ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,ap employees,Sajjala ,ap assembly session today,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy
Qhz-i2K1kSQ,2022-12-14,0.9947275519371032,4581.0,TV9,522.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QPT2MQJcrOM,2022-12-14,0.988854169845581,6486.0,TV9,197.0,8.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Io_qajLeBTI,2022-12-14,0.9882199764251708,12200.0,TV9,418.0,15.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNB571hwMmM,2022-12-14,0.9958447813987732,3482.0,TV9,398.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WpOZF4WfECg,2022-12-14,-0.9812652468681335,781.0,TV9,266.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-yOzpNfwJFw,2022-12-15,-0.9991108775138856,1178.0,TV9,76.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
dLtJ4pbIJNQ,2022-12-15,-0.983081877231598,1277.0,TV9,182.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7v2AmjeeFwU,2022-12-15,0.9966006875038148,10592.0,TV9,413.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Z4tU9zjVXg,2022-12-15,-0.9974557757377625,44840.0,TV9,255.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pux-w4s2-vg,2022-12-15,0.9964107871055604,5459.0,TV9,63.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tq5q1RP0rOQ,2022-12-16,0.9833447337150574,45923.0,TV9,311.0,38.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klqH59s6Kls,2022-12-16,-0.9980489015579224,1237.0,TV5,270.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FOg7Jtm9hCQ,2022-12-16,0.9975947737693788,19620.0,TV9,341.0,53.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkTYWgOqLgA,2022-12-16,0.9953309893608092,5856.0,Sakshi,352.0,19.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rQePfvPf3_A,2022-12-17,-0.9945027828216552,3223.0,Sakshi,388.0,9.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YQTFbjtKX7A,2022-12-17,-0.9973002076148988,6499.0,TV5,585.0,8.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OzsRBV7ogGA,2022-12-17,-0.97037672996521,1952.0,TV9,224.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOTYAPfeNNU,2022-12-17,0.979058563709259,3037.0,TV9,461.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n-RUTo-ppq0,2022-12-18,0.9959220886230468,3024.0,TV9,323.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vkkdHHgbKDk,2022-12-18,-0.997774302959442,2809.0,TV9,306.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jx1ucJShaBU,2022-12-18,-0.9988870024681092,7101.0,TV9,273.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G4gV_Pirp4k,2022-12-19,-0.9934244155883788,17117.0,Sakshi,192.0,116.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0
rThBxyfTpKQ,2022-12-19,-0.9959415793418884,1679.0,Sakshi,577.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sCMWyTa3bl8,2022-12-19,0.9983345866203308,2394.0,Sakshi,395.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pHRe2TQ7JLA,2022-12-20,0.9890819787979126,1000.0,Sakshi,429.0,12.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VSKOVcvy3WU,2022-12-20,0.9965184926986694,2131.0,TV5,207.0,12.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Hru_oAnhF4,2022-12-21,-0.9943262934684752,14577.0,TV9,241.0,17.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eu5T1IIpqNs,2022-12-21,0.9882777333259584,1543.0,TV9,271.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccf_Rp7hL0s,2022-12-21,0.9952775239944458,8489.0,TV9,305.0,13.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LQeo6nQKuo4,2022-12-22,-0.9941125512123108,16597.0,TV9,179.0,14.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lo8G50baUhc,2022-12-22,0.9983464479446412,2282.0,TV9,195.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1HwafDqNOmU,2022-12-23,-0.9968491196632384,835.0,TV9,160.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tWqfllqUZ_I,2022-12-23,0.998291313648224,58899.0,TV9,392.0,56.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0gTjEPbD3i4,2022-12-23,-0.9915456175804138,4228.0,TV9,276.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AmfgAtOmMu0,2022-12-23,-0.9983267188072203,72156.0,TV9,301.0,110.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vu4_WA-btM0,2022-12-23,-0.9980565905570984,3677.0,TV9,204.0,9.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
k6tLFPZXJis,2022-12-23,0.998654842376709,5252.0,TV9,345.0,10.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rN4DRhwf2Og,2022-12-23,-0.9994258880615234,5828.0,TV9,295.0,18.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
cg_pfy_kY6c,2022-12-24,0.9933487772941588,3465.0,TV9,179.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3-I7dZcHDjk,2022-12-24,-0.9972324967384338,2140.0,TV9,311.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vd-m9rcgtqs,2022-12-25,0.9964808821678162,1073.0,TV9,78.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMILzdyTCB8,2022-12-25,-0.994719386100769,1268.0,TV9,215.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1lKcmI2NStM,2022-12-25,-0.9853561520576476,16578.0,TV9,59.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5qRZnrItyp4,2022-12-26,0.9983338713645936,1691.0,TV9,300.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
J2xvdJgz8Hs,2022-12-27,0.9966418743133544,4697.0,Sakshi,362.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6L-DORqPLM8,2022-12-27,-0.9949002861976624,21350.0,TV9,236.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BryGMKH3448,2022-12-27,0.9941097497940063,403.0,TV9,440.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SX7U92EMwSY,2022-12-27,-0.982519268989563,2729.0,TV9,180.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
uyWuaCg06yo,2022-12-28,0.9983569979667664,11960.0,ABN,595.0,25.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JLhV79mln9M,2022-12-28,0.9984081387519836,3400.0,ABN,400.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kq_0OHiST3Q,2022-12-28,-0.9969492554664612,1279.0,TV9,80.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TY-mdzu8frY,2022-12-29,-0.998172640800476,1063.0,ABN,258.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
g8uQ0FGrW8U,2022-12-29,-0.9932792782783508,928.0,TV9,86.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ou751MFBMag,2022-12-29,-0.995275855064392,934.0,ABN,213.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hDzzI_j1-Iw,2022-12-29,-0.9970742464065552,1910.0,ABN,150.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GbijYy938MQ,2022-12-29,0.9949713945388794,851.0,ABN,270.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
PDRI2HZrPC4,2022-12-29,-0.9992703795433044,3891.0,ABN,215.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
WQLCzjuBsLk,2022-12-29,-0.9994220733642578,5374.0,TV9,196.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B5ythXc7zE0,2022-12-29,-0.998110055923462,249.0,ABN,195.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yKT0Xcnv9Is,2022-12-29,-0.9989357590675354,1966.0,Sakshi,159.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7c0QSoVk3eA,2022-12-30,0.981476366519928,1521.0,TV9,179.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYR3dPl9gco,2022-12-30,0.9955527186393738,1717.0,TV5,400.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fgf9wI75TEE,2022-12-30,-0.9956101775169371,70708.0,TV9,228.0,7.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o72X5FDF9IU,2022-12-30,-0.997571051120758,8876.0,TV9,312.0,25.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FrRnnCWo7Gs,2022-12-30,-0.985022246837616,1637.0,TV9,334.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
lpt_UjQTS70,2022-12-30,0.9971041083335876,434.0,TV9,194.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vbs2HBgCQt0,2022-12-30,-0.9965535402297974,24357.0,TV9,205.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D_yCQ81PFgY,2022-12-30,0.9964234232902528,2789.0,TV9,291.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calnsMkZ6tU,2022-12-30,0.976775884628296,3307.0,ABN,251.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QfFvBGUz-PQ,2022-12-30,0.9970113039016724,1510.0,TV9,383.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMca75rZ2a4,2022-12-31,0.9903221726417542,1476.0,TV9,106.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h4wpvBmGPKA,2022-12-31,-0.9994797110557556,1746.0,TV9,284.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3xcvYmfWZxs,2022-12-31,0.9967933297157288,39340.0,TV9,568.0,35.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RZXNjq0RWoM,2022-12-31,-0.9916295409202576,5045.0,TV9,540.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O6f6p0TmfXM,2023-01-01,-0.9846040606498718,4948.0,Sakshi,377.0,8.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
bZYwPaD46A8,2023-01-01,-0.9885905385017396,4376.0,TV9,206.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q1XexlNseas,2023-01-02,0.9930778741836548,935.0,ABN,208.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A51gy8UFWcY,2023-01-02,-0.8512880802154541,1133.0,ABN,356.0,15.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UH_7rZBAegc,2023-01-02,-0.9994372725486756,3167.0,TV9,269.0,12.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAYazXsuUnM,2023-01-02,0.9891566038131714,2313.0,TV9,133.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PnMyU3AnZfY,2023-01-02,-0.9966607093811036,970.0,TV9,255.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
Suf0sOBz41U,2023-01-02,0.9977927207946776,27310.0,TV9,290.0,20.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NgAJBrHaouo,2023-01-02,0.9967485666275024,740.0,ABN,208.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ObHwDVddRX8,2023-01-02,-0.9735121130943298,3770.0,ABN,226.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RqEUSeCtvbI,2023-01-02,0.9963829517364502,1741.0,TV9,268.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Pt8ZUxo2zoM,2023-01-02,-0.9954634308815002,2017.0,TV9,264.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iReHGWoicec,2023-01-02,-0.996291995048523,1966.0,TV9,193.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
KkDJ-L2CNC0,2023-01-02,0.9845057129859924,2106.0,TV5,330.0,12.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11d7kVC_fHQ,2023-01-03,-0.9979682564735411,769.0,TV5,260.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Ocqn_LyN5A,2023-01-03,0.9949000477790833,299.0,TV5,324.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGLX2pg7xFo,2023-01-04,0.9851245880126952,6231.0,TV9,194.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pav8rqa8sj4,2023-01-04,0.99871826171875,784.0,TV9,275.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Adiy1EMFM,2023-01-04,-0.997436821460724,106023.0,TV9,368.0,78.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DacF37EX7Bk,2023-01-04,-0.9961284399032592,2273.0,TV9,132.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
