ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Kuppam,janasena party,ap employees,Sajjala ,ap assembly session today,high court,alliance,Peddireddy ,polavaram,visakha,byreddy siddharth reddy,roja,yuvashakti,tadepalli,suprem court,ap development,tadipatri,Anam Ramanarayana Reddy
MzgZ0yoZWLQ,2023-02-08,-0.998989999294281,9071.0,ABN,380.0,3.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xn2mkRkjFhE,2023-02-08,-0.8404067158699036,30560.0,ABN,280.0,35.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tBNCaIF2NQU,2023-02-09,-0.9980496168136596,1604.0,TV9,314.0,3.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wb-Kw6Fn2DQ,2023-02-09,0.9799023866653442,7352.0,TV9,166.0,11.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2qMOYmKta8,2023-02-09,0.9950659275054932,2890.0,TV9,296.0,9.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JC3PkWnAjpY,2023-02-09,-0.9991387128829956,1198.0,TV9,263.0,14.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nw8RW0dOT1Q,2023-02-09,-0.9877496361732484,1562.0,TV9,349.0,6.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8LiLoKa6oY,2023-02-10,0.9672962427139282,3297.0,TV9,415.0,6.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
F6K1kP9oJRU,2023-02-10,-0.9993314743041992,2847.0,Sakshi,311.0,3.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0
Mp-2BhpmOu8,2023-02-14,0.992983341217041,1177.0,ABN,510.0,4.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QyfrKUiW7ys,2023-02-15,0.9973785877227784,2355.0,TV5,385.0,1.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMM95864Xg8,2023-02-16,-0.9916706085205078,267.0,ABN,260.0,2.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
AbzPPiWmMSY,2023-02-16,0.9857034087181092,32743.0,TV5,405.0,43.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vI51mzmPFFQ,2023-02-17,-0.9962387084960938,4058.0,TV9,288.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WgKN--eQoiQ,2023-02-17,-0.9977364540100098,566.0,ABN,477.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTfy_NHpbX4,2023-02-19,-0.9959136843681335,2229.0,TV9,98.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GEfiyxrLU20,2023-02-20,0.996912717819214,1870.0,TV9,338.0,3.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y-e18y49FPg,2023-02-22,-0.998570680618286,5010.0,TV9,291.0,17.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ppimdLcrGi4,2023-02-23,-0.998806357383728,830.0,TV9,319.0,5.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdRpgGkdwGU,2023-02-23,-0.9959120750427246,4357.0,TV9,308.0,9.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uwbFEFytObk,2023-02-23,-0.9656469821929932,3141.0,TV9,287.0,16.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GozBl1wP7v8,2023-02-24,-0.9981504082679749,3912.0,TV9,313.0,44.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QE0Eb1gC__0,2023-02-24,-0.9989874958992004,2694.0,TV9,299.0,3.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
VTZY_2uYt7g,2023-02-24,-0.99667090177536,2192.0,TV9,297.0,14.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDEF70-GEAw,2023-02-24,-0.9984601736068726,1489.0,TV9,297.0,2.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tSg2nGMf-k8,2023-02-24,-0.9983094930648804,4610.0,TV9,299.0,9.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ewfndoL_M4,2023-03-01,-0.9907782077789308,4096.0,TV9,102.0,5.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fyr2YeBVDIM,2023-03-04,0.9970869421958924,4677.0,Sakshi,199.0,21.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
lqys863ndW0,2023-03-04,0.998444139957428,1290.0,TV9,262.0,4.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2PqAuK22-xI,2023-03-04,0.9383047819137572,2163.0,TV9,202.0,4.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0_s6P3Jb72o,2023-03-04,0.9976855516433716,3253.0,TV9,211.0,6.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
flKe1XlSWDo,2023-03-05,-0.9941806197166444,1526.0,TV9,270.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
jbH8gW-J0mw,2023-03-05,-0.9908657670021056,5393.0,TV9,252.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OWBex37QBJ0,2023-03-06,0.9883376955986024,6288.0,Sakshi,171.0,8.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2bQLuqrMJg,2023-03-06,0.9857149720191956,775.0,TV9,320.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z_MMxawXtYA,2023-03-08,0.9980863332748412,1127.0,TV9,312.0,2.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JNu1AIfpbyI,2023-03-08,-0.9981131553649902,2132.0,ABN,250.0,4.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ohpSXuF5sNw,2023-03-09,-0.9858757853507996,1065.0,TV9,309.0,3.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
PsZnYXnP1jg,2023-03-09,-0.9990813732147216,980.0,TV9,69.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1h0elbUUVg,2023-03-10,0.9889265298843384,723.0,TV9,69.0,2.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-scaXvd2hLE,2023-03-10,0.9949359893798828,4897.0,TV9,199.0,11.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1yym4RMGguU,2023-03-11,-0.998344898223877,13376.0,Sakshi,258.0,47.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tDGCu6WUTHI,2023-03-11,-0.998991310596466,1804.0,Sakshi,81.0,5.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0
38odpnOwevY,2023-03-12,-0.9983068704605104,49673.0,Sakshi,345.0,131.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
IUtro5rCVk4,2023-03-13,-0.9845661520957948,7646.0,Sakshi,262.0,14.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
o8tC5Xx89uY,2023-03-14,0.996759593486786,1019.0,TV9,194.0,1.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
iY0a5I9rQe0,2023-03-24,-0.9914724230766296,2518.0,TV9,106.0,2.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WMCKS7_bduI,2023-03-24,-0.994665503501892,15345.0,Sakshi,144.0,54.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Asx7tJrjsIM,2023-03-28,-0.9990594983100892,321.0,TV9,323.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
w8Hwj2nczZU,2023-03-28,0.9981484413146972,343.0,TV9,273.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YL1Tm4qxVrs,2023-03-28,-0.9993995428085328,402.0,TV9,288.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pCA4lHf6_0Q,2023-03-31,0.9784486293792723,1300.0,TV9,175.0,8.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7SXq74_CfLQ,2023-03-31,-0.9925029277801514,5965.0,Sakshi,178.0,43.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
2bHq6kXckLk,2023-03-31,-0.997795820236206,821.0,TV9,31.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlikUz_EC88,2023-03-31,-0.9983447790145874,2603.0,TV9,233.0,10.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
fDQyLzLR0Zg,2023-03-31,-0.9985828399658204,2007.0,TV9,208.0,8.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DQK9hwAJcTQ,2023-04-02,-0.9909247159957886,1074.0,TV9,82.0,3.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C6EqdFIn73A,2023-04-02,-0.992580771446228,2949.0,TV9,208.0,3.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sEMDmyB7NgA,2023-04-02,-0.998047947883606,5035.0,TV9,225.0,8.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
gI_K0zTZot4,2023-04-02,-0.9950069189071656,3892.0,TV9,281.0,3.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QDIFSGu7jVo,2023-04-02,-0.999093532562256,1791.0,TV9,126.0,5.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3hy6bWq4C8,2023-04-02,-0.99535071849823,1278.0,TV9,156.0,5.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESDQ0bSwuBY,2023-04-02,-0.9983356595039368,1508.0,TV9,71.0,4.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6kRkkHi25lg,2023-04-06,0.9968675971031188,2147.0,TV9,275.0,6.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_GtC1Qlbq_8,2023-04-06,0.998834788799286,1138.0,TV9,247.0,3.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UkRAXtYjv1A,2023-04-06,0.9986227750778198,938.0,TV9,278.0,5.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4wXL_k7GQ0s,2023-04-07,-0.9927056431770324,2234.0,TV5,65.0,5.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bz0e9M8YlG0,2023-04-07,-0.9924904704093932,40075.0,TV5,205.0,63.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3KwJDt6V0jU,2023-04-07,0.9878475666046144,5750.0,TV5,306.0,6.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4gNrGrt-UHw,2023-04-11,-0.998449444770813,4993.0,TV9,262.0,6.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
maganpO7lfE,2023-04-11,0.9968560934066772,2342.0,TV9,297.0,4.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Rrn2skFCxgc,2023-04-11,-0.9839611053466796,1924.0,TV9,57.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fUK3gpRgtfg,2023-04-11,-0.9849971532821656,9696.0,Sakshi,347.0,18.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
sER9_ZItqPM,2023-04-11,-0.997162401676178,3173.0,TV9,318.0,9.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KJCle7nApyM,2023-04-16,0.9544713497161864,4527.0,TV9,321.0,5.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Eykqso90RE,2023-04-17,-0.9894651174545288,2495.0,Sakshi,342.0,1.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
C7MqY-s9T0A,2023-04-18,-0.99208801984787,3235.0,TV9,301.0,17.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EiZMmucyeUQ,2023-04-18,-0.9994100332260132,12073.0,TV9,270.0,27.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rPcdm_GvRUs,2023-04-18,-0.9926281571388244,2299.0,TV9,211.0,8.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2p7B4rdl3oU,2023-04-18,-0.9994614720344543,2443.0,TV9,232.0,13.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
_00H3ZupVgI,2023-04-18,-0.9952428936958312,3094.0,TV9,264.0,17.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D9f96Tbc7cs,2023-04-19,-0.9900840520858764,725.0,TV5,190.0,1.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5x1-kg4RyJY,2023-04-20,0.9983773231506348,604.0,TV5,266.0,0.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
F-Mqphsi_wI,2023-04-20,-0.9961214661598206,1740.0,TV9,169.0,11.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOhja_2247E,2023-04-21,0.9983847141265868,1265.0,TV9,153.0,1.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V7zpibzUa64,2023-04-22,-0.9965705871582032,31048.0,TV5,276.0,11.0,rajempet_l.png,P.V. Midhun Reddy,YSRCP,Rajampet,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
