ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,panchayat elections,Kuppam,janasena party,ap employees,ap assembly session today,Atchannaidu,alliance,polavaram,visakha,byreddy siddharth reddy
1NsWzZWlDBc,2023-03-28,0.9868908524513244,927.0,TV9,308.0,6.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cO5pjJTD2WE,2023-03-28,-0.9977349042892456,1527.0,TV9,275.0,9.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibx2gmZuSZI,2023-03-28,0.9981665015220642,5715.0,TV5,73.0,5.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LkUQocKJ5mg,2023-03-29,0.996285915374756,11785.0,TV5,270.0,8.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9XqN5KVmKOQ,2023-03-29,0.9960667490959167,14774.0,ABN,315.0,10.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XFVMOux8se4,2023-03-29,-0.996476113796234,1654.0,TV9,238.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
eGdAwQxnWLE,2023-03-31,-0.9969552755355836,461.0,ABN,163.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAffZym7kz4,2023-03-31,-0.9894495606422424,8464.0,TV9,258.0,4.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PROoCMBQxqU,2023-03-31,-0.9989429116249084,110494.0,Sakshi,277.0,252.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
e8x1C_swvGE,2023-04-01,0.998604953289032,4397.0,TV9,260.0,9.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uj5Rkvgk5qs,2023-04-01,-0.9979179501533508,15882.0,TV5,281.0,57.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FhkOHKwu3ZM,2023-04-01,0.9292277097702026,2901.0,ABN,345.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0i_O1eTjBg,2023-04-01,-0.998180627822876,638.0,TV5,197.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bAaDjZW0Ofw,2023-04-02,-0.9910023808479308,793.0,TV9,89.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11sMBPRddS0,2023-04-02,-0.9991740584373474,880.0,TV9,91.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
o5Z4OKe3IbM,2023-04-02,-0.9976263642311096,4792.0,TV5,225.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
YPtomKQJQD8,2023-04-03,-0.9979045391082764,9214.0,Sakshi,266.0,19.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x6myJO0B3EU,2023-04-04,0.9973813891410828,554.0,ABN,265.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vjSxGh6Sld4,2023-04-04,-0.9986597299575806,4417.0,TV5,256.0,9.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tGoN6xs82T0,2023-04-04,-0.9950363039970398,2863.0,TV9,202.0,16.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0EgOBJCzqL8,2023-04-04,-0.9873812198638916,16224.0,TV9,56.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNtQbaMIyWU,2023-04-05,-0.9978995323181152,1483.0,TV9,335.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZSCK2AZE1Mg,2023-04-05,0.9983737468719482,6050.0,Sakshi,239.0,7.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
XFp6c20IpyM,2023-04-05,-0.9899618625640868,3180.0,TV5,70.0,19.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EbPA0fN3Hes,2023-04-06,-0.9977325201034546,8109.0,ABN,261.0,11.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qsn1scLSXMw,2023-04-07,0.9978613257408142,10181.0,Sakshi,241.0,8.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8wGdb7sMRkw,2023-04-09,-0.9911359548568726,4393.0,TV9,260.0,6.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mlH47jaPqLY,2023-04-09,0.9980243444442748,3813.0,TV9,74.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VQx91P7TB7U,2023-04-10,0.9977353811264038,325.0,TV5,70.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C43e-ZdW1-8,2023-04-10,-0.9974021911621094,12562.0,TV5,305.0,14.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wVvF6NZuE84,2023-04-10,-0.9978596568107604,979.0,TV5,335.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
aQG2x6FOSzo,2023-04-10,-0.997878909111023,1370.0,ABN,148.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
H7-3cfa-otA,2023-04-11,-0.9994805455207824,862.0,TV5,219.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
ZfL1-ixuMQE,2023-04-11,-0.9963123202323914,829.0,TV5,188.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
wM-nHfA79Qo,2023-04-11,-0.9990363121032716,935.0,TV9,224.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
A-ZUp7XAIxA,2023-04-11,-0.9994682669639589,736.0,TV5,237.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0
62egIYCjNS0,2023-04-11,-0.9993594288825988,475.0,TV9,191.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVzgib_rmWA,2023-04-11,-0.9987468719482422,738.0,TV9,234.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hh8OsBbmJ04,2023-04-11,-0.9923862218856812,1398.0,TV5,268.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
U36CXL2kVdI,2023-04-13,-0.9992338418960572,888.0,ABN,286.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
wcoGdZ3F64Y,2023-04-14,0.997610092163086,352.0,TV5,71.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mMHh9umxCvQ,2023-04-14,0.9955958724021912,1257.0,TV9,148.0,4.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sJYhIMFCWW8,2023-04-15,-0.990688681602478,2032.0,TV9,123.0,6.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANXtFm_MqiI,2023-04-15,-0.9981145858764648,839.0,Sakshi,293.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e33gspQq2tw,2023-04-15,-0.9907138347625732,19727.0,TV9,40.0,6.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lb71hl178VY,2023-04-16,-0.9962504506111144,38212.0,ABN,213.0,18.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
0qlLlrmYinw,2023-04-17,-0.998871386051178,1752.0,TV9,174.0,7.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Cs3PYZQWMNw,2023-04-17,-0.998285949230194,19137.0,TV5,261.0,47.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
YDWXH9-PSjg,2023-04-18,-0.9984921216964722,8377.0,Sakshi,205.0,29.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52dESE1sGX8,2023-04-18,-0.9980586171150208,10189.0,TV9,31.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wtEzK3cTya4,2023-04-18,0.996517539024353,1090.0,TV9,236.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bmC0lpOd_LY,2023-04-20,0.992971122264862,10437.0,TV9,56.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEie1PKmijo,2023-04-20,0.9976850748062134,460.0,TV9,328.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TqUy5NtxalI,2023-04-20,-0.9991033673286438,773.0,TV9,198.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
eGqtUMTVvvw,2023-04-21,0.9987646341323853,17576.0,TV9,41.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RvUNVTMeTx0,2023-04-21,-0.9927666187286376,1661.0,TV9,140.0,10.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-ROXEVytIAQ,2023-04-21,-0.997433602809906,14141.0,Sakshi,312.0,31.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M8AJQGnBjJU,2023-04-22,-0.987356662750244,623.0,TV5,160.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cjbuHaqc8dw,2023-04-22,-0.9994819760322572,13345.0,TV9,37.0,6.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
