ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy
UJ4q-vZ8kE8,2023-02-23,0.9926286935806274,2298.0,ABN,180.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D2I2Ub2FRng,2023-02-25,-0.9982656836509703,3416.0,Sakshi,199.0,3.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xJXwM1ENaXQ,2023-02-25,0.9986485838890076,704.0,TV9,144.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILpVY86S6z4,2023-02-26,0.9913294315338136,2549.0,TV9,291.0,8.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AiS_EsvRfuA,2023-02-26,-0.999293327331543,3389.0,TV9,307.0,12.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aU-o0C9LAI8,2023-02-27,-0.9982374906539916,2457.0,ABN,180.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IkBDKVoslEE,2023-02-27,0.9861905574798584,1130.0,TV9,276.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tf043gVX_7M,2023-02-28,0.9910833835601808,1261.0,ABN,325.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
REayEaS-poM,2023-02-28,0.9952741861343384,1805.0,ABN,181.0,9.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fivLgqnsG5Y,2023-02-28,-0.9984241724014282,1787.0,ABN,214.0,5.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
iP8LPdEalCQ,2023-02-28,0.996977686882019,1495.0,ABN,304.0,2.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
A21WYxU8Xa8,2023-02-28,0.9948301911354064,346.0,ABN,219.0,3.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZeY3-fUUv9Q,2023-02-28,0.9103851318359376,1866.0,ABN,195.0,7.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
aPGBCQddbls,2023-02-28,-0.9950190782546996,1503.0,ABN,190.0,6.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NzC8IR1ja6c,2023-03-01,0.997107207775116,1415.0,TV5,318.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atfElbjYGXQ,2023-03-01,-0.9974488615989684,3488.0,ABN,110.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P82_m5zpS60,2023-03-02,0.9891276955604552,760.0,ABN,345.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb-A47FO4cE,2023-03-02,-0.9917829036712646,2870.0,TV5,53.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z14SW50mfSs,2023-03-02,0.9804977178573608,2913.0,ABN,67.0,2.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vJEEOgLH7lQ,2023-03-02,0.9930007457733154,1611.0,ABN,300.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
o-FdGlih9Sk,2023-03-03,-0.9978623986244202,1481.0,ABN,222.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UUIvoYHZsA8,2023-03-03,-0.9976295232772828,6419.0,TV5,127.0,13.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
keKRA9FWq_s,2023-03-03,-0.9977030158042908,23064.0,TV5,220.0,33.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EXXXYSEOMjU,2023-03-03,-0.9981176853179932,4628.0,ABN,294.0,43.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r54se6ke8ZY,2023-03-03,0.9987053871154784,628.0,ABN,175.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0HV6XXu9-Oc,2023-03-04,-0.9955610036849976,1461.0,TV9,85.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fZ_dyHA40hg,2023-03-04,0.9984912872314452,1735.0,ABN,280.0,4.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8oUDfmqnosg,2023-03-04,0.9965159893035888,2654.0,TV9,168.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gkHegCShlw8,2023-03-05,-0.9844001531600952,2394.0,TV9,136.0,3.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
XSE6o5VxnYc,2023-03-06,-0.997913420200348,685.0,TV9,283.0,3.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wOtqgf_V4qg,2023-03-06,-0.9994632601737976,835.0,TV9,262.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365CZ0IJ88M,2023-03-06,-0.9987253546714784,922.0,TV9,261.0,5.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4FJXA1a_lNE,2023-03-06,-0.9969455599784852,4262.0,Sakshi,115.0,2.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vzVhYMoNRpY,2023-03-06,-0.9994850158691406,8088.0,TV5,165.0,10.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yp8W1gSaqJk,2023-03-06,-0.996841549873352,738.0,TV9,265.0,5.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jOdCbgStPgs,2023-03-06,-0.9993473887443542,1125.0,TV9,263.0,5.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r9RxQ-FeGbY,2023-03-06,-0.999500036239624,1254.0,TV5,235.0,3.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
owFVLoBgukE,2023-03-06,-0.9913769960403442,2521.0,ABN,285.0,4.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63SNe9dwd-M,2023-03-06,-0.9903045296669006,5719.0,ABN,230.0,9.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
a-6L9fXGErs,2023-03-06,-0.9990127086639404,1671.0,TV5,185.0,3.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2V1PMxyN4E8,2023-03-07,0.9984508752822876,1027.0,ABN,204.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
qPbf9rtfIQ8,2023-03-07,0.9985161423683168,434.0,ABN,91.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mNqB6tPc-kg,2023-03-07,-0.9971969127655028,154736.0,TV9,181.0,6.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uJBVlZNhKB0,2023-03-07,0.9981777667999268,1086.0,TV9,113.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9IaxDriwMuk,2023-03-07,0.983955144882202,630.0,ABN,293.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
aCebWCiDOwI,2023-03-08,0.9965732097625732,542.0,ABN,130.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_5Da58XxZc,2023-03-08,-0.9828224778175354,10008.0,Sakshi,176.0,14.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hIuXXXMCwQs,2023-03-08,-0.9928733110427856,76162.0,Sakshi,221.0,249.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wtZnwAKI-k0,2023-03-08,-0.9856002330780028,997.0,TV5,80.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uWCZ1Oo8OME,2023-03-08,0.9896200299263,11694.0,Sakshi,166.0,32.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35ItQfmeLY0,2023-03-08,-0.9980964064598083,757.0,ABN,293.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bk6M3U0gClo,2023-03-09,-0.9968397617340088,659.0,TV5,155.0,2.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b7JOzPsQn0,2023-03-09,0.988987386226654,60712.0,ABN,335.0,27.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gX0hBgh7Crs,2023-03-09,-0.9991459846496582,3414.0,ABN,290.0,8.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
jXBPPfgLN_U,2023-03-09,-0.9963873624801636,810.0,TV9,192.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuDjyUmH2Hc,2023-03-10,-0.9978358149528505,18816.0,TV9,102.0,27.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oghgE-ARDaI,2023-03-10,0.8641555905342102,5097.0,TV9,149.0,12.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tdVKO68GSRs,2023-03-10,-0.9990584254264832,10396.0,TV9,56.0,2.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fwh-kUpFQt8,2023-03-11,-0.9992554783821106,15179.0,TV9,222.0,77.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wg6dA1OJvYQ,2023-03-11,0.9954105019569396,8267.0,Sakshi,227.0,12.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hcohFWOZdBc,2023-03-11,-0.9986134767532348,834.0,Sakshi,131.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3BiihCe76AY,2023-03-13,0.9987107515335084,984.0,TV9,81.0,2.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hl0u82nGPUs,2023-03-13,0.9707447290420532,75422.0,ABN,304.0,56.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0bTxyNghvLk,2023-03-13,0.9982883334159852,5028.0,TV9,264.0,8.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Je5eh5zFnIs,2023-03-13,-0.9993854761123656,664.0,TV9,260.0,3.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Zml63JxYw,2023-03-13,-0.9952127933502196,1294.0,TV9,265.0,7.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PW5PxdBnYGo,2023-03-13,0.9988310933113098,4229.0,TV9,315.0,2.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
f1_Fow7niaI,2023-03-14,0.992989420890808,4700.0,Sakshi,152.0,9.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T4BgIvywAgM,2023-03-14,-0.9866182208061218,1782.0,TV9,262.0,5.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A4AjE3SOs5c,2023-03-14,0.998253047466278,1557.0,TV9,246.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rspn171iD88,2023-03-15,0.997215747833252,807.0,TV9,109.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WUUOr0kO-cM,2023-03-15,0.9982640147209167,2057.0,TV9,219.0,6.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VaRvbFOAHdg,2023-03-16,0.9920498728752136,754.0,ABN,255.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z4BsrVRw6YY,2023-03-16,-0.997890293598175,5991.0,ABN,125.0,4.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mqsHABtyVFg,2023-03-16,-0.9989368319511414,3238.0,ABN,88.0,5.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGfW7PAlrMY,2023-03-16,-0.9949846267700196,5766.0,TV5,240.0,5.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NzcYIxYVRyI,2023-03-17,0.992581844329834,165180.0,ABN,156.0,97.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lVRCCu3h-Aw,2023-03-17,0.9766142964363098,946.0,ABN,251.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
M6Wr1Pive_w,2023-03-17,0.992197334766388,47246.0,ABN,180.0,16.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JVIVuL0A4QE,2023-03-17,-0.998150110244751,11067.0,ABN,265.0,8.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CkGkkR8r0XQ,2023-03-17,0.9907158613204956,1238.0,TV9,189.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3d3-S2345ek,2023-03-17,-0.9990990161895752,1684.0,ABN,128.0,3.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pLQEB6pSE1U,2023-03-17,-0.9984831213951112,622.0,ABN,165.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BCJsKR99u0,2023-03-17,-0.9938133955001832,721.0,ABN,251.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mn1N9suqbDU,2023-03-17,-0.9768287539482116,563.0,TV9,286.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
wOMxrvW6TQg,2023-03-18,0.9830312728881836,830.0,ABN,190.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tmOQILuVM0E,2023-03-18,-0.9979162812232972,2765.0,TV5,270.0,6.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
_5BOAtQb4vA,2023-03-18,-0.9954798221588136,686.0,ABN,125.0,1.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F00n4DbxlB8,2023-03-19,-0.9987828135490416,7375.0,TV9,356.0,19.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9OGW18adufg,2023-03-19,-0.982070803642273,3360.0,TV9,357.0,2.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eHosH1cVKrg,2023-03-19,-0.9980981945991516,2314.0,TV9,201.0,3.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A9K0_HdBArc,2023-03-19,-0.998653769493103,12278.0,TV9,251.0,22.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFa0Kdqx_A8,2023-03-20,-0.9923980832099916,678.0,TV9,266.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aD4X0BRjdg,2023-03-20,-0.9974459409713744,2639.0,TV9,328.0,13.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
t73MUHp6lds,2023-03-20,-0.9992120265960692,1893.0,TV9,248.0,11.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
WAeH-w9PCfA,2023-03-21,-0.995696783065796,1987.0,ABN,325.0,3.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VN1f1yQdl8E,2023-03-21,-0.9994305968284608,2405.0,TV9,111.0,0.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FrB53nxvqco,2023-03-21,0.971468150615692,13511.0,Sakshi,192.0,32.0,darsi.png,Maddisetty Venugopal,YSRCP,Darsi,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
