ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,MLC Elections 2023,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
fnCd_kGUz0w,2021-02-20,0.9932714104652404,34767.0,Sakshi,330.0,60.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
maLkrLQGLzY,2021-02-20,0.9985163807868958,457.0,Sakshi,171.0,0.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bZXpyl59I6c,2021-02-21,0.9978693723678588,2095.0,Sakshi,58.0,0.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bBDHleBgW8o,2021-02-21,0.9967656135559082,3035.0,Sakshi,237.0,1.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AePNVWcnOb8,2021-02-21,0.9926671385765076,395.0,Sakshi,250.0,0.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
PFJt8zQwsJA,2021-02-21,0.998317003250122,1249.0,Sakshi,183.0,0.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
RZJG4uYMxQ0,2021-03-08,-0.9860374331474304,162375.0,Sakshi,387.0,537.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFE4SVBCaRs,2021-07-17,0.9849222302436828,2981.0,Sakshi,305.0,5.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EqOLTU11_6w,2021-07-19,0.9985547661781312,1552.0,Sakshi,212.0,1.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0xDX5RG99I,2021-07-26,0.9976254105567932,7482.0,Sakshi,499.0,21.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TdMD4uIF0TM,2021-08-06,-0.9980137348175048,4524.0,Sakshi,272.0,23.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
YdIGxfA3710,2021-08-07,0.9958189129829408,2131.0,Sakshi,207.0,4.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
XlNLmeytxrc,2021-09-04,-0.9981899857521056,11783.0,Sakshi,55.0,22.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
v3Sz81_MElk,2021-09-05,0.9957925081253052,3125.0,Sakshi,152.0,15.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-jOdnciP_pk,2021-10-26,-0.9947772026062012,1589.0,Sakshi,547.0,0.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vK8Whd07NrE,2021-10-26,-0.9979801774024964,734.0,Sakshi,523.0,0.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qth-e4lSFuk,2021-10-26,-0.9977850914001464,1934.0,Sakshi,221.0,3.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
