ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy,vijayasai reddy,kotamreddy ,undavalli arun kumar,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,butchaiah chowdary,Corona,gudivada ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
PqnbL-LnpcQ,2022-09-02,-0.997130572795868,4920.0,TV5,365.0,11.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
_mQKhpWs5uo,2022-09-03,0.995321810245514,1344.0,TV5,586.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUBE1WeEJWg,2022-09-03,0.9912158250808716,1414.0,TV5,434.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CyKsJ73FtLA,2022-09-04,0.9981881976127625,12233.0,Sakshi,252.0,25.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
n6nQjI4TP5I,2022-09-04,0.9930817484855652,3661.0,TV5,585.0,4.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K_LG6hLtnu0,2022-09-06,-0.9991563558578492,537.0,TV5,247.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yeJSWM3lsag,2022-09-09,-0.9984591007232666,11970.0,Sakshi,102.0,10.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpH0c5XQSrs,2022-09-12,-0.9889184832572936,1025.0,TV5,203.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
U_Yb8H3OAlM,2022-09-13,-0.965544819831848,8544.0,TV5,312.0,7.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
aludjB-VEIM,2022-09-14,0.9735485315322876,21134.0,TV5,230.0,30.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
ZMB_RrD2mGc,2022-09-14,-0.9940724968910216,3033.0,TV5,460.0,4.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpNm8ojenik,2022-09-16,0.9981980919837952,1326.0,TV5,221.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VvHXc-1O9CQ,2022-09-22,-0.999336302280426,4944.0,TV5,530.0,8.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w2JOiqw5c74,2022-09-22,-0.9982434511184692,1700.0,TV5,355.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
EpZO_21uBOg,2022-09-25,-0.9965052604675292,48511.0,TV5,310.0,42.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
j5NIbC71Sh8,2022-09-27,0.9861499071121216,4964.0,Sakshi,265.0,8.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sWybNvnDXB4,2022-09-27,-0.9981082677841188,5857.0,TV5,236.0,8.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6UQ1ka3bTJo,2022-09-29,0.9985539317131042,2655.0,TV5,424.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dc2bY0MWTTc,2022-09-29,-0.9968407154083252,941.0,TV5,175.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4vwSqB1xht4,2022-09-29,-0.92169189453125,1655.0,TV5,270.0,20.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7tU2oO3XBo8,2022-09-30,0.998830020427704,1668.0,TV5,240.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aaHKoDjAggA,2022-10-01,0.994310975074768,1038.0,TV5,55.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uBelaxQuRZM,2022-10-03,-0.9940648674964904,5630.0,TV5,595.0,10.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I0psfsrv03s,2022-10-04,0.9879587888717652,1829.0,TV5,436.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f2WqjE3RPCU,2022-10-04,-0.9911258816719056,2849.0,TV5,265.0,3.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m_K5Oe4PRXg,2022-10-05,-0.9975759387016296,2462.0,TV5,527.0,6.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WVm0suXEoAg,2022-10-06,0.9940145611763,2174.0,TV5,335.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
l1l3FKkC9t8,2022-10-08,-0.9976367950439452,2166.0,TV5,275.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
loehGHZrTlY,2022-10-09,0.9980940222740172,856.0,TV5,194.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uBmpv1ylhd8,2022-10-11,0.9981908202171326,3908.0,ABN,530.0,8.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0vrPUVZhbL0,2022-10-11,-0.9977219700813292,47882.0,ABN,505.0,100.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9aiAcff30s,2022-10-11,0.9797385931015016,1742.0,ABN,445.0,11.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5nkaU4dQ2tk,2022-10-11,0.9934125542640686,5481.0,ABN,275.0,5.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UdLMA38sDN8,2022-10-11,-0.9982898831367492,1994.0,Sakshi,319.0,9.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
eFvpqSn_ODU,2022-10-12,-0.9971580505371094,7660.0,ABN,490.0,9.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_Cb3U2gDs8,2022-10-12,-0.9924666285514832,897.0,Sakshi,593.0,3.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jGQt9IG_S60,2022-10-13,-0.9962453246116638,1405.0,ABN,430.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t4OCMp4pCDg,2022-10-13,-0.6017290353775024,3317.0,ABN,131.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
TxTcz01zt2E,2022-10-13,-0.9774396419525146,1666.0,Sakshi,231.0,9.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NB3KEirOs7c,2022-10-14,-0.9927430152893066,7626.0,Sakshi,413.0,69.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6vwbEvPqVEw,2022-10-14,-0.9948327541351318,12784.0,ABN,470.0,13.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gPOy1FEF25Q,2022-10-15,-0.9980471134185792,4101.0,ABN,260.0,14.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
r7A1pEpqejQ,2022-10-15,0.9724805951118468,12815.0,ABN,540.0,36.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pQ7vC8Qgwhg,2022-10-15,0.9986989498138428,10036.0,ABN,505.0,12.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DJ95ujDlRhY,2022-10-15,-0.9981839060783386,20969.0,ABN,570.0,36.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vvL6zW9ZwHs,2022-10-16,-0.9990955591201782,364.0,ABN,259.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eBb7F2zxL_I,2022-10-16,-0.9977450966835022,347.0,TV5,425.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-fqHxQoVFo,2022-10-16,-0.9991204142570496,555.0,TV5,125.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3mmMLk03McI,2022-10-16,-0.9980194568634032,1116.0,TV5,305.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KL0wXhznpGo,2022-10-16,-0.9994897842407228,293.0,ABN,115.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fi98Y0mRzIg,2022-10-16,-0.9991143345832824,581.0,TV5,194.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
OL_JGnjRELc,2022-10-17,-0.9984182119369508,1651.0,ABN,352.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RWdwIHhhsAI,2022-10-17,0.991827130317688,471.0,ABN,466.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WemSBPX9Fvo,2022-10-17,0.9915221929550172,2487.0,TV5,377.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JMcMyn8CIm4,2022-10-17,-0.9978849291801452,2811.0,Sakshi,199.0,23.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UQZUYtefDXM,2022-10-18,0.9880515336990356,1891.0,TV5,598.0,3.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nXFr1JpzZc8,2022-10-18,-0.9963228702545166,3233.0,Sakshi,318.0,4.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LglQYcZdmgc,2022-10-19,0.997129499912262,108281.0,TV5,415.0,152.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gd9PtU7NGGw,2022-10-19,-0.9991632699966432,6789.0,TV5,450.0,21.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m8MalXKmTHk,2022-10-19,-0.9933559894561768,39488.0,ABN,542.0,38.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCWvHpLERj8,2022-10-20,0.942416787147522,604.0,ABN,273.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Em7YJgETzE,2022-10-21,0.9775640368461608,56664.0,TV5,369.0,78.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CSAjaeoPDF0,2022-10-21,0.9460378885269164,8856.0,TV5,85.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JjgptjpWTEY,2022-10-21,0.9981056451797484,761.0,ABN,146.0,4.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slAGYq-6DG8,2022-10-21,-0.9823051691055298,61800.0,TV5,457.0,21.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URMGi8Bx9X0,2022-10-23,0.9982670545578004,549.0,ABN,251.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Xs1TZy8ztQI,2022-10-23,-0.9943073391914368,2141.0,TV5,308.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KDX81fynFgw,2022-10-24,-0.9942408800125122,7693.0,TV5,227.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
