ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,janasena party,ap employees,ap assembly session today,Atchannaidu,high court,alliance,Peddireddy ,vangalapudi anitha,polavaram,visakha,Kakani,vijayasai reddy,kotamreddy ,roja,nellore ,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,ap development,chintamaneni prabhakar,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,varahi ,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
CO6hflGUTEE,2023-01-12,0.9867926836013794,1157.0,TV9,263.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
lHRlRwkF7DY,2023-01-12,0.9986271858215332,949.0,TV9,301.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ARGud9EGECQ,2023-01-12,0.9985925555229188,1215.0,TV9,284.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OAAAjfSbVEk,2023-01-12,0.9979536533355712,1968.0,TV9,277.0,6.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xq-jQ5aBbCs,2023-01-12,0.9983298182487488,625.0,TV9,458.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nJAIRiphz_U,2023-01-12,0.9986118078231812,741.0,TV9,283.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uBG2GyLW_Ao,2023-01-12,-0.9951192140579224,1805.0,TV9,265.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp812mtrzCU,2023-01-15,0.99861478805542,6919.0,TV9,448.0,12.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URTYNCEiKeA,2023-01-15,-0.9921352863311768,1493.0,TV9,257.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q9SoQYRFZ90,2023-01-16,0.9949224591255188,1781.0,ABN,161.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bqxvLQpDu_8,2023-01-16,0.9868071675300598,1045.0,ABN,151.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sz4huAu_A6g,2023-01-16,-0.9890407919883728,7396.0,ABN,283.0,18.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
mKsAVf8bRjU,2023-01-16,-0.9811878800392152,718.0,ABN,193.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFsS7Thmc6g,2023-01-16,0.997011423110962,1225.0,TV9,262.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rhO10yRLYxA,2023-01-16,0.9980195760726928,1341.0,TV9,260.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ct-Dar7Gzl8,2023-01-17,-0.9970775842666626,44354.0,ABN,245.0,53.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
xOLBOzsLBCU,2023-01-17,0.981238842010498,13515.0,Sakshi,107.0,24.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6xDEIMSiuM,2023-01-17,0.9987872242927552,1321.0,ABN,87.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
oWaSGT-gU7E,2023-01-17,-0.9987075328826904,8006.0,ABN,245.0,26.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
q1O6Wj3kkU8,2023-01-17,0.9968330264091492,1180.0,ABN,393.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0
gppxt007L7s,2023-01-18,0.9986085295677184,926.0,ABN,185.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VvfRkVHsHeo,2023-01-18,0.922110080718994,1181.0,TV9,396.0,6.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IAvoLUxyxRE,2023-01-18,-0.8132762908935547,2395.0,TV9,87.0,20.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZ6n4wQdMmg,2023-01-18,0.998474895954132,965.0,TV5,334.0,5.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-hH0X7jFpg,2023-01-18,0.8938974142074585,2065.0,TV9,267.0,4.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q0838qUe3CE,2023-01-18,-0.9965685606002808,1294.0,TV9,286.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1kW7iwWUYZM,2023-01-18,0.9973174929618835,1167.0,TV5,100.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2SYFWnmB4M,2023-01-18,-0.9980005621910096,1245.0,TV5,275.0,12.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uwF9FYlJPfk,2023-01-18,0.9564987421035768,2169.0,TV9,184.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z8cDf_wO79w,2023-01-18,0.993131935596466,2671.0,ABN,305.0,5.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
sSJr4tjL7wM,2023-01-18,-0.84039306640625,1100.0,ABN,305.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uRY9SQPqPZw,2023-01-18,-0.971399188041687,1361.0,TV9,241.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t53TBWXh6dU,2023-01-18,0.9884403944015504,540.0,TV5,275.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
yUg6cb60_0o,2023-01-18,0.997500479221344,1008.0,TV9,328.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Qz3NgT1knfU,2023-01-18,-0.9913630485534668,1439.0,TV9,273.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tja7PoKV7go,2023-01-18,-0.9986252784729004,633.0,TV5,235.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTIlw_MIyI8,2023-01-18,-0.9981556534767152,1133.0,ABN,105.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6CW8vxD30K0,2023-01-18,0.998400866985321,1780.0,TV9,306.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87VtHHs79NM,2023-01-18,0.9967799782752992,14876.0,TV9,575.0,19.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1NyxzwEzWYw,2023-01-18,0.9944273233413696,1735.0,TV5,225.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aGoWmh7Cd4k,2023-01-18,0.995028555393219,1319.0,TV9,280.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
MJiqo8Uer6I,2023-01-18,0.9967226386070251,906.0,ABN,300.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
YWpv19nvGcY,2023-01-19,-0.9946657419204712,2628.0,ABN,196.0,5.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Aa6doY0CfvA,2023-01-19,-0.9990416169166564,1226.0,TV9,485.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFZkYSDZtxY,2023-01-19,0.9971420168876648,4843.0,TV9,445.0,4.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dHe-IVbJtMY,2023-01-19,-0.9994173049926758,1329.0,ABN,191.0,5.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q2RxrQT50zs,2023-01-19,-0.991033971309662,4656.0,TV9,437.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_wvrSu7Y0E,2023-01-19,-0.9970319271087646,642.0,ABN,338.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IgR6ughrDMA,2023-01-20,-0.9989295601844788,2058.0,ABN,245.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UkF_xKKphKY,2023-01-20,-0.9980329871177672,5042.0,Sakshi,92.0,7.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AhbEeWYlwJw,2023-01-21,-0.9988449811935424,498.0,ABN,281.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
AxRxoYr0EIg,2023-01-21,0.994542956352234,1193.0,Sakshi,500.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o3KY8oWvKPM,2023-01-22,0.991617739200592,10133.0,TV9,89.0,6.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IxWQmjyefvY,2023-01-24,-0.9912130236625672,1056.0,ABN,260.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
fBii50_m4W0,2023-01-24,-0.9978601336479188,5682.0,ABN,505.0,12.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91WVnOrirNE,2023-01-24,0.9973419308662416,178867.0,TV5,593.0,249.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nq8z6j7rbSQ,2023-01-24,0.9755832552909852,5718.0,ABN,224.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
tSC3acs8hbQ,2023-01-26,0.98239266872406,460.0,Sakshi,569.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIUaO3TELUQ,2023-01-27,0.9866496920585632,2234.0,TV9,316.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F7cB35WJ3Fw,2023-01-27,0.9966939687728882,112316.0,TV5,585.0,148.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
ARiIDsAno44,2023-01-27,0.9775974154472352,2176.0,TV9,263.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z-V2nsyMWlI,2023-01-27,0.9956063628196716,12228.0,TV5,250.0,30.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
efEdZ0xav40,2023-01-28,0.9975602626800536,240131.0,TV5,499.0,328.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
LEXkYOqlMEU,2023-01-29,-0.9823904037475586,799.0,TV9,282.0,4.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mw-wJBSMVTw,2023-01-29,-0.9903464913368224,6204.0,TV5,365.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-RLuqcO69Eo,2023-01-29,-0.9979910850524902,4593.0,ABN,62.0,8.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYibAoPvYWY,2023-01-30,-0.9994828701019288,1569.0,TV5,222.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
bHWJnNkKWD4,2023-01-30,-0.9989990592002868,2381.0,ABN,56.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PmQcFuK2A-Y,2023-01-30,-0.996689796447754,27641.0,Sakshi,270.0,53.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mUqe1rHtXs4,2023-01-30,0.9966245889663696,3165.0,TV5,182.0,5.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTHuMv2Ew8A,2023-01-30,-0.9959094524383544,2785.0,TV5,595.0,9.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lr_Q7MsDUcw,2023-01-30,-0.9869128465652466,2818.0,TV5,356.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bPCo9hx-fn4,2023-01-30,-0.981736183166504,27146.0,TV5,318.0,57.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
dqou0bn6qhU,2023-01-30,-0.9929416179656982,11742.0,TV5,377.0,15.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j9QoUVnnBZI,2023-01-30,-0.9960903525352478,3785.0,TV5,116.0,4.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
X5Uvz1CGt9M,2023-01-30,-0.9943990111351012,58633.0,ABN,310.0,81.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
BQ2ctSBamnU,2023-01-30,-0.5177284479141235,727.0,TV9,283.0,4.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g7cWvYmp8a0,2023-01-31,0.9851927757263184,2374.0,Sakshi,511.0,4.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
