ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
Erj6dCAiyug,2022-01-05,-0.9990785121917723,7228.0,Sakshi,308.0,29.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kv3KAaM_dog,2022-01-05,-0.9990450739860536,2376.0,Sakshi,234.0,6.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xmiciY9FmmI,2022-01-06,-0.9994463324546814,35746.0,Sakshi,131.0,98.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HooXMEPWFus,2022-01-20,0.97270929813385,6362.0,Sakshi,352.0,51.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QXPYznjOhIU,2022-01-21,-0.9972025156021118,3011.0,Sakshi,114.0,8.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4ao7-IRcCw,2022-01-21,0.9986169338226318,6222.0,Sakshi,115.0,73.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bzKFuQnQboo,2022-01-21,-0.9988560676574708,7998.0,Sakshi,94.0,33.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
rT-6UNgaBmQ,2022-01-21,0.989818513393402,56819.0,Sakshi,114.0,126.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BwgCkDYcutU,2022-01-22,-0.996964991092682,3499.0,Sakshi,156.0,21.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zX7C5IKngFQ,2022-01-22,-0.9987241625785828,57317.0,Sakshi,203.0,208.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
_I02JLvwqHE,2022-01-22,-0.9982908368110656,12548.0,Sakshi,105.0,24.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TVB4_g0f5i4,2022-01-25,-0.9990758895874025,3643.0,Sakshi,210.0,25.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yHJ-4lMCZjg,2022-01-25,-0.990119695663452,10704.0,Sakshi,175.0,22.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6lWLuwpHLEI,2022-01-25,-0.9902931451797484,174312.0,Sakshi,417.0,198.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4rGAusTR1Ew,2022-02-02,-0.9980323910713196,9067.0,Sakshi,547.0,108.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eRK73vHgS_0,2022-02-03,-0.9984337687492372,4395.0,Sakshi,201.0,6.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ze9mquPEzkk,2022-02-05,0.9983910322189332,20758.0,Sakshi,262.0,63.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-FYzI0LouIw,2022-02-06,-0.9949937462806702,3143.0,Sakshi,386.0,33.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u62iTAgs3L8,2022-02-06,0.998161256313324,21092.0,Sakshi,278.0,78.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UamNFa4UxaA,2022-02-07,0.9895917773246764,7748.0,Sakshi,534.0,34.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1IY1r2C1jc,2022-02-07,0.9986721277236938,10829.0,Sakshi,349.0,39.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hdHI9oHMuWM,2022-02-09,-0.9944818019866944,7752.0,Sakshi,407.0,29.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ijvyGyLU33o,2022-02-13,-0.991263747215271,10900.0,Sakshi,185.0,34.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P6qp1ZIkqYM,2022-02-15,0.9782343506813048,16831.0,Sakshi,572.0,167.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vpxe0Rflx8I,2022-02-16,-0.9976623058319092,6476.0,Sakshi,231.0,30.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V9dmoVop3Uk,2022-02-17,-0.9845387935638428,11110.0,Sakshi,299.0,28.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
0BO89Pn5FnI,2022-02-17,0.9883672595024108,7603.0,Sakshi,479.0,5.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y5qsix-4_74,2022-02-18,0.9631116390228271,20078.0,Sakshi,120.0,59.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeeEpe7QMmM,2022-02-18,0.9857893586158752,105166.0,Sakshi,198.0,284.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E4csr9PsXo4,2022-02-19,0.9985685348510742,27738.0,Sakshi,240.0,44.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wrf99guGAHI,2022-02-21,0.9963575005531312,23279.0,Sakshi,593.0,2.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fR5FBkwyxWM,2022-02-25,0.994514226913452,47561.0,Sakshi,453.0,237.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevSBeoXXKs,2022-02-25,-0.997024953365326,23880.0,Sakshi,251.0,86.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hWIJE0Md6O4,2022-02-25,-0.996916651725769,101042.0,Sakshi,369.0,394.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T4GPWWOJ_xw,2022-02-25,0.9936909675598145,146624.0,Sakshi,407.0,0.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w6NtAeG_1TI,2022-02-27,0.9948561191558838,185419.0,Sakshi,368.0,341.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
0Acrb9hf1xY,2022-02-27,-0.9971017241477966,52138.0,Sakshi,330.0,238.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_dLcz2--Gk,2022-02-27,-0.9982988238334656,110810.0,Sakshi,308.0,444.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YvxjjRskycE,2022-02-27,-0.9984779953956604,256150.0,Sakshi,235.0,713.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38ufnk45Omg,2022-03-01,0.9975848197937012,8059.0,Sakshi,368.0,71.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GcbpjPp-Uak,2022-03-04,0.9959529638290404,6507.0,Sakshi,551.0,86.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Qzktor-v-ow,2022-03-04,-0.9969158172607422,5975.0,Sakshi,319.0,85.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wd85MZ1Pmjo,2022-03-07,-0.9992839694023132,23908.0,Sakshi,350.0,22.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
yiENp6uTuU8,2022-03-09,-0.9973248243331908,18546.0,Sakshi,285.0,82.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vOvhoN_roug,2022-03-15,-0.9985694885253906,114443.0,Sakshi,264.0,453.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pIzeWxbL6mU,2022-03-15,0.9935815334320068,6281.0,Sakshi,407.0,9.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaf_rPYhre0,2022-03-16,-0.9950336217880248,16909.0,Sakshi,252.0,22.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CovclXA-Fow,2022-03-21,0.987716019153595,206393.0,Sakshi,492.0,154.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baV8kDFjMGs,2022-03-22,-0.9986299276351928,2191.0,Sakshi,284.0,8.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ETh1WEsZbs,2022-03-23,0.997872829437256,37954.0,Sakshi,491.0,103.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QoBu49DClts,2022-03-23,0.996273398399353,3760.0,Sakshi,380.0,8.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378lEpJFXEk,2022-03-24,-0.9964560866355896,954.0,Sakshi,477.0,0.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoTHz8p8ex8,2022-03-24,0.9887452721595764,237548.0,Sakshi,345.0,566.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
okmFCZ-xQJw,2022-03-25,0.9889233112335204,81251.0,Sakshi,176.0,251.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p4Fgf7xxhQA,2022-03-26,0.9887475967407228,1348.0,Sakshi,218.0,0.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
qi48CJOcb_I,2022-03-29,0.998181939125061,6370.0,Sakshi,214.0,25.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RkVgRx8LMnQ,2022-03-29,0.9107549786567688,14264.0,Sakshi,271.0,66.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZrNYBj09NDE,2022-03-30,-0.9946710467338562,7152.0,Sakshi,275.0,12.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tYWmCUM6UAM,2022-03-31,-0.9923468828201294,6395.0,Sakshi,78.0,22.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SQl_s6r8l-M,2022-03-31,0.9734365344047546,3281.0,Sakshi,573.0,6.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSvnkkPrY8w,2022-03-31,-0.996023178100586,4081.0,Sakshi,526.0,78.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nJ_So7XTiMs,2022-04-11,-0.9983901977539062,2986903.0,Sakshi,60.0,0.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5WAvOhwxTU4,2022-04-11,0.993951976299286,21346.0,Sakshi,310.0,21.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WnyDcMyigj8,2022-04-16,-0.9892563819885254,83749.0,Sakshi,147.0,222.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ZmgP5FOcnRw,2022-04-18,0.9973451495170592,426210.0,Sakshi,74.0,108.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
E7yZCu_hIJ8,2022-04-19,0.9896586537361144,110186.0,Sakshi,196.0,19.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
mQ1qm_dNe3E,2022-04-20,0.9973451495170592,18794.0,Sakshi,255.0,20.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AUFxLqJGCz4,2022-04-21,0.9981834292411804,8637.0,Sakshi,250.0,41.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9YEXsELtz0k,2022-04-21,-0.9982851147651672,6600.0,Sakshi,250.0,43.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AS_mQOTHeqA,2022-04-22,0.998075008392334,2109.0,Sakshi,339.0,17.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9ait2O7KefE,2022-04-25,0.9473604559898376,79865.0,Sakshi,298.0,178.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7hz7OXpE0Hk,2022-04-26,-0.9622812867164612,35468.0,Sakshi,176.0,44.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SdU7zHYjnfA,2022-05-04,-0.9978188276290894,18288.0,Sakshi,89.0,32.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
yTSqE5o7Jsw,2022-05-05,0.997533679008484,147579.0,Sakshi,211.0,85.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ry_cjFBvTjc,2022-05-09,0.9986454844474792,57403.0,Sakshi,356.0,71.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ht5gZdrHibA,2022-05-11,0.99838125705719,10864.0,Sakshi,80.0,27.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ylpX-2S0RVU,2022-05-14,-0.9871407747268676,2891.0,Sakshi,121.0,5.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-RBUhf7Yh0A,2022-05-25,0.9916903972625732,33281.0,Sakshi,517.0,9.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JLbsGKBypNA,2022-05-25,-0.9376434087753296,42640.0,Sakshi,108.0,189.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2O4Iu-bpP30,2022-05-25,-0.9940025210380554,5505.0,Sakshi,254.0,25.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U28xUpYJn2Y,2022-05-27,-0.9981923699378968,10922.0,Sakshi,255.0,13.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y0r4nTqUpNs,2022-05-28,0.9838395714759828,38917.0,Sakshi,472.0,65.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qi7N9DeaWuo,2022-05-29,0.9922637939453124,66175.0,Sakshi,399.0,138.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
z8gLq0ra-Ak,2022-05-30,0.9783824682235718,3496.0,Sakshi,338.0,13.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RayFGfQReTY,2022-05-30,-0.985910177230835,122945.0,Sakshi,527.0,129.0,gandhar_nellore.png,k. narayana swamy,YSRCP,Gangadhara nellore_sc,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
