ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy, vidadala ,vijayasai reddy,kotamreddy ,Preethi,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,janasena alliance with tdp,gudivada ,Kodali Nani ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
jtnUZLprQhM,2023-02-23,-0.9984209537506104,891.0,TV9,200.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6C9Ab3GI7dU,2023-02-23,-0.9974613189697266,17544.0,ABN,315.0,57.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AfJO1czhQzs,2023-02-24,-0.9802414178848268,8558.0,Sakshi,192.0,98.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
af-HvNartRo,2023-02-24,-0.9988691210746764,2491.0,Sakshi,242.0,7.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
E-6gfRoGb5s,2023-02-24,-0.9900879263877868,1756.0,TV9,230.0,3.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iom4HERPbII,2023-02-25,0.9292371273040771,6999.0,ABN,274.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z4_jOx8oqkg,2023-02-26,0.9988387227058412,1096.0,TV9,309.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
zvv29UjsKXc,2023-02-26,-0.9813918471336364,7807.0,TV9,221.0,7.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k7TikeQ_LZw,2023-02-26,-0.9911713004112244,5801.0,TV5,340.0,8.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ywYnZz2KIDA,2023-02-27,-0.9990699887275696,4055.0,TV9,232.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REayEaS-poM,2023-02-28,0.9952741861343384,1805.0,ABN,181.0,9.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dPnKKy0wpY,2023-02-28,-0.9992181062698364,1020.0,ABN,245.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_ny4tP-ne64,2023-02-28,-0.999316930770874,1236.0,ABN,274.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5lRRQmhaTd8,2023-02-28,0.9962968230247498,598.0,TV5,68.0,9.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xHyV2wVrSrg,2023-03-02,-0.9973457455635072,4977.0,ABN,275.0,9.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sj-5A7tftvA,2023-03-02,-0.9990872144699096,89332.0,TV9,190.0,110.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165WyNuueJk,2023-03-02,-0.9978681802749634,572.0,TV9,265.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0SsVQDyh1b0,2023-03-03,0.9883599281311036,2364.0,TV9,310.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fZ_dyHA40hg,2023-03-04,0.9984912872314452,1735.0,ABN,280.0,4.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8KZtxj3BfkU,2023-03-04,0.9969481825828552,2414.0,ABN,330.0,6.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
W8vQXwSviLs,2023-03-04,0.9718384146690368,1470.0,ABN,346.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srQuNC3W1gE,2023-03-04,-0.99137282371521,3218.0,ABN,320.0,7.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFoTHC2-644,2023-03-04,-0.9993000030517578,2417.0,ABN,295.0,5.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F0h7ImvBpsc,2023-03-04,-0.9977611303329468,914.0,ABN,250.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxqEBaCRxzE,2023-03-04,-0.9951855540275574,2097.0,ABN,160.0,3.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cDVIsYKgHl8,2023-03-04,-0.9897090792655944,2159.0,ABN,265.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DoAOIlznxPc,2023-03-04,-0.9863781929016112,850.0,ABN,165.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WmwBFO7t318,2023-03-04,-0.9989663362503052,1042.0,ABN,165.0,4.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jz5-ZAOYknU,2023-03-05,0.9038392305374146,3819.0,TV9,206.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hAsqKqAbfMI,2023-03-05,-0.9982505440711976,2381.0,ABN,235.0,3.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bfwbqzC4e8k,2023-03-05,-0.98785400390625,1441.0,ABN,210.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flKe1XlSWDo,2023-03-05,-0.9941806197166444,1526.0,TV9,270.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRl6hd_b7A8,2023-03-05,-0.9785929918289183,66746.0,ABN,250.0,101.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JIaoAYHefJY,2023-03-05,-0.6409664154052734,4569.0,TV9,285.0,6.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ooQ5NlyC7-8,2023-03-05,-0.9989317059516908,960.0,TV9,277.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rZU7PV2g9kE,2023-03-05,0.996366024017334,2671.0,ABN,194.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8FN0CeKX1Pw,2023-03-05,-0.9994138479232788,2552.0,TV9,188.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
aVhtKryT_Hs,2023-03-05,-0.997974932193756,925.0,TV9,269.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBJEE-stae8,2023-03-05,0.9967615008354188,2588.0,TV9,251.0,7.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gWetczV72VU,2023-03-06,-0.9994320273399352,1979.0,TV9,224.0,8.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
yktRRb500ZU,2023-03-06,-0.9952049255371094,1101.0,TV5,305.0,3.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BQvr2mEwsHo,2023-03-06,-0.99504554271698,625.0,TV9,187.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vzVhYMoNRpY,2023-03-06,-0.9994850158691406,8088.0,TV5,165.0,10.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kZrBQbmT6wA,2023-03-07,-0.9991410970687866,3630.0,TV9,126.0,3.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4x0SzbqCREI,2023-03-07,-0.9989105463027954,1085.0,TV9,127.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
inZVCvTu0Gg,2023-03-07,-0.9993280172348022,1472.0,ABN,200.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84vWUX_dgS4,2023-03-08,-0.9993849992752076,13449.0,ABN,189.0,28.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B5A1LddEH_8,2023-03-09,0.9971380233764648,1787.0,TV9,337.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CkZHnxtE5IY,2023-03-09,0.9979445338249208,2071.0,Sakshi,278.0,17.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nj3xlmj0__c,2023-03-10,-0.9989983439445496,5378.0,TV5,204.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
GNJ-CxpzsRU,2023-03-10,0.992439866065979,71596.0,ABN,315.0,98.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gEs1lpVUZ8o,2023-03-10,-0.9984436631202698,3139.0,TV9,209.0,1.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sNwqB9Rm-ZE,2023-03-12,0.9986401200294496,3661.0,TV9,113.0,3.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lErcrxT-o8,2023-03-12,0.9944252967834472,764.0,TV9,39.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OwbDzkSshCE,2023-03-13,-0.9952746629714966,3220.0,ABN,121.0,1.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG0TbfFxqQA,2023-03-13,0.9977892637252808,11803.0,TV9,222.0,4.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iTviHMdKVII,2023-03-14,0.9975797533988952,1567.0,Sakshi,152.0,2.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u84zucZD75Q,2023-03-15,-0.9862176775932312,992.0,TV9,266.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
QlwPyTN89hE,2023-03-15,0.9882152080535888,1363.0,TV9,333.0,0.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qqukU0ehIZE,2023-03-15,0.9678635597229004,1224.0,TV9,356.0,5.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9qnKeR93elg,2023-03-16,-0.9821240305900574,1443.0,ABN,275.0,1.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OOEFyrlWnCQ,2023-03-16,-0.9994717240333556,602.0,ABN,215.0,1.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kf_nqyvk8KM,2023-03-17,0.9981308579444884,23045.0,Sakshi,187.0,44.0,raptadu.png,Thopudurthi Prakash Reddy,YSRCP,Raptadu,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
