ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Gadapa Gadapaku ,janasena party,ap employees,Sajjala ,ap assembly session today,high court,alliance,vangalapudi anitha,polavaram,visakha,byreddy siddharth reddy,vijayasai reddy,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,Pension,vangaveeti radha,suprem court,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Kodali Nani ,maa nammakam nuvve jagan,nandigama,High Court
ErTP9nkr4wg,2023-01-19,0.9977062940597534,15860.0,Sakshi,505.0,25.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eg-Yxde_wGI,2023-01-19,0.9907628893852234,945.0,Sakshi,382.0,0.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QEgbyMLo0qw,2023-01-19,-0.9983676075935364,19810.0,ABN,475.0,34.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V6H4ay8g_oo,2023-01-19,0.9934628009796144,464.0,TV5,68.0,0.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7YvM7qlVXMo,2023-01-19,-0.9983996748924256,6306.0,ABN,505.0,10.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d5st3ry_sI,2023-01-20,0.989284098148346,4386.0,ABN,265.0,4.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
xUKExwlQqiM,2023-01-21,0.998573899269104,1044.0,Sakshi,173.0,1.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BnISn15myMo,2023-01-21,-0.9853336215019226,25559.0,TV9,140.0,18.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
y4w0NhUk8EQ,2023-01-21,-0.9988207221031188,2895.0,Sakshi,154.0,15.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imQenRy7LcE,2023-01-21,-0.9978272318840028,7244.0,Sakshi,148.0,37.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0
AgxmIl0Y_Gc,2023-01-21,0.9952957034111024,11528.0,TV9,134.0,16.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Et81lHf8pX8,2023-01-23,-0.9875325560569764,2220.0,ABN,210.0,3.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
e5EQ75EtdjI,2023-01-23,0.9973019361495972,20209.0,ABN,480.0,66.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7gffIY7kFHk,2023-01-23,-0.9980992674827576,26057.0,ABN,480.0,63.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPf565j5VSI,2023-01-23,-0.9862528443336488,5079.0,TV5,315.0,11.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iemNlVqXRj0,2023-01-23,-0.9916908740997314,1748.0,ABN,205.0,2.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VLFNwyesx8E,2023-01-23,0.9985198378562928,7208.0,ABN,430.0,11.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pt2J_WjSoG8,2023-01-23,0.9954713582992554,7481.0,ABN,160.0,11.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oLvECcYO4-4,2023-01-24,-0.9994599223136902,22626.0,TV5,555.0,18.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c3tBe_-hxto,2023-01-24,0.9947311878204346,6833.0,Sakshi,317.0,19.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qmuAyySH-Y8,2023-01-24,-0.9985159039497375,1162.0,ABN,96.0,3.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
_jyuc19cu6A,2023-01-24,0.9982170462608336,5579.0,TV5,112.0,13.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W3eXyFW53Zo,2023-01-25,-0.9980144500732422,2764.0,ABN,280.0,3.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R6SCkCOroNo,2023-01-26,0.993647038936615,1057.0,Sakshi,152.0,1.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
JPjQvAdyPR8,2023-01-27,-0.9970465302467346,58345.0,TV5,415.0,91.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHNsIALOKMI,2023-01-27,0.9927204847335817,346039.0,TV5,390.0,618.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcz-AXIzJO4,2023-01-29,0.997336208820343,3024.0,Sakshi,405.0,0.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dBZ5kKULezY,2023-01-29,-0.9882515072822572,2471.0,Sakshi,232.0,4.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gJfyp05Je7o,2023-01-29,0.996614634990692,1202.0,Sakshi,118.0,1.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3vAzCDmO7qY,2023-01-29,-0.7231271862983704,1115.0,Sakshi,175.0,0.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eNxFnxdfurg,2023-01-30,-0.9956093430519104,6843.0,TV9,213.0,7.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
CrYNOMhAzK4,2023-01-30,-0.998072862625122,473.0,Sakshi,328.0,2.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_CuCVVx_e8,2023-01-31,-0.9986949563026428,31169.0,ABN,425.0,32.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3NDS5_Kw3E,2023-01-31,-0.9844089150428772,4954.0,TV9,266.0,7.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2uu_8Y0_ScY,2023-01-31,-0.996801495552063,6559.0,TV9,188.0,9.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s90dmFdiBmE,2023-01-31,-0.9965344667434692,2046.0,ABN,110.0,5.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCbRqe-KPrE,2023-01-31,0.9865713715553284,7866.0,TV9,256.0,28.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jcwJASRDQUo,2023-01-31,0.9961620569229126,1561.0,TV9,381.0,5.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yatd90_Iae4,2023-02-01,-0.9986924529075624,1205.0,Sakshi,355.0,7.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rSHa0Ipixqc,2023-02-01,0.9979887008666992,1952.0,Sakshi,413.0,0.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Cg9-wXo2tU,2023-02-01,0.9977078437805176,717.0,Sakshi,321.0,1.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
emOMBZJ2B2A,2023-02-01,-0.9984490871429444,889.0,Sakshi,224.0,1.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KIGc-KRijd8,2023-02-02,-0.9983409643173218,18422.0,ABN,190.0,27.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gStEmAKD0Yk,2023-02-02,0.9915191531181335,14701.0,ABN,195.0,22.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
L75oHxOf5pk,2023-02-02,0.9837514758110046,154135.0,ABN,395.0,249.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UPOBpdK88fM,2023-02-02,-0.9979320764541626,20781.0,TV5,475.0,20.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7QFYcBgkuTQ,2023-02-02,0.9932075142860411,9627.0,TV5,540.0,3.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
yvlgPc3pJXM,2023-02-02,-0.9929882884025574,538.0,TV5,101.0,0.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3FIitsBQJ0o,2023-02-02,0.9890490770339966,19770.0,ABN,350.0,17.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOciJxgIj70,2023-02-02,-0.9986833930015564,53045.0,TV5,395.0,46.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DD_vb1aDpA,2023-02-03,0.9913700819015504,1223.0,TV5,275.0,1.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1UAGZz7C-g8,2023-02-03,-0.9988380074501038,3121.0,TV9,231.0,10.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vq2vy9Pu4l4,2023-02-03,-0.999330997467041,803.0,TV9,181.0,1.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WF8_Ih_cPUU,2023-02-03,-0.997024953365326,987.0,TV9,149.0,1.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eud7C1pqT5g,2023-02-03,-0.997077703475952,728.0,TV9,100.0,0.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40P2bqvqFKE,2023-02-04,0.9976224303245544,20755.0,TV5,275.0,16.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rqXh6hETfR8,2023-02-06,0.5067102313041687,123042.0,TV9,185.0,281.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ox4IG6I7JCo,2023-02-06,0.994312047958374,497.0,TV9,130.0,0.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vAK_ltFoXas,2023-02-06,-0.9980925917625428,481.0,TV5,215.0,0.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kCPqgiAnUSY,2023-02-07,0.9456074833869934,3559.0,TV9,380.0,6.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-Y22sSbcjKs,2023-02-07,0.9977349042892456,25594.0,Sakshi,167.0,93.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wN4lX1yunho,2023-02-07,-0.9979678988456726,7901.0,Sakshi,348.0,21.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
qDzB8_BwrGk,2023-02-07,-0.9976298809051514,1301.0,ABN,134.0,0.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bl3t0Txfnno,2023-02-07,-0.9987519979476928,6752.0,ABN,285.0,11.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIPG31VkN0M,2023-02-09,-0.9972712397575378,2444.0,TV5,367.0,4.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Py0lnCI7Zeg,2023-02-09,0.9946473240852356,9999.0,TV5,430.0,20.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3KkOgzdvgY0,2023-02-09,-0.9983956217765808,85962.0,TV5,430.0,157.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5jmF-Y1y3Q0,2023-02-10,-0.9989100694656372,4000.0,ABN,375.0,15.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDNHBxiRBw0,2023-02-10,-0.9976537823677064,7617.0,ABN,93.0,2.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4ZthpdwGRkw,2023-02-10,-0.9841132760047911,60836.0,Sakshi,333.0,32.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
ELS40hgrU4w,2023-02-10,0.9921503067016602,14203.0,ABN,365.0,30.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDpdZRIv8lU,2023-02-10,-0.9893362522125244,17034.0,ABN,310.0,43.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
kPYfOzZ_dCA,2023-02-11,-0.9937115907669068,7182.0,ABN,275.0,11.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y1hgXCBfJOY,2023-02-11,-0.9977893829345704,32671.0,ABN,205.0,35.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kJDWbSzhLi8,2023-02-11,0.9920388460159302,46424.0,ABN,235.0,36.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcd7WdZ86oE,2023-02-11,-0.9974597096443176,6868.0,ABN,340.0,9.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EStMtBF-DNw,2023-02-12,-0.9965295195579528,16595.0,TV5,341.0,53.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MlKJS5DWP0U,2023-02-14,0.992793083190918,35534.0,TV5,450.0,48.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wv71XIYTCXQ,2023-02-14,-0.9900771379470824,3947.0,TV5,145.0,2.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fLLTn1o5YK8,2023-02-15,0.9934033751487732,1009.0,ABN,242.0,1.0,bhimavaram.png,Grandhi Srinivas,YSRCP,Bhimavaram,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
