ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
Rbr56gbmJgk,2021-02-18,0.9981344938278198,22482.0,Sakshi,184.0,4.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0
Ejj5o5XPryo,2021-02-20,0.9966912269592284,591.0,Sakshi,199.0,2.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
XZpJExbzTkE,2021-02-20,0.9980989098548888,975.0,Sakshi,175.0,0.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tjia3TT_kXU,2021-02-20,0.9832284450531006,838.0,Sakshi,401.0,4.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CJdAVR4RS9g,2021-02-20,0.9964678287506104,5925.0,Sakshi,230.0,4.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x75nh-vfWXo,2021-02-20,0.9979373216629028,1530.0,Sakshi,258.0,3.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6G_UsrEh7ck,2021-02-21,0.9984697699546814,4179.0,Sakshi,193.0,2.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
l1mdqGNJIs4,2021-02-21,0.9948534369468688,4138.0,Sakshi,482.0,8.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gjXWRuNtNTM,2021-07-30,0.997617781162262,1906.0,Sakshi,294.0,12.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zOGKOoJHH50,2021-08-07,0.9988176226615906,1083.0,Sakshi,188.0,1.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YdIGxfA3710,2021-08-07,0.9958189129829408,2131.0,Sakshi,207.0,4.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
mhvlizDlFpA,2021-09-05,0.994809865951538,2696.0,Sakshi,567.0,20.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gwimat41bTk,2021-09-06,0.9961573481559752,2752.0,Sakshi,167.0,27.0,kadiri.png,P.V. Sidda Reddy,YSRCP,Kadiri,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
