ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,janasena party,Ramoji Rao,ap employees,Vidadala Rajini,ap assembly session today,jr ntr,Atchannaidu,high court,alliance,vangalapudi anitha,polavaram,visakha,byreddy siddharth reddy
ErTP9nkr4wg,2023-01-19,0.9977062940597534,15860.0,Sakshi,505.0,25.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DyIAhlRMM-Q,2023-01-19,0.998429000377655,598.0,TV5,125.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tumk8AAo0_E,2023-01-19,-0.9955505132675172,1731.0,TV5,82.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
A1Yzv7p36PU,2023-01-19,-0.9980291724205016,358.0,TV5,330.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F14lSqAnhno,2023-01-19,0.9970877766609192,1685.0,TV5,513.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bMREsR75mOU,2023-01-19,0.9847474694252014,2357.0,Sakshi,541.0,5.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ypRNO4FPop0,2023-01-19,-0.9973146319389344,1293.0,TV5,112.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mku3oBRMevU,2023-01-19,0.9857472777366638,536.0,TV5,209.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aehAAC3Vq5Y,2023-01-20,0.9662694334983826,12872.0,Sakshi,541.0,11.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x1iyrJWD8Dk,2023-01-20,-0.9925454258918762,745.0,TV5,166.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kasnzcfw6tc,2023-01-20,-0.9884464740753174,51065.0,TV5,321.0,45.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yJvxPG9WBsg,2023-01-20,-0.9964473843574524,2833.0,TV9,385.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6Wou-6Oebw,2023-01-21,-0.9920544624328612,1168.0,Sakshi,416.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hRG5uP_5nXM,2023-01-21,-0.9677355885505676,4060.0,TV5,167.0,5.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WlmTQPSy3RA,2023-01-21,-0.998766303062439,4087.0,ABN,328.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ofLJGoSfU-k,2023-01-23,0.9908789992332458,1569.0,Sakshi,99.0,5.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mD5xXHApLg0,2023-01-23,-0.9982755184173584,422.0,ABN,345.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ug-wn-w3eSk,2023-01-23,0.998275637626648,8202.0,Sakshi,426.0,18.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S9sXnRRNoOo,2023-01-23,0.9980667233467102,2123.0,TV9,528.0,4.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Edo27A-jCI,2023-01-24,-0.9931527376174928,7591.0,Sakshi,307.0,20.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
w6jRT9g7nQQ,2023-01-24,0.9941243529319764,7707.0,TV5,460.0,14.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AAxzCrIOtBM,2023-01-24,0.997506320476532,2089.0,Sakshi,388.0,3.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tzlhSC0dZBI,2023-01-24,0.9783543944358826,2667.0,TV9,277.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cG_jYgo1vcQ,2023-01-24,0.9924706220626832,1662.0,Sakshi,589.0,5.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ACgyBK2Qc,2023-01-25,-0.9941461086273192,2202.0,TV9,292.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PaiCVZwN3BE,2023-01-25,-0.998646318912506,3057.0,TV5,428.0,6.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m0YJHya7Vwg,2023-01-25,-0.9972245693206788,770.0,TV5,180.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3vO_bOxFsFw,2023-01-25,-0.995341181755066,2265.0,ABN,89.0,5.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uZ649tkrPG4,2023-01-25,0.9841610789299012,379.0,ABN,458.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TTxXIJRByoA,2023-01-26,0.9988184571266174,1974.0,TV9,292.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FxNR5F0fKW0,2023-01-26,0.9988090991973876,778.0,TV9,277.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FulytsAVVK0,2023-01-26,0.9986500144004822,565.0,Sakshi,178.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hD40pJtwE_o,2023-01-26,0.9983807802200316,4132.0,TV9,234.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wgv-t02pL6M,2023-01-26,0.9985081553459167,8989.0,TV9,32.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARiIDsAno44,2023-01-27,0.9775974154472352,2176.0,TV9,263.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MajW4CqmrpA,2023-01-28,-0.9945908784866332,11307.0,TV9,110.0,45.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0Jhbfqr5oKo,2023-01-28,-0.9905478358268738,9456.0,TV9,99.0,46.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hGkII_Xvgn0,2023-01-28,0.9984309077262878,30522.0,Sakshi,495.0,93.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHLFoZPAYqc,2023-01-28,0.9977964162826538,7408.0,ABN,452.0,89.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dn7Ssd5JuqA,2023-01-29,0.7571395635604858,5131.0,TV5,297.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENChIWV9_e8,2023-01-29,-0.9958370923995972,2754.0,TV9,244.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uFjzWT6WieU,2023-01-29,0.996473491191864,2621.0,TV5,267.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uBOhCjlxPKA,2023-01-29,-0.9977411031723022,11924.0,ABN,205.0,28.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Pd-w1mCsu-s,2023-01-29,-0.9977624416351318,5781.0,TV9,164.0,10.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39uBAq9H48M,2023-01-29,0.9937376976013184,31648.0,TV5,290.0,30.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGho8TASEPk,2023-01-29,-0.9947734475135804,971.0,TV5,131.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
oFuRrBgTDC8,2023-01-30,-0.997696816921234,872.0,ABN,307.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
auyarRb3nMY,2023-01-30,0.994445264339447,1124.0,TV5,30.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HajyCLf63s0,2023-02-01,-0.997251570224762,1927.0,ABN,385.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iAfpLkPK7vc,2023-02-01,0.9909481406211852,8301.0,TV5,175.0,12.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wd4p62yTWLo,2023-02-01,0.9944170713424684,1137.0,ABN,280.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21betK2WcbY,2023-02-02,-0.9990854263305664,2987.0,ABN,275.0,3.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tNOcZqSDUSo,2023-02-03,-0.9937037825584412,1767370.0,TV9,313.0,210.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCMvDN1Vsyk,2023-02-03,0.9986717700958252,3051.0,TV9,244.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R5hK_lSFqkE,2023-02-03,0.9984061121940612,618.0,ABN,185.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47js_m08lwk,2023-02-04,-0.9936662316322328,359866.0,Sakshi,524.0,475.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VlETbFN5AEs,2023-02-06,0.9955151677131652,428.0,ABN,565.0,4.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLgSdpnRGJc,2023-02-06,0.9982831478118896,15322.0,Sakshi,161.0,89.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6MJ07NJvrgU,2023-02-06,0.9972148537635804,354.0,ABN,300.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-YaFBqiUa0M,2023-02-06,0.9896802306175232,777.0,TV5,123.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w3bgtk9LiAI,2023-02-06,-0.9987347722053528,513.0,ABN,480.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-oJyN5WC0R4,2023-02-06,-0.9993489384651184,276.0,ABN,510.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1K7QU8bIdQ,2023-02-06,-0.9994651675224304,565.0,ABN,275.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ynj7S6LYtQA,2023-02-06,-0.9974378347396852,7348.0,TV5,139.0,16.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EsY1wZs4R_4,2023-02-06,0.997725546360016,15369.0,TV5,425.0,23.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUcgBhi-OJc,2023-02-07,0.9944401979446412,18669.0,TV5,116.0,36.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ywNkHtV6oI,2023-02-07,0.99667090177536,612.0,TV5,188.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FVwnBDIDRLk,2023-02-07,0.998297154903412,720.0,TV5,402.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62A59mPs5J4,2023-02-07,-0.9979718327522278,655.0,TV9,72.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pzL0DZNqZG8,2023-02-09,-0.998005211353302,2901.0,TV5,185.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LprlihtRxb8,2023-02-09,0.9926378726959229,670.0,TV9,62.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
JpNSlPs2LuU,2023-02-09,0.990693986415863,143166.0,ABN,191.0,61.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0
mdQOi0DV3oA,2023-02-09,-0.9994707703590392,15441.0,ABN,485.0,35.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fzbJyqUKlOo,2023-02-10,0.9719404578208924,446.0,TV5,190.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
OMhfn9x54A4,2023-02-10,0.9983256459236144,9239.0,Sakshi,476.0,18.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z9w9oDMYP6M,2023-02-10,-0.9966927766799928,4020.0,TV5,324.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDSv_4LdOmc,2023-02-11,-0.9980570673942566,52158.0,TV5,360.0,117.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VtT-A1zXUvg,2023-02-12,-0.9841453433036804,7521.0,Sakshi,89.0,23.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wcF8fxYnerA,2023-02-13,-0.9985268115997314,964.0,TV5,235.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
NBWRqIYFRgs,2023-02-13,-0.9983940720558168,892.0,TV5,201.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsrFEhZwZZA,2023-02-13,-0.9967169165611268,297.0,TV5,130.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5yie0akyaTU,2023-02-13,0.9961180686950684,3103.0,Sakshi,555.0,4.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPjY0B0id9I,2023-02-14,-0.9940608143806458,1971.0,ABN,232.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KnnRPEDdx58,2023-02-14,0.9988058805465698,660.0,TV9,267.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n8dY60I3Luk,2023-02-14,0.9981122016906738,530.0,ABN,405.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLR7YF_Dx7k,2023-02-14,0.9957907795906068,6320.0,ABN,226.0,4.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tgRCsgCYF2o,2023-02-14,-0.9989812970161438,1516.0,ABN,228.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BkwRMThFq0A,2023-02-14,-0.9897717833518982,592.0,TV9,569.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
IIaTQOSihiM,2023-02-14,0.9963145852088928,1123.0,ABN,285.0,4.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cNtED4go1EM,2023-02-14,-0.998323142528534,1021.0,ABN,237.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g5MhAcQmx74,2023-02-14,-0.9979779124259948,4693.0,ABN,182.0,3.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GCOfekSKIQQ,2023-02-14,0.9973668456077576,2165.0,TV9,338.0,8.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xKvK3XwyaAU,2023-02-14,0.996581494808197,832.0,TV9,156.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uCXA76oAjxM,2023-02-15,-0.996995449066162,1771.0,TV9,249.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hubL49x7N8Y,2023-02-15,0.9962794184684752,40146.0,TV9,467.0,59.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KADtDIg30Q4,2023-02-15,0.9960429668426514,22677.0,TV5,485.0,55.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPmQOm_aoRw,2023-02-15,-0.9977632761001588,765.0,ABN,300.0,4.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4D54Fa5Bkbw,2023-02-15,-0.9973216652870178,81570.0,TV5,508.0,137.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
t2Lc7DxnE6A,2023-02-15,-0.8100290894508362,489.0,TV5,266.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
KMM95864Xg8,2023-02-16,-0.9916706085205078,267.0,ABN,260.0,2.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
aH_ao4Are0c,2023-02-16,-0.9991899132728576,804.0,TV5,263.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAyzQU0-07E,2023-02-16,-0.9939950108528136,591.0,TV5,259.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63_2ET1i8RM,2023-02-16,-0.9978475570678712,2761.0,TV9,259.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5M6TWFjgIGw,2023-02-16,-0.9946893453598022,420.0,ABN,460.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qDfcdGnEa14,2023-02-16,0.9905367493629456,1492.0,ABN,223.0,5.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-VPjf41G_Rg,2023-02-16,-0.9940841794013976,830.0,TV5,132.0,3.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
IJjaRiFIm3w,2023-02-17,0.998197853565216,4271.0,TV9,365.0,0.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8Nlq3hQg1-o,2023-02-17,0.9946197271347046,6478.0,TV5,260.0,6.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
jHLZmc4C4Pc,2023-02-17,-0.998822033405304,11494.0,TV5,380.0,17.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r8moSvNwscE,2023-02-17,-0.975594699382782,1496.0,ABN,385.0,6.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CwUGmqIU3Bk,2023-02-18,-0.9980992674827576,859.0,TV5,190.0,1.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CQX88Qow7Ss,2023-02-18,-0.9994675517082214,17100.0,TV5,455.0,15.0,kovvur.png,Taneti Vanitha,YSRCP,kovvur,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
