ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,janasena party,tdp pattabhi,Ramoji Rao,ap employees,ap assembly session today,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy,vijayasai reddy,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,vangaveeti radha,suprem court,ap development,tadipatri,janasena alliance with tdp,varahi ,nellore mekapati,nandigama,High Court
GFjzbXtAZDY,2023-03-08,0.9643322825431824,15109.0,TV9,235.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UwLAKwVQ7Mk,2023-03-10,-0.9948359727859496,8304.0,TV9,216.0,10.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtarfNAMC-M,2023-03-10,0.9803873896598816,2248.0,TV9,336.0,5.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773fe-EhjQE,2023-03-10,-0.9935870170593262,1489.0,TV9,185.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eHYgFar67sc,2023-03-10,-0.998918890953064,3020.0,TV9,219.0,5.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KsPQ-1Xd2T8,2023-03-13,0.9985105395317078,1299.0,TV5,245.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ZD8rDsIzK8,2023-03-14,0.9979903697967528,3350.0,TV5,206.0,5.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KepV5Vvk5qQ,2023-03-15,-0.9972109198570251,5773.0,TV9,355.0,11.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b9CABVC1acc,2023-03-15,0.9953370094299316,564.0,TV9,281.0,4.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U7XRjMPFXwk,2023-03-17,-0.9910054206848145,1068.0,ABN,325.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ubSgUMlHxYQ,2023-03-19,-0.9987480640411376,796.0,TV9,174.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svG7QVuzo-E,2023-03-20,-0.9973772764205932,37145.0,TV9,263.0,105.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t6jbBW6nl2I,2023-03-20,0.9967944025993348,18873.0,TV9,273.0,8.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vtG6n3a9AWU,2023-03-21,0.9812644720077516,3254.0,TV9,248.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t4fNKCjLUKM,2023-03-21,-0.9994502663612366,10510.0,TV9,261.0,12.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lm1xL9-yxJw,2023-03-21,0.9883939027786256,12656.0,TV9,312.0,29.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7DVXTD1aSc0,2023-03-21,-0.9980588555336,797.0,TV9,271.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3IesuMmmKzU,2023-03-21,-0.9987810254096984,19601.0,TV9,329.0,41.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YuEYDaZHmQI,2023-03-21,0.9835513234138488,3624.0,TV9,273.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E1EscZrvZo4,2023-03-21,0.993245542049408,5255.0,Sakshi,115.0,25.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0JgRSAEfcWo,2023-03-21,-0.9927394986152648,4704.0,TV9,220.0,8.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DGAuaerQMxI,2023-03-21,-0.9917854070663452,1909.0,TV9,302.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fAwqgUDA2ZA,2023-03-22,0.9959841966629028,9145.0,ABN,184.0,5.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
PQDej0AAnLk,2023-03-23,-0.9981876015663148,577.0,TV5,125.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oO8t87-Uy8E,2023-03-24,0.9979113936424256,3106.0,TV9,307.0,20.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L5evvSbasoQ,2023-03-24,-0.9921934008598328,10221.0,TV9,255.0,16.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TacjhideJ0g,2023-03-26,-0.9986186027526855,5574.0,TV9,314.0,16.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Z7uX3dJBPRg,2023-03-26,-0.9982668161392212,6247.0,TV9,251.0,33.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3NVyLBCiL8,2023-03-26,-0.9932895302772522,5755.0,TV9,290.0,22.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
OI_rznThRQQ,2023-03-26,0.9920170307159424,44473.0,Sakshi,87.0,271.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GtFf5jYuZeQ,2023-03-26,-0.9970478415489196,40455.0,TV9,300.0,96.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
B8yr1uFLTkQ,2023-03-26,-0.9755519032478333,8278.0,TV9,286.0,26.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBOrDqmrw9c,2023-03-26,0.9668335914611816,6308.0,TV9,271.0,12.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0
9cFO6conJks,2023-03-27,-0.9994344115257264,4466.0,TV9,355.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
mqMuLW2R_qc,2023-03-27,-0.999497652053833,817.0,TV9,336.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xUTuXBEZFQ,2023-03-27,-0.9971377849578856,33679.0,Sakshi,319.0,87.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C1z39wFhiLU,2023-03-27,-0.98911452293396,4217.0,TV9,266.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mZj9Df_1WGg,2023-03-27,-0.997329592704773,155645.0,TV9,311.0,83.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
qffwOyOP1U4,2023-03-27,0.9821918606758118,20966.0,ABN,355.0,7.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-GpHTXAXMew,2023-03-27,-0.99285227060318,4824.0,TV9,291.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
YtqfdxzxRgk,2023-03-27,-0.9990022778511048,5811.0,TV9,327.0,17.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9yuQR9aYG4w,2023-03-27,-0.9985182881355286,7720.0,Sakshi,122.0,38.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Q_-6d-FKJGI,2023-03-27,-0.9985198378562928,3237.0,TV9,123.0,4.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6A1SGttVSh0,2023-03-28,-0.9994801878929138,3324.0,TV9,279.0,6.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
fcIf0Nre_yo,2023-03-28,-0.9986249208450316,2086.0,TV5,148.0,4.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0
SLqvyKrnwyk,2023-03-29,-0.9978469610214232,11408.0,ABN,225.0,9.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r7F5eKx00LY,2023-03-29,0.9926559925079346,2406.0,TV9,302.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a_itoVzm5s,2023-03-29,-0.9989420771598816,3536.0,TV9,341.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kU7criJX_a4,2023-03-30,-0.9965782761573792,9861.0,ABN,305.0,8.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
p7dExFRPcoA,2023-03-30,0.998759388923645,562.0,ABN,348.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ncDzl6GDZKk,2023-03-30,-0.9764992594718932,11940.0,TV9,217.0,9.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F4dN3qebCAk,2023-03-30,0.9902141690254213,14192.0,ABN,140.0,7.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KPxVl8CCe0w,2023-03-30,-0.9911077618598938,11642.0,TV9,333.0,13.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_zYXmBymBts,2023-03-31,-0.9932636022567748,4480.0,TV9,193.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8Z_mwhMA5g,2023-04-01,-0.9979881048202516,1751.0,TV9,175.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
hcItVdPLIhs,2023-04-01,0.9810309410095216,34184.0,Sakshi,234.0,40.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7ciTTxw--vQ,2023-04-01,-0.9986556768417358,1521.0,TV9,358.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
SrYf8Upooas,2023-04-03,0.998687207698822,3443.0,TV9,332.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
o4Zh78Jylkk,2023-04-04,-0.9984729886054992,4209.0,TV9,303.0,7.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qD0eG7yhMSc,2023-04-04,0.9978413581848145,357379.0,TV5,184.0,899.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
nyf6BfkE9C0,2023-04-04,0.9987142086029052,4433.0,TV9,196.0,11.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9YijRYJuEUY,2023-04-04,-0.9894397854804992,4408.0,TV9,199.0,17.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C608Hx5MaxE,2023-04-04,-0.561111569404602,1062.0,TV9,204.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BcWbdAF_4pw,2023-04-04,-0.994956076145172,1118.0,TV9,348.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_6He9bWSYN4,2023-04-04,-0.9920365810394288,787.0,TV9,213.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TLwTJU30jOo,2023-04-05,0.6013306975364685,4297.0,TV9,191.0,6.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0tz1ekuox3Q,2023-04-05,0.9980795383453368,2711.0,TV9,348.0,6.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVJSVijRQ9k,2023-04-05,-0.9985658526420592,620.0,TV5,322.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eN0X2Otq4pQ,2023-04-05,-0.9984809756278992,2181.0,TV9,152.0,8.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lz9d8Jy-izE,2023-04-05,0.9827760457992554,3166.0,TV9,142.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1CCSbmYR3JU,2023-04-07,-0.9984210729599,2377.0,ABN,295.0,4.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
U_9qMHnl3ZY,2023-04-07,-0.998117208480835,9625.0,TV9,277.0,30.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UVw4Im0MGKc,2023-04-09,-0.9861531257629396,534.0,TV5,163.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXb02zQWEjk,2023-04-09,-0.9961439371109008,1999.0,Sakshi,303.0,4.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
3jXgqi4NXAg,2023-04-10,-0.999232292175293,8770.0,ABN,185.0,4.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4GlEOmhiDZM,2023-04-11,-0.6671938896179199,3235.0,Sakshi,257.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
HePZ5-8lp3A,2023-04-11,-0.9994484782218932,473.0,ABN,281.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I7Fy3d3xLoQ,2023-04-11,-0.9984110593795776,2519.0,TV9,339.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PVUcPqwGsNs,2023-04-12,0.9656851887702942,516.0,TV5,250.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oRM4H7eV2js,2023-04-13,-0.997567653656006,1265.0,TV5,215.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
S5Z4I7PKmOU,2023-04-13,0.997646152973175,9824.0,TV9,260.0,40.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
