ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,Yellow Media,janasena party,ap employees,ap assembly session today,Atchannaidu,YSRCP Plenary,alliance,gudivada amarnath,polavaram,visakha,kotamreddy ,roja,nellore ,srikakulam,yuvashakti,tadepalli,investors summit,suprem court,ap development,tadipatri,gudivada ,Kodali Nani ,varahi ,maa nammakam nuvve jagan,nandigama
A57SA4dSv2I,2023-02-05,-0.9937826991081238,3591.0,TV9,272.0,2.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JtLSLU8YBU8,2023-02-06,-0.9970567226409912,1060.0,TV9,175.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6ikRiJE9Q4,2023-02-07,-0.9895423650741576,2355.0,ABN,116.0,2.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FvHOVKTDqIw,2023-02-07,0.9979560375213624,33185.0,TV5,595.0,23.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
wN4lX1yunho,2023-02-07,-0.9979678988456726,7901.0,Sakshi,348.0,21.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IMjJSY4oS4s,2023-02-07,0.9961697459220886,540.0,TV9,140.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
zWsaTAMmrO0,2023-02-08,-0.9978651404380798,1114.0,ABN,355.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
sXp1LCl4nN4,2023-02-08,-0.991407036781311,886.0,ABN,290.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
xLZBBqZbKJo,2023-02-08,-0.9980000853538512,622.0,ABN,145.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ci1Qhs3VSE8,2023-02-08,0.9966574907302856,649.0,ABN,200.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
EM0JOyY5pE0,2023-02-08,0.99836927652359,104509.0,TV9,402.0,91.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TfReR8duuzs,2023-02-09,0.9980425834655762,5813.0,Sakshi,337.0,25.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Owr4oD5uKs8,2023-02-09,-0.936031460762024,108165.0,Sakshi,409.0,168.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uPIKkpGbYlQ,2023-02-09,-0.985273778438568,78469.0,TV9,197.0,169.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pG1B7OK0Pi0,2023-02-09,-0.998613715171814,17557.0,TV9,186.0,69.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CXbsSrOK5Q,2023-02-09,-0.997716784477234,49215.0,TV9,137.0,78.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
Ey6jSWmoofk,2023-02-09,-0.973291516304016,5868.0,TV9,362.0,10.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RG5OcXEDIik,2023-02-09,0.9957475066184998,3655.0,TV9,425.0,2.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAB1ZRGIdZU,2023-02-09,0.9956947565078736,3258.0,TV9,408.0,7.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4M1BzMviMQ,2023-02-09,-0.9924282431602478,13693.0,TV9,362.0,38.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8LiLoKa6oY,2023-02-10,0.9672962427139282,3297.0,TV9,415.0,6.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
b1JybErB1oM,2023-02-10,0.9950016140937804,13012.0,Sakshi,574.0,29.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EwTS88NFCr4,2023-02-11,0.9978179931640624,28489.0,TV5,165.0,116.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N7cDWrtH2AM,2023-02-11,-0.9985346794128418,4384.0,ABN,116.0,15.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDSv_4LdOmc,2023-02-11,-0.9980570673942566,52158.0,TV5,360.0,117.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bixFpof0wRs,2023-02-12,0.9963672161102296,1505.0,TV9,253.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU3oqgNK_J8,2023-02-14,-0.9932809472084044,567.0,Sakshi,217.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AX4rRvobCsA,2023-02-14,0.9956938028335572,4669.0,Sakshi,597.0,19.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhb0mCEk2Hc,2023-02-15,-0.993196964263916,1122.0,Sakshi,322.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JWgbPGq9EMA,2023-02-16,-0.666228711605072,2646.0,TV9,205.0,3.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N3NbU-utF7U,2023-02-16,0.9975957274436952,4024.0,Sakshi,165.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f2hIOUSPNtQ,2023-02-19,-0.9992818236351012,3925.0,ABN,169.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GdAliFpIOlU,2023-02-19,0.9985243678092957,2506.0,TV9,305.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gVIBBFeCi5o,2023-02-21,0.998564064502716,12842.0,Sakshi,247.0,35.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
rsvWvt_60IM,2023-02-22,-0.9989301562309264,8841.0,Sakshi,244.0,57.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
af-HvNartRo,2023-02-24,-0.9988691210746764,2491.0,Sakshi,242.0,7.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1
2yPonFnjuG0,2023-02-25,0.9974812865257264,3064.0,TV9,185.0,16.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
D2I2Ub2FRng,2023-02-25,-0.9982656836509703,3416.0,Sakshi,199.0,3.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kZI048O1RZE,2023-02-26,0.9980611205101012,6879.0,TV9,149.0,21.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
mXjN7RDX4fM,2023-02-28,0.9967271089553832,416.0,TV9,334.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
vMGfVapRu9w,2023-02-28,0.9984090924263,817.0,TV9,106.0,6.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
YF-V-g0Eaxo,2023-02-28,0.9972227811813354,522.0,TV9,324.0,2.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSMUI0y4wkE,2023-03-02,0.9957127571105956,3356.0,TV9,290.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YhmMFHhNx3Y,2023-03-02,-0.9919465184211732,5328.0,TV9,195.0,10.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QNDQsUu61wo,2023-03-02,0.9980875849723816,943.0,TV9,316.0,2.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7LMS7oYjGcs,2023-03-02,0.9979590177536012,948.0,TV9,273.0,2.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
8eDxYrC2IZE,2023-03-02,0.9964244961738586,146032.0,Sakshi,221.0,259.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
xo8NrOuk9Fs,2023-03-02,-0.9970765113830566,738.0,TV9,273.0,6.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AvETKcGUDhM,2023-03-02,-0.9984286427497864,4225.0,TV9,216.0,7.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ORQrRZ0NfHg,2023-03-02,-0.9987282156944276,3356.0,TV9,196.0,10.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
nu9Z9ZT64sE,2023-03-03,0.997300922870636,13446.0,ABN,320.0,42.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
IN0irmrXb8I,2023-03-03,0.9974356293678284,4833.0,Sakshi,321.0,45.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
dKFXpACrhHQ,2023-03-03,0.9969645142555236,2953.0,TV9,320.0,8.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ojxQRAQj6Zs,2023-03-03,0.9982547163963318,6299.0,TV9,227.0,28.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3dNkvaw5Jw0,2023-03-03,0.9976081848144532,3271.0,Sakshi,289.0,16.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
-m_KUPydqnY,2023-03-04,0.9932482242584229,1349.0,Sakshi,267.0,8.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0
_qxrlIHEPUo,2023-03-04,0.9986020922660828,495.0,TV9,253.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3p06UyISfo8,2023-03-04,-0.9981185793876648,64449.0,Sakshi,226.0,144.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4n5aP75hc3k,2023-03-05,0.9987439513206482,9168.0,Sakshi,327.0,14.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
wSg7qypRNLc,2023-03-06,0.9949455857276917,11940.0,TV9,59.0,6.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
FqEPvl8KUJs,2023-03-06,0.9935426712036132,2625.0,TV9,78.0,2.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X0qh_IxT0ME,2023-03-07,-0.999404788017273,12411.0,Sakshi,326.0,19.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1
3-t0QD8m_Rk,2023-03-11,-0.9985039234161376,1887.0,TV9,141.0,3.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hCzh_cmAecY,2023-03-11,-0.9966717958450316,2675.0,Sakshi,148.0,8.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Hl9HLyn0wzY,2023-03-14,-0.9943441152572632,15505.0,TV9,240.0,23.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
U6wn5gaCsNk,2023-03-21,-0.997882068157196,587.0,TV9,268.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bRk-2uMVD2M,2023-03-21,-0.9916008710861206,728.0,TV9,271.0,2.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jgsnzQdxddE,2023-03-21,-0.9971835017204284,469.0,TV9,278.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KsdtkHticBk,2023-03-21,-0.9964181184768676,1022.0,TV9,269.0,9.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F-2DoL1bsic,2023-03-21,-0.9945776462554932,10906.0,ABN,209.0,35.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chXsU2O1pw0,2023-03-21,0.992738664150238,3626.0,ABN,103.0,10.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arQC0f5K0QQ,2023-03-21,0.9753441214561462,1785.0,TV9,296.0,18.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
y5sRvCMDj-g,2023-03-21,-0.994159460067749,775.0,TV9,266.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yDGZi0MHQE0,2023-03-21,-0.9909300208091736,661.0,TV9,283.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
u6kab5G-7Kk,2023-03-21,0.9919801950454712,1375.0,TV9,279.0,9.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
46UStc0XQ5U,2023-03-24,-0.9994469285011292,5674.0,TV9,210.0,27.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
kcz_lnHBqi0,2023-03-25,0.9986237287521362,7467.0,Sakshi,342.0,9.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lgfx3E1RY3Q,2023-03-27,-0.9990813732147216,731.0,TV9,262.0,3.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WqDXei7Rvmc,2023-03-27,-0.99388325214386,882.0,TV9,347.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nh6GDCYMPQc,2023-03-27,-0.9992745518684388,1489.0,TV9,284.0,5.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H30g6qhNc4U,2023-03-29,-0.993763029575348,3004.0,TV9,345.0,4.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NFbbDQNutk8,2023-03-31,0.992295503616333,3697.0,Sakshi,304.0,13.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o5Z4OKe3IbM,2023-04-02,-0.9976263642311096,4792.0,TV5,225.0,2.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
s9l8T8Gm-uY,2023-04-03,0.9855146408081056,6300.0,Sakshi,328.0,17.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
-eRIuprAZqM,2023-04-04,-0.9982787370681764,1938.0,TV9,195.0,1.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YM3b7_lGXlU,2023-04-06,0.9974714517593384,23908.0,Sakshi,331.0,84.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bSleSMlZ5Gc,2023-04-10,0.9875407814979552,756.0,TV9,198.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hUeUhp4LV8k,2023-04-11,-0.997527539730072,2779.0,TV9,332.0,6.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h1ju1SGctfY,2023-04-11,-0.9878427982330322,1973.0,TV9,207.0,0.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4GlEOmhiDZM,2023-04-11,-0.6671938896179199,3235.0,Sakshi,257.0,3.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1
jefShWvAnUc,2023-04-17,-0.9994670748710632,18123.0,ABN,266.0,13.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6wgGKAH7zys,2023-04-18,-0.9952730536460876,2818.0,TV9,184.0,10.0,ankapalle.png,Gudivada Amarnath,YSRCP,anakapalle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
