ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy, Botsa , vidadala ,Kakani,vijayasai reddy,jogi ramesh ,privatization,kotamreddy ,undavalli arun kumar,lakshmi parvathi,Preethi,roja,vidya deevena,nellore ,Machilipatnam,srikakulam,yuvashakti,ram gopal varma,tadepalli,ayyanna patrudu ,Buggana Rajendranath,investors summit,ys vijayamma,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,Devineni Avinash,ap development,chintamaneni prabhakar,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,butchaiah chowdary,Corona,janasena alliance with tdp,gudivada ,bhuma akhila priya,Kodali Nani ,varahi ,election commission,nellore mekapati,kodi kathi,maa nammakam nuvve jagan,nandigama,High Court
mnVGz7LxNfg,2022-08-23,-0.9978792667388916,4534.0,TV5,311.0,18.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r7qdM0U5twQ,2022-08-24,0.9950716495513916,18783.0,Sakshi,224.0,33.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U4eXIpNg5ws,2022-08-24,-0.9355143308639526,2716.0,Sakshi,250.0,10.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sz6GSzxfFFc,2022-08-24,-0.99830424785614,2095.0,TV5,265.0,4.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klhNKNSimLs,2022-08-24,-0.9891336560249328,621.0,TV5,115.0,0.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
axP1XOYsbcg,2022-08-24,-0.999355971813202,965.0,TV5,160.0,4.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xqUu0Tw849s,2022-08-25,0.9983468055725098,7224.0,Sakshi,240.0,3.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBlyls4jLJs,2022-08-25,-0.9993282556533812,48231.0,TV5,125.0,92.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GqlXp6Z_sno,2022-08-26,-0.9955915808677672,2803.0,TV5,288.0,0.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Z3fkesakCL8,2022-08-26,-0.99729722738266,30772.0,Sakshi,247.0,69.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lLjrA5bByXw,2022-08-28,-0.9992446899414062,18632.0,TV5,200.0,18.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GVPQW6BbbQI,2022-08-29,0.9961817264556884,75934.0,TV5,510.0,220.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bOc9d_-Eoc,2022-08-29,0.9947988986968994,126392.0,TV5,293.0,62.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1Z_dj8O3eA,2022-08-29,0.9983787536621094,7406.0,Sakshi,181.0,9.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zzIGymDuvrk,2022-08-30,-0.9889609217643738,15619.0,Sakshi,585.0,16.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuZujmwp6C0,2022-08-30,-0.9982403516769408,3301.0,TV5,105.0,18.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ywuGdGPPkso,2022-08-30,0.994429349899292,108792.0,Sakshi,294.0,450.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tDWFO-vENrM,2022-09-01,0.9928606152534484,1798.0,TV5,360.0,3.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oF--CJ6kaso,2022-09-01,0.9986245632171632,67734.0,TV5,565.0,147.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hXsniZNwDEk,2022-09-01,-0.9886856079101562,3618.0,TV5,258.0,1.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5C2Ex7Ri_V4,2022-09-01,0.9943735599517822,13348.0,TV5,545.0,43.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zB3vQ3kOa8g,2022-09-02,-0.9976218342781068,165076.0,TV5,303.0,104.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mOvWve5M4As,2022-09-02,0.9869092106819152,2856.0,Sakshi,302.0,20.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nFrIvmIvF7o,2022-09-02,0.9982923865318298,3414.0,Sakshi,246.0,2.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4SROWZQ-588,2022-09-03,-0.9960914254188538,1601.0,TV5,285.0,2.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vj_TR-NinC4,2022-09-03,-0.9983924031257628,1057.0,TV5,220.0,3.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EEjkuf74qtM,2022-09-03,0.9967401623725892,31293.0,Sakshi,497.0,31.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
efMR2i1rgCo,2022-09-03,0.996903359889984,55916.0,Sakshi,372.0,38.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_VcHEeZWjM,2022-09-03,0.9972066283226012,691612.0,Sakshi,581.0,0.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DShTt7mxiE,2022-09-04,0.992090344429016,1266.0,TV5,475.0,3.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3hSxOiR-XLs,2022-09-04,-0.9944345355033876,1325.0,TV5,465.0,1.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGLXhz4YcSc,2022-09-05,-0.9958066940307616,2645.0,TV5,550.0,6.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vk7gEIxAzrA,2022-09-06,0.9907060265541076,3498.0,TV5,265.0,1.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6P3Jnc0jn4,2022-09-07,-0.9967846870422364,16763.0,TV5,132.0,23.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MymSjWFpd6o,2022-09-07,-0.6667924523353577,2320.0,Sakshi,93.0,3.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toHizJv-JBY,2022-09-07,0.9933226704597472,23813.0,Sakshi,269.0,27.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WKfofQ8qspA,2022-09-07,-0.9991538524627686,1237.0,TV5,111.0,4.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EtTTAsLkOL8,2022-09-08,0.9980388283729552,921.0,TV5,290.0,3.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zI5NnVu1PE,2022-09-08,0.9982022047042848,2464.0,TV5,189.0,1.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PQ_ggkKps7Y,2022-09-08,0.9930843114852904,1298.0,TV5,450.0,1.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4qmGalQxjH4,2022-09-08,-0.9984177350997924,2304.0,TV5,484.0,0.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0vHysUrLUc,2022-09-08,0.9921133518218994,1836.0,TV5,467.0,3.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5xUe3blhNo,2022-09-09,0.9982362985610962,1941.0,TV5,92.0,1.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xupBxr0BdOs,2022-09-09,-0.986922025680542,1516.0,TV5,399.0,0.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aQ2i1l576Io,2022-09-10,0.9657335877418518,2400.0,Sakshi,406.0,1.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zWOYEQV4t4A,2022-09-10,-0.9880500435829164,47407.0,Sakshi,341.0,240.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PojTviL0Q9g,2022-09-10,-0.9977620840072632,5698.0,Sakshi,91.0,8.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0ROSRi7Iy8,2022-09-10,0.982382595539093,1813.0,Sakshi,394.0,10.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
eRTr4q2uXzI,2022-09-10,-0.9987112283706664,15995.0,Sakshi,140.0,51.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aZWuI5AV7sU,2022-09-11,0.9946499466896056,29184.0,TV5,295.0,4.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y6SS2_5Uv5Q,2022-09-12,0.9983161687850952,2138.0,TV5,143.0,1.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F3Qsx8T4QwA,2022-09-12,-0.9944503307342528,5434.0,TV5,160.0,1.0,vizianagaram_.png,Bellana Chandra Sekhar,YSRCP,Vizianagaram,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
