ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Kuppam,janasena party,tdp pattabhi,ap employees,ap assembly session today,jr ntr,alliance,Peddireddy ,polavaram,visakha,byreddy siddharth reddy
JITtw6_Rr4o,2023-01-18,0.9923064112663268,1346.0,ABN,96.0,4.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qZyw0p3lPV4,2023-01-19,-0.997619092464447,925.0,ABN,325.0,0.0,lokesh.png,N lokesh,TDP,,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1
NZK92pKSRmw,2023-01-19,-0.9955700039863586,86610.0,TV9,352.0,63.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3jJNEH73MN4,2023-01-19,0.993164598941803,360133.0,TV9,402.0,204.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8m4NNBHRjKY,2023-01-20,0.9948870539665222,68089.0,TV5,300.0,92.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jGXxnL2qts,2023-01-21,0.9890823364257812,916.0,TV5,80.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yMD-6dl4Yc0,2023-01-21,-0.9802416563034058,2984.0,ABN,310.0,4.0,lokesh.png,N lokesh,TDP,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NvU8DRgzTJw,2023-01-21,-0.9913365840911864,9240.0,TV5,524.0,14.0,lokesh.png,N lokesh,TDP,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
upAVvXFQ8xQ,2023-01-21,0.9944846034049988,654021.0,TV5,252.0,660.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pqctHC4nd-U,2023-01-21,0.9938931465148926,121889.0,ABN,277.0,186.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8jPBKd1WJEg,2023-01-21,-0.9898797273635864,3084.0,ABN,300.0,4.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MGU-HfzF_1c,2023-01-21,-0.9930213093757628,8913.0,ABN,355.0,9.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
gH_dCuOCInI,2023-01-21,0.9957900643348694,86856.0,TV9,201.0,65.0,lokesh.png,N lokesh,TDP,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
xKIf89O0uPI,2023-01-22,0.9982762336730956,136260.0,TV9,196.0,14.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BJL9SFXi0iw,2023-01-22,0.9969959259033204,24058.0,TV5,500.0,13.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zB2FfMPptN0,2023-01-22,-0.9943342208862304,2979.0,TV5,145.0,2.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61P7C6H9jU0,2023-01-22,-0.9906946420669556,25697.0,ABN,314.0,13.0,lokesh.png,N lokesh,TDP,,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6TJBC32GOZA,2023-01-22,-0.9973406195640564,5950.0,ABN,230.0,4.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Xmbg-dm9nO0,2023-01-23,-0.9679318070411682,42784.0,TV5,395.0,27.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Afihre39NVw,2023-01-23,-0.9938228130340576,5247.0,TV9,473.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
_dT8bQu0nyI,2023-01-23,-0.9939634203910828,1624.0,ABN,241.0,3.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RsGy1TBvo1k,2023-01-23,0.9985912442207336,2393.0,ABN,113.0,7.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ki-jzI_CnnI,2023-01-23,0.998808979988098,6020.0,TV9,415.0,11.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q-SBsQpIrfA,2023-01-23,-0.8781517744064331,2678.0,TV9,163.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS0cYBFWDY,2023-01-24,-0.996135115623474,1987.0,TV9,320.0,7.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HovsI6Cu09M,2023-01-24,0.9959622025489808,22930.0,TV5,236.0,27.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08IIJjgL_CA,2023-01-24,0.997759222984314,7789.0,ABN,206.0,7.0,lokesh.png,N lokesh,TDP,,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A9B01Aoxzvg,2023-01-24,-0.9919748902320862,1251.0,ABN,350.0,2.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
a2KS5V2VbNw,2023-01-24,-0.9980133771896362,44847.0,TV5,445.0,65.0,lokesh.png,N lokesh,TDP,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hjfLk7yoo8A,2023-01-24,-0.9952496290206908,2480.0,TV5,283.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4X3VTx4yY_E,2023-01-24,-0.9953944683074952,4340.0,TV5,134.0,4.0,lokesh.png,N lokesh,TDP,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
AxRIRRmURQY,2023-01-24,0.9923847913742064,2363.0,TV5,129.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5EXtv6XO-E,2023-01-24,-0.9951849579811096,1125.0,ABN,213.0,1.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
ILBgsyAgUFQ,2023-01-24,-0.987204909324646,3891.0,ABN,266.0,6.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vebHqa1PPi0,2023-01-25,0.98948472738266,46415.0,ABN,199.0,91.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eCSg4LULcQQ,2023-01-25,0.9973132014274596,4964.0,TV5,148.0,10.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hss0GEtWH84,2023-01-25,0.9982737302780152,4453.0,TV5,468.0,4.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
w-eYw8m3HWU,2023-01-25,-0.994988977909088,9570.0,TV5,445.0,9.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
YC2623VVdLk,2023-01-25,0.9970807433128356,16717.0,ABN,211.0,19.0,lokesh.png,N lokesh,TDP,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q0r27ydmdi0,2023-01-25,0.9981513619422911,1585.0,TV5,225.0,1.0,lokesh.png,N lokesh,TDP,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Ha4vhfP9bkY,2023-01-25,-0.9982985854148864,2947.0,TV9,321.0,8.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U1c8TyEBorU,2023-01-25,-0.99497389793396,1340.0,TV9,380.0,4.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15lZauk5TB4,2023-01-25,0.9979861974716188,5108.0,TV5,493.0,13.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dAfLJ42i6T8,2023-01-25,0.9943554401397704,4843.0,TV9,259.0,8.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oT7mTVunrN0,2023-01-25,0.9927496910095216,764420.0,ABN,199.0,542.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIv7J0mioY,2023-01-25,-0.9944656491279602,9231.0,TV5,340.0,9.0,lokesh.png,N lokesh,TDP,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jZtzyr8e45I,2023-01-25,0.9985029697418212,236836.0,TV5,199.0,465.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2cpjz3DPyU,2023-01-26,0.997295081615448,3115.0,ABN,520.0,7.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VcolfAWwB8Y,2023-01-26,0.9973334074020386,2623.0,ABN,339.0,0.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qCsLrigpCu4,2023-01-26,-0.9910582304000854,7694.0,TV5,275.0,17.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ori8pselQk,2023-01-26,0.9881812334060668,2292.0,TV5,555.0,5.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BFFfJfLDT94,2023-01-26,0.9987331032752992,5337.0,ABN,549.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i1SfxbCUpXk,2023-01-26,0.9974748492240906,36630.0,TV5,385.0,20.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
YaRCPx8Ge80,2023-01-26,0.9968500733375548,1417.0,TV5,221.0,2.0,lokesh.png,N lokesh,TDP,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qGam3igFkTs,2023-01-26,-0.9988382458686828,1338.0,ABN,62.0,4.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYNfK84PREI,2023-01-26,-0.999007761478424,10732.0,TV5,395.0,13.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s-uEJknbFak,2023-01-26,-0.9957550764083862,5248.0,ABN,420.0,13.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ozO-_ZjOxUs,2023-01-26,-0.990669012069702,65312.0,TV5,326.0,101.0,lokesh.png,N lokesh,TDP,,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_bjxxq7uvIc,2023-01-27,0.998250424861908,12587.0,TV5,425.0,30.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4Q3TxozmZM,2023-01-27,-0.9986289739608764,4338.0,ABN,230.0,6.0,lokesh.png,N lokesh,TDP,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
VT9KdTQ2N0k,2023-01-27,0.9977272152900696,795.0,TV5,425.0,2.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kTwUDnR6i_E,2023-01-27,0.9970683455467224,4662.0,TV5,356.0,2.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60R7KM-kAtY,2023-01-27,-0.9992958307266236,7159.0,ABN,175.0,35.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKRJPQRWjJ8,2023-01-27,0.996560513973236,136376.0,TV5,320.0,177.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
oU075Oz7Wz4,2023-01-27,-0.9916762113571168,1413.0,ABN,220.0,4.0,lokesh.png,N lokesh,TDP,,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5LKTGYPoMq8,2023-01-27,-0.9975211024284364,1418.0,TV5,322.0,5.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7kdhyjNO9qM,2023-01-27,0.9949126243591307,19201.0,TV5,220.0,30.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
F9mn7oF7PPw,2023-01-27,0.9872969388961792,1295.0,ABN,105.0,0.0,lokesh.png,N lokesh,TDP,,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
za-93QGHSiQ,2023-01-27,-0.9980473518371582,2503.0,TV5,105.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ynmHosM50b4,2023-01-27,0.9974763989448548,325959.0,TV5,110.0,320.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exeTixUQmlc,2023-01-27,-0.9952810406684875,1026.0,ABN,65.0,1.0,lokesh.png,N lokesh,TDP,,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
N93K2UZ7RaY,2023-01-27,-0.9991313815116882,8252.0,ABN,431.0,11.0,lokesh.png,N lokesh,TDP,,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
it5ALBgCUmE,2023-01-27,0.9926488995552064,13316.0,TV5,378.0,19.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNQoa9OHczs,2023-01-27,0.9987275004386902,999.0,ABN,89.0,0.0,lokesh.png,N lokesh,TDP,,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
rd91DdXyejM,2023-01-27,-0.9984737038612366,17556.0,ABN,203.0,26.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IeVI3t9KDEk,2023-01-27,0.998056709766388,742.0,ABN,503.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WUfuqVRsj9I,2023-01-27,-0.9967915415763856,11080.0,TV5,105.0,29.0,lokesh.png,N lokesh,TDP,,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
YRYDIxh0w70,2023-01-27,-0.9984604120254515,25402.0,TV5,135.0,32.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
mVLN_cILoco,2023-01-27,0.9969467520713806,7575.0,TV5,335.0,12.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3KIfD_iiGR8,2023-01-27,-0.9969448447227478,15601.0,TV5,285.0,13.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIFpP98EgaU,2023-01-27,-0.9984208345413208,2254.0,ABN,140.0,3.0,lokesh.png,N lokesh,TDP,,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
F6u6ShZ9WkY,2023-01-27,0.9693410992622375,3242.0,ABN,125.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pA3rKw6d8Rg,2023-01-27,0.9985853433609008,835.0,TV5,255.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J_Z9WGwql9U,2023-01-27,-0.9986132383346558,1621.0,ABN,220.0,2.0,lokesh.png,N lokesh,TDP,,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
docYmv3je98,2023-01-27,-0.999461591243744,938.0,ABN,125.0,7.0,lokesh.png,N lokesh,TDP,,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
V0KTZ6yKsJM,2023-01-27,-0.992320477962494,4710.0,ABN,75.0,6.0,lokesh.png,N lokesh,TDP,,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
nqanfOvmwxQ,2023-01-27,0.988515079021454,8719.0,TV5,115.0,5.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5KzkmoLCcRs,2023-01-27,-0.9858980178833008,10696.0,TV9,338.0,9.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0LLGoOUkMuQ,2023-01-27,-0.9986451268196106,1222.0,ABN,85.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SqCe6as-wsE,2023-01-27,0.9977561831474304,20904.0,TV9,163.0,18.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Qh3IsROtUaI,2023-01-27,0.994247555732727,15113.0,TV5,215.0,13.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edbsWtzRbTY,2023-01-27,0.9854696989059448,4299.0,TV5,110.0,10.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qsNMUq6-Qh0,2023-01-27,0.9955686926841736,2971.0,ABN,109.0,6.0,lokesh.png,N lokesh,TDP,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tH811Is0XZw,2023-01-27,-0.9969749450683594,2221.0,ABN,210.0,9.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h_Xwy_-0qBA,2023-01-27,0.8049398064613342,1442.0,ABN,155.0,3.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aRdoUiAtdeI,2023-01-27,0.9977218508720398,4153.0,TV5,395.0,6.0,lokesh.png,N lokesh,TDP,,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KSQ8HENUuew,2023-01-27,-0.9965066313743592,8283.0,ABN,110.0,13.0,lokesh.png,N lokesh,TDP,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6TaVjyo0j9Q,2023-01-27,-0.9966926574707032,1897.0,ABN,195.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wjW1uPpdZ-c,2023-01-27,-0.9989426732063292,1591.0,ABN,90.0,1.0,lokesh.png,N lokesh,TDP,,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
SmosAXFOaBo,2023-01-27,-0.988811492919922,8298.0,TV9,375.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0l4Ce1nsmo,2023-01-27,0.9972317814826964,32569.0,TV5,390.0,25.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
pD-gSLPl_Dc,2023-01-27,0.9809985756874084,364429.0,Sakshi,146.0,836.0,lokesh.png,N lokesh,TDP,,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
PPpcvYrDbqA,2023-01-27,-0.9929492473602296,13557.0,ABN,265.0,12.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo4zwqFs3wg,2023-01-28,0.9976933598518372,9475.0,Sakshi,497.0,31.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oSa9_sEqPn4,2023-01-28,-0.9965873956680298,10024.0,TV5,320.0,5.0,lokesh.png,N lokesh,TDP,,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
yEajz52prlE,2023-01-28,0.9955440163612366,4151.0,ABN,390.0,4.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
XmAGHJbVvfE,2023-01-28,-0.9932896494865416,2963.0,TV9,260.0,8.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2wLxI0Gq7M0,2023-01-28,0.9985876083374025,3009.0,TV9,340.0,6.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87yVWH6E1e0,2023-01-28,0.991071879863739,5398.0,TV9,75.0,25.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
l3_DN08IxC8,2023-01-28,0.9912530779838562,40555.0,TV5,318.0,25.0,lokesh.png,N lokesh,TDP,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_vdLIkzQxj4,2023-01-28,0.9936376214027404,73641.0,TV9,457.0,152.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGfezDtMzGw,2023-01-28,0.9984524250030518,12851.0,TV9,46.0,5.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MnJC0XlBSiY,2023-01-29,-0.9989711046218872,751.0,ABN,190.0,0.0,lokesh.png,N lokesh,TDP,,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
qcqbhy8KZZs,2023-01-29,-0.9962461590766908,127467.0,Sakshi,107.0,182.0,lokesh.png,N lokesh,TDP,,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c06BDavomUs,2023-01-29,-0.9979000091552734,2606.0,ABN,235.0,2.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
uBOhCjlxPKA,2023-01-29,-0.9977411031723022,11924.0,ABN,205.0,28.0,lokesh.png,N lokesh,TDP,,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
zd0ok7IZdtc,2023-01-29,-0.999390721321106,1988.0,ABN,160.0,4.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
y_2FmuyWscA,2023-01-29,-0.998491644859314,1707.0,ABN,235.0,1.0,lokesh.png,N lokesh,TDP,,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Pd-w1mCsu-s,2023-01-29,-0.9977624416351318,5781.0,TV9,164.0,10.0,lokesh.png,N lokesh,TDP,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39uBAq9H48M,2023-01-29,0.9937376976013184,31648.0,TV5,290.0,30.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sgvj0ZxIBp8,2023-01-29,-0.9967303276062012,3557.0,TV9,366.0,4.0,lokesh.png,N lokesh,TDP,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SoYUo2nHn7s,2023-01-29,-0.996989607810974,1153.0,ABN,295.0,1.0,lokesh.png,N lokesh,TDP,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
A4_83hMXluI,2023-01-30,-0.9937227368354796,19719.0,ABN,545.0,10.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41Lt6uhChcI,2023-01-30,-0.9994454979896544,2543.0,TV9,66.0,19.0,lokesh.png,N lokesh,TDP,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pLM6A8tGplg,2023-01-30,-0.9987370371818542,61068.0,TV5,155.0,100.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MarusSF9u7A,2023-01-30,0.9971824884414672,6508.0,TV5,244.0,2.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
