ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy, vidadala ,Kakani,vijayasai reddy,privatization,kotamreddy ,lakshmi parvathi,Preethi,roja,vidya deevena,nellore ,srikakulam,yuvashakti,ram gopal varma,tadepalli,Buggana Rajendranath,ys vijayamma,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,Devineni Avinash,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,janasena alliance with tdp,gudivada ,Kodali Nani ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
uDGaENuob-s,2022-11-23,0.9976727366447448,10945.0,TV5,445.0,7.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o4Ht8Q6sLjY,2022-11-23,0.9982870221138,11900.0,TV5,255.0,9.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
XvUj_-vqbOo,2022-11-24,-0.9991227984428406,285.0,ABN,131.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uqLbE8r3DC0,2022-11-24,-0.8106818795204163,2344.0,ABN,584.0,4.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-1OrLUKclk,2022-11-24,-0.9945436716079712,432.0,TV9,146.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ocBDddX27TM,2022-11-25,-0.992201328277588,1342.0,TV9,134.0,4.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ify8mBsK2qc,2022-11-25,-0.992241144180298,4230.0,TV9,210.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tDE_1mt8xZk,2022-11-25,-0.994252860546112,2484.0,TV9,233.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
_qICDRoP_2s,2022-11-25,0.9854176044464112,1662.0,TV5,268.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xVF2DCA4IQ4,2022-11-25,-0.9975246787071228,1348.0,TV9,167.0,8.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
izgzYu5fnQU,2022-11-25,-0.9935176372528076,2138.0,TV5,254.0,3.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
YmDsjmf_svY,2022-11-25,0.9941400289535522,3128.0,TV9,342.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sfaneDyTQ6U,2022-11-26,-0.993279755115509,292.0,ABN,248.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tle-yuAY58Q,2022-11-26,0.9967737793922424,1398.0,TV9,290.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2Ngd3rWAGs,2022-11-26,-0.9602821469306946,84208.0,ABN,530.0,146.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t6W_B3uivrs,2022-11-26,0.9984637498855592,2952.0,TV9,504.0,4.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OooaNCZvyTw,2022-11-27,-0.9961367249488832,16250.0,TV5,99.0,18.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yFnxBNKwxc8,2022-11-27,-0.9836480021476746,86572.0,TV5,410.0,59.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZhBqGYDshXI,2022-11-28,0.8442856073379517,821.0,TV5,398.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1teLiY1BeXo,2022-11-28,0.9988741278648376,1108.0,TV9,281.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oy34BFV5omk,2022-11-28,-0.997481882572174,5851.0,TV9,272.0,10.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
z5cppco9uv0,2022-11-28,0.9912304878234864,3752.0,TV9,223.0,9.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BlNPIcufZmI,2022-11-28,-0.9747817516326904,819.0,TV9,231.0,6.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9wR3bLdpJHU,2022-11-28,0.989516258239746,21464.0,TV9,228.0,9.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
UUfNiSmd7Cc,2022-11-29,-0.9931076169013976,32836.0,ABN,385.0,46.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aE6fbU35RAs,2022-11-29,-0.9968170523643494,44350.0,ABN,430.0,70.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSdV1oWVx1M,2022-11-29,-0.9981834292411804,4869.0,ABN,430.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcoxm5NcVa4,2022-11-29,-0.9857100248336792,3248.0,TV9,264.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OO7_y2st0QQ,2022-11-29,-0.995591163635254,2892.0,ABN,335.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c-YmLC25L8M,2022-11-29,-0.9868627786636353,13146.0,ABN,300.0,7.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FlhHTtjfTf0,2022-11-29,-0.9902297854423524,13838.0,ABN,285.0,6.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0MrZto08h30,2022-11-30,-0.9888975024223328,1331.0,TV9,202.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grwcf4tVdew,2022-11-30,-0.9945397973060608,838.0,TV5,418.0,3.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U6fdPgHbGkQ,2022-11-30,-0.9983647465705872,2648.0,ABN,365.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UZXJfZMfFSY,2022-11-30,-0.997870683670044,2283.0,TV5,68.0,3.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cajbebq8y9k,2022-11-30,-0.9887884259223938,3328.0,ABN,360.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jJRpCoHw3Rs,2022-11-30,-0.998928964138031,1210.0,ABN,195.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cKDppOPXnek,2022-12-01,0.9783529043197632,2031.0,ABN,249.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YlBpUfBiVL4,2022-12-01,-0.9950073957443236,19191.0,TV5,460.0,15.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpzThv6FcCg,2022-12-01,-0.9889421463012696,1479.0,TV9,300.0,4.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nUOwDEkJK9A,2022-12-01,-0.9983125925064088,1671.0,TV9,100.0,3.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kD02Y0joLDg,2022-12-02,0.9981762170791626,354.0,ABN,147.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZPG1_pcUGvg,2022-12-02,-0.9885101914405824,1376.0,TV5,365.0,4.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z6FgQgkq7GI,2022-12-03,-0.9931694269180298,892.0,Sakshi,163.0,9.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bUjr3P89mO4,2022-12-04,-0.9979209303855896,15431.0,TV5,325.0,12.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ijMKvGen4Qg,2022-12-04,-0.9975964426994324,623.0,ABN,120.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0NKiehVh81c,2022-12-04,0.9936410784721376,754.0,TV9,252.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2z_cDBm7CyU,2022-12-04,-0.996188461780548,3363.0,TV9,269.0,11.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkEXbC5ZE6A,2022-12-04,-0.9936750531196594,6510.0,TV9,451.0,7.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mEDLrSNgXNU,2022-12-04,-0.990126609802246,22283.0,TV5,340.0,33.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BkLrUdfEEzk,2022-12-05,-0.9978006482124328,2660.0,TV9,262.0,14.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ud4i0o7_yOU,2022-12-05,0.9974502921104432,68745.0,Sakshi,361.0,105.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMjARWZcKWQ,2022-12-05,-0.9947016835212708,926.0,TV9,427.0,2.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U4d2fPWVG5Q,2022-12-05,-0.9981220364570618,590.0,TV9,148.0,0.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zK2-MC9Rsg4,2022-12-05,0.9909342527389526,12079.0,Sakshi,212.0,21.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-KcKD_SGy2g,2022-12-06,-0.991003394126892,8634.0,ABN,390.0,12.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpQSTNbke6w,2022-12-06,0.9624305367469788,2305.0,ABN,546.0,4.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
jIUXG3IolDE,2022-12-06,-0.9980698227882384,1505.0,ABN,439.0,3.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZqH9WTRzw08,2022-12-06,-0.999015212059021,1556.0,ABN,85.0,1.0,nandikotkur.png,Thoguru Arthur,YSRCP,Nandikotkur_sc,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
