ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Kuppam,janasena party,tdp pattabhi,ap employees,ap assembly session today,jr ntr,high court,alliance,vangalapudi anitha,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy,vijayasai reddy,roja,nellore ,srikakulam,yuvashakti,tadepalli,suprem court,tdp leaders arrest,ap development,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,janasena alliance with tdp,gudivada ,varahi ,election commission,maa nammakam nuvve jagan,nandigama,High Court
-l4PoILP-J4,2023-01-08,0.9927756786346436,36443.0,TV5,350.0,56.0,murthy.png,murthy,MEDIA,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
pQ1Lu78oSe4,2023-01-08,-0.998062551021576,43557.0,TV5,410.0,51.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Xi4SDoRDJLc,2023-01-09,-0.9986948370933532,3805.0,TV5,475.0,14.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7JXCB7UbYiI,2023-01-09,-0.9982325434684752,31673.0,TV5,225.0,64.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGG5cIw0Qko,2023-01-10,-0.993286430835724,22679.0,TV5,170.0,12.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
oZAfigZfhq8,2023-01-10,-0.9939875602722168,3025.0,TV5,275.0,3.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkaDV-2MUBg,2023-01-10,-0.9986705780029296,2526.0,TV5,395.0,5.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TsrVw1eJSwE,2023-01-10,-0.9982140064239502,1950.0,TV5,260.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JfQi2ndklUc,2023-01-11,0.9975437521934508,54158.0,TV5,205.0,51.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hZfwaDrjRyI,2023-01-12,0.9953092932701112,16684.0,TV5,405.0,25.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73j_HckgcY8,2023-01-12,0.9960730075836182,5175.0,TV5,220.0,6.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sqLnZ0lAjqg,2023-01-12,-0.9913300275802612,35427.0,TV5,295.0,51.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dU3beCxR6X0,2023-01-12,-0.998205304145813,21920.0,TV5,190.0,20.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tiVqGIyEWOg,2023-01-12,0.9968860745429992,94575.0,TV5,220.0,149.0,murthy.png,murthy,MEDIA,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRzJFO_XxhE,2023-01-13,0.9967645406723022,416478.0,TV5,565.0,403.0,murthy.png,murthy,MEDIA,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
u8n5sMeQKKU,2023-01-13,0.9983617663383484,44705.0,TV5,325.0,85.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
AXzTXwLsREg,2023-01-13,0.9906923174858092,7407.0,TV5,415.0,13.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K9gYrb2VsuY,2023-01-13,0.9895290732383728,11679.0,TV5,165.0,34.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B7bI6c2Acxw,2023-01-14,0.9984678626060486,4644.0,TV5,580.0,7.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cvmlzEltVLE,2023-01-14,-0.9837509989738464,34139.0,TV5,170.0,42.0,murthy.png,murthy,MEDIA,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QpwSVtClfuM,2023-01-15,-0.9965672492980956,5519.0,TV5,420.0,3.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pY1yJGrxwFw,2023-01-15,-0.9942544102668762,7098.0,TV5,190.0,11.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pKKK3I8WjX8,2023-01-16,0.9938353300094604,2804.0,TV5,145.0,6.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFp5ynHL6G8,2023-01-16,0.9970707893371582,8707.0,TV5,195.0,24.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gWFQDZp_AXg,2023-01-17,-0.9939762353897096,10503.0,TV5,310.0,5.0,murthy.png,murthy,MEDIA,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UXmfdtx8jQg,2023-01-17,-0.9946041703224182,4788.0,TV5,545.0,6.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BiEGCtNYY4E,2023-01-17,-0.9955576062202454,38494.0,TV5,195.0,37.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iSGlEpnfvjg,2023-01-18,-0.9980790615081788,16990.0,TV5,238.0,28.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4UWW3zcoB0,2023-01-19,-0.9992202520370485,5178.0,TV5,355.0,8.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaVjFraOmjY,2023-01-19,-0.9994692206382751,14660.0,TV5,215.0,35.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VurfxDElX8I,2023-01-19,0.9968423843383788,36422.0,TV5,365.0,74.0,murthy.png,murthy,MEDIA,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-QHk33Szv6g,2023-01-19,0.9961279034614564,4487.0,TV5,285.0,3.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OVgf_STEEq8,2023-01-19,0.9977918863296508,227488.0,TV5,397.0,470.0,murthy.png,murthy,MEDIA,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hToIqveO5pY,2023-01-20,-0.998744249343872,3579.0,TV5,570.0,4.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fi7k2bBIyCQ,2023-01-20,-0.9956510663032532,6966.0,TV5,215.0,5.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOiI_h0Qoaw,2023-01-20,-0.9955350160598756,3325.0,TV5,460.0,1.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Takc2Li7hSo,2023-01-20,-0.9883453845977784,2193.0,TV5,465.0,1.0,murthy.png,murthy,MEDIA,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JYpo4DiAVe0,2023-01-21,0.9975780844688416,55220.0,TV5,470.0,40.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I5JBWndbqCI,2023-01-21,0.99699866771698,254605.0,TV5,220.0,252.0,murthy.png,murthy,MEDIA,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PuBY37j3NFY,2023-01-22,-0.9965941309928894,22416.0,TV5,125.0,21.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BJL9SFXi0iw,2023-01-22,0.9969959259033204,24058.0,TV5,500.0,13.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
eku910Hhopc,2023-01-22,0.9969525337219238,85349.0,TV5,370.0,94.0,murthy.png,murthy,MEDIA,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y76aL4IWLUM,2023-01-23,-0.9970020651817322,3510.0,TV5,560.0,8.0,murthy.png,murthy,MEDIA,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
m2e0aRwXNbw,2023-01-23,-0.9977612495422364,28187.0,TV5,175.0,30.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rYb-way6oxE,2023-01-23,-0.997217297554016,18476.0,TV5,185.0,23.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w6jRT9g7nQQ,2023-01-24,0.9941243529319764,7707.0,TV5,460.0,14.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Ce7xBYfszcQ,2023-01-24,-0.9976154565811156,1811.0,TV5,370.0,9.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paphbu7Fai0,2023-01-25,-0.9994506239891052,2162.0,TV5,325.0,1.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ehqw4cpsN3Y,2023-01-25,0.9978365302085876,153180.0,TV5,240.0,310.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIv7J0mioY,2023-01-25,-0.9944656491279602,9231.0,TV5,340.0,9.0,murthy.png,murthy,MEDIA,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5Yn-zLSy5n8,2023-01-25,-0.9902095794677734,2375.0,TV5,430.0,5.0,murthy.png,murthy,MEDIA,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
-KtpyducPDc,2023-01-26,0.9976305961608888,1385.0,TV5,505.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xxXxvvlkTgU,2023-01-26,-0.9874473214149476,1792.0,TV5,285.0,6.0,murthy.png,murthy,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPkf1sl6LWI,2023-01-26,0.9959593415260316,1221.0,TV5,435.0,1.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juMI_k0qH68,2023-02-06,0.9766685366630554,27005.0,TV5,200.0,46.0,murthy.png,murthy,MEDIA,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mQ5I-2WzRh0,2023-02-06,-0.9966548681259156,3176.0,TV5,555.0,8.0,murthy.png,murthy,MEDIA,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
llNtz7mr_0Y,2023-02-06,-0.9993529915809632,4173.0,TV5,400.0,7.0,murthy.png,murthy,MEDIA,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EsY1wZs4R_4,2023-02-06,0.997725546360016,15369.0,TV5,425.0,23.0,murthy.png,murthy,MEDIA,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDRh_AioD5Q,2023-02-07,-0.9989044666290284,3813.0,TV5,280.0,2.0,murthy.png,murthy,MEDIA,,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
rpAmMiuKgpM,2023-02-07,0.9981104135513306,70925.0,TV5,505.0,62.0,murthy.png,murthy,MEDIA,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
D0_WeRxtVxo,2023-02-07,0.9969260096549988,14551.0,TV5,225.0,12.0,murthy.png,murthy,MEDIA,,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
rjBWyGN4CnA,2023-02-07,0.9975222945213318,4522.0,TV5,550.0,13.0,murthy.png,murthy,MEDIA,,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0
HfVsLLH1e38,2023-02-08,0.996604323387146,125991.0,TV5,240.0,94.0,murthy.png,murthy,MEDIA,,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
HoR7L8iL9qc,2023-02-08,0.9960893392562866,64443.0,TV5,470.0,59.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9TgM2xAfH6c,2023-02-08,0.9821739196777344,15588.0,TV5,355.0,26.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iZDO3UTzn0g,2023-02-08,0.9982465505599976,18888.0,TV5,350.0,16.0,murthy.png,murthy,MEDIA,,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
o4XFO0icIgA,2023-02-09,-0.9848482012748718,45591.0,TV5,270.0,72.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2MGBoZ7RGT4,2023-02-09,0.997538924217224,2111.0,TV5,235.0,7.0,murthy.png,murthy,MEDIA,,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
EhVzEjURRj8,2023-02-09,-0.9978604912757874,17707.0,TV5,190.0,21.0,murthy.png,murthy,MEDIA,,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
bd399W7WT3M,2023-02-09,-0.9987106323242188,1712.0,TV5,345.0,4.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
GjWlHqfOEfA,2023-02-09,-0.9964872598648072,8396.0,TV5,455.0,23.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dBNEGKqEuoM,2023-02-10,-0.9907398223876952,6474.0,TV5,255.0,9.0,murthy.png,murthy,MEDIA,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HI7fHWwKzS8,2023-02-10,-0.9960921406745912,42567.0,TV5,435.0,48.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mPYZ2Ybn2pQ,2023-02-10,0.984454870223999,9404.0,TV5,460.0,12.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bA_rJKqHng0,2023-02-10,-0.9974607229232788,208979.0,TV5,270.0,261.0,murthy.png,murthy,MEDIA,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
epf4VCPSFek,2023-02-11,-0.9932830333709716,9222.0,TV5,140.0,11.0,murthy.png,murthy,MEDIA,,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zSQJKjLLsE,2023-02-11,-0.9870057106018066,5800.0,TV5,355.0,5.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
II1WrUHfATg,2023-02-11,0.9953025579452516,33381.0,TV5,380.0,50.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vCsVnnD369U,2023-02-12,-0.9969203472137452,19228.0,TV5,305.0,29.0,murthy.png,murthy,MEDIA,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FoBnMjJfbIk,2023-02-12,0.9950489401817322,17603.0,TV5,345.0,15.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
u_SAQa6GrQE,2023-02-13,0.9974462985992432,17233.0,TV5,401.0,49.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x0Hb6v5CNV0,2023-02-13,-0.997365653514862,16215.0,TV5,145.0,24.0,murthy.png,murthy,MEDIA,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x-v8D8aTrWw,2023-02-13,-0.9894298911094666,3185.0,TV5,400.0,9.0,murthy.png,murthy,MEDIA,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SnfOD-eMUIY,2023-02-13,-0.9926894307136536,1248.0,TV5,249.0,0.0,murthy.png,murthy,MEDIA,,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0
F8x6akdCJZ0,2023-02-14,-0.9950441122055054,2144.0,TV5,125.0,3.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CKmIUNC1jac,2023-02-14,-0.9762092232704164,948.0,TV5,265.0,1.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smI-XoqJ-k0,2023-02-14,-0.998540997505188,612.0,TV5,185.0,1.0,murthy.png,murthy,MEDIA,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
SooodFOneTE,2023-02-14,0.9925968647003174,979.0,TV5,440.0,0.0,murthy.png,murthy,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09UFXpZtwgk,2023-02-15,0.9926398992538452,2790.0,TV5,215.0,6.0,murthy.png,murthy,MEDIA,,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
