ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,Gadapa Gadapaku ,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,YSRCP Plenary,gorantla ,alliance,vizag steel plant,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
olzHYRffMv0,2023-02-25,-0.9993603825569152,375.0,TV9,279.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j_f_i8Gu0VE,2023-02-25,-0.9994908571243286,1016.0,TV9,349.0,7.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
pVebl_9VgWA,2023-02-27,-0.9986901879310608,17845.0,Sakshi,253.0,54.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0hMRokFFIzk,2023-02-27,-0.9950457811355592,5130.0,ABN,220.0,15.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
aPGBCQddbls,2023-02-28,-0.9950190782546996,1503.0,ABN,190.0,6.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iP8LPdEalCQ,2023-02-28,0.996977686882019,1495.0,ABN,304.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
A21WYxU8Xa8,2023-02-28,0.9948301911354064,346.0,ABN,219.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38zCM-Dc7dU,2023-02-28,0.996208906173706,350.0,ABN,333.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mqHHk_C9dDE,2023-02-28,-0.9966216087341307,1446.0,TV5,150.0,6.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8eDxYrC2IZE,2023-03-02,0.9964244961738586,146032.0,Sakshi,221.0,259.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vTP_ETuaOe8,2023-03-03,-0.999272882938385,1974.0,TV5,130.0,4.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dGqakQee5LE,2023-03-03,0.99782133102417,6302.0,TV9,287.0,23.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dKY9Q5u1NIA,2023-03-03,0.9977566599845886,22103.0,TV9,118.0,44.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EbEuSo2AwhI,2023-03-03,0.995797038078308,603.0,TV5,182.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ckF_gPDNSbU,2023-03-03,0.99860817193985,4734.0,TV9,190.0,19.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696ZJ9ixeS8,2023-03-04,-0.98531174659729,472.0,TV5,182.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B79XiGhXVis,2023-03-04,-0.9988929629325868,5183.0,TV5,168.0,12.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
h_3MJvlyzic,2023-03-04,0.998496413230896,493.0,TV9,300.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
wOtqgf_V4qg,2023-03-06,-0.9994632601737976,835.0,TV9,262.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSE6o5VxnYc,2023-03-06,-0.997913420200348,685.0,TV9,283.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365CZ0IJ88M,2023-03-06,-0.9987253546714784,922.0,TV9,261.0,5.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
X0qh_IxT0ME,2023-03-07,-0.999404788017273,12411.0,Sakshi,326.0,19.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
IqhfS0yXeeY,2023-03-07,-0.997588872909546,842.0,TV5,78.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4PTKwRn5IVo,2023-03-08,-0.9923946857452391,11631.0,TV5,325.0,38.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rLJUoEmJLDw,2023-03-10,-0.9987164735794068,9389.0,TV5,190.0,18.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pXKTeKOX_EI,2023-03-13,0.997109353542328,18719.0,Sakshi,53.0,21.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38q608ShvVI,2023-03-15,-0.9985016584396362,5161.0,ABN,171.0,4.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H48Q1zA0dU4,2023-03-15,-0.9994496703147888,663.0,ABN,348.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ckDeljTVpb8,2023-03-15,0.9906604886054992,37384.0,TV9,315.0,50.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SrvzdQrt9TY,2023-03-16,0.9980992674827576,10139.0,Sakshi,208.0,5.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
1H0H1XLfruk,2023-03-16,-0.9860013723373412,17419.0,TV5,68.0,54.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NQvhHCJ2ylU,2023-03-16,-0.9978827834129332,470.0,ABN,306.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XWUM32zSNQg,2023-03-18,-0.9989222288131714,710.0,TV9,282.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vuo-sWKKAf4,2023-03-18,0.9985326528549194,27551.0,TV5,220.0,11.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
TIRPPWBSu6g,2023-03-18,-0.9979023933410645,59735.0,TV9,217.0,87.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
_VsZ2YvSFls,2023-03-20,-0.9890041947364808,3141.0,ABN,180.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3IesuMmmKzU,2023-03-21,-0.9987810254096984,19601.0,TV9,329.0,41.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FrB53nxvqco,2023-03-21,0.971468150615692,13511.0,Sakshi,192.0,32.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
S6D7Sd1oo9U,2023-03-23,0.9978991746902466,4324.0,TV9,286.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uJFM7NeR-G4,2023-03-24,-0.996086597442627,1580.0,TV9,352.0,6.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1_VMAp_2RoE,2023-03-24,-0.9984115362167358,1792.0,ABN,245.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WMCKS7_bduI,2023-03-24,-0.994665503501892,15345.0,Sakshi,144.0,54.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6mDibn6XsR0,2023-03-26,-0.9990109205245972,2354.0,TV9,136.0,8.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MsoHDqdb7bY,2023-03-26,-0.9979448914527892,1143.0,TV9,186.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ec-WRerGXwo,2023-03-27,-0.9976660013198853,2664.0,TV9,336.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cz4rrOgZ__w,2023-03-28,-0.9963653087615968,2219.0,Sakshi,125.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLUBkeZO32k,2023-03-28,-0.9946840405464172,13490.0,Sakshi,58.0,20.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7SXq74_CfLQ,2023-03-31,-0.9925029277801514,5965.0,Sakshi,178.0,43.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
FhkOHKwu3ZM,2023-04-01,0.9292277097702026,2901.0,ABN,345.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xGauTbgwsV4,2023-04-02,-0.997904658317566,2145.0,TV9,277.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rZyG1DKD5w4,2023-04-04,-0.9976835250854492,960.0,TV9,263.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYyVAXFVowk,2023-04-04,-0.9981239438056946,3404.0,TV5,113.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
XVIsrHKXk4g,2023-04-04,-0.9994226694107056,957.0,TV5,326.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
XNY0DLw-eT4,2023-04-05,0.9926249384880066,2703.0,TV5,335.0,5.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klRciieIod4,2023-04-07,0.9520142674446106,526.0,TV5,163.0,5.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sp5qp3AEEiI,2023-04-07,-0.9972121119499208,907.0,TV5,179.0,8.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XVXkEld63f0,2023-04-08,0.9933390021324158,348.0,TV5,210.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sJnaZjgFcoc,2023-04-13,0.9971265196800232,4579.0,TV9,280.0,5.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
lwbuEPYukRM,2023-04-13,-0.98296457529068,6772.0,TV9,220.0,7.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otCugGBrbHQ,2023-04-14,0.9929386973381042,1051.0,TV5,349.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eYKprcY_7lA,2023-04-14,0.9866605997085572,596.0,TV9,237.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
hP980DvbWfY,2023-04-15,0.9973288774490356,2018.0,TV9,217.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddJSdNbmnfc,2023-04-15,-0.998675525188446,38585.0,Sakshi,250.0,65.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lb71hl178VY,2023-04-16,-0.9962504506111144,38212.0,ABN,213.0,18.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
YDWXH9-PSjg,2023-04-18,-0.9984921216964722,8377.0,Sakshi,205.0,29.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rlIxPwFwwbo,2023-04-18,0.9900848865509032,3713.0,Sakshi,88.0,10.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OuQmra4bh8,2023-04-18,-0.9934294819831848,705.0,TV9,251.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXKRBhcpecI,2023-04-19,0.9910390973091124,604.0,TV9,256.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcxmX37Tgb0,2023-04-19,0.9979462027549744,4038.0,Sakshi,160.0,7.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OXV3tHt1B1E,2023-04-20,-0.994454562664032,8006.0,TV5,263.0,5.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
caj5m1gUd6A,2023-04-20,0.9984795451164246,391.0,TV5,248.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5x1-kg4RyJY,2023-04-20,0.9983773231506348,604.0,TV5,266.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
LEie1PKmijo,2023-04-20,0.9976850748062134,460.0,TV9,328.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DiLFK6fKong,2023-04-22,0.9980964064598083,23665.0,Sakshi,42897.0,7.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WdXLXbDjXHk,2023-04-22,0.9969435334205629,6309.0,TV5,170.0,87.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
