ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,vizianagaram_.png,kodur.png,kadapa_l.png,vishakapatnam_west.png,kakinada.png,pulivendula.png,kanigiri.png,kalayan_durg.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,nandikotkur.png,tekkali.png
hZJEhoajbng,2023-04-13,297.0,0.0,1269.0,0.9953340888023376,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
4TvsV4yTeeM,2022-11-29,82.0,1.0,541.0,0.9980791807174684,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
MwDXLtUtufc,2023-01-30,144.0,16.0,8203.0,-0.9974443912506104,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5,Devineni Avinash,0,1,0,0,0,0,0,0,0,0,0,0,0
dV_G2TIx1eE,2023-03-25,245.0,7.0,936.0,0.9966788291931152,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_OoN3ftOy4,2022-11-29,140.0,1.0,494.0,-0.99753075838089,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
JDysUQAv1Zs,2022-06-24,1633.0,52.0,25314.0,0.989479124546051,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
uaHnNgDbshI,2022-09-22,375.0,58.0,52083.0,0.9941258430480956,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
tGFOEy49aQQ,2023-01-09,240.0,7.0,4408.0,-0.997851014137268,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
9p2ZhvKzWNs,2023-04-21,299.0,7.0,5386.0,0.9956633448600768,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
ouNx7koXsqw,2022-12-06,80.0,0.0,2843.0,0.9942055344581604,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
0eewhif45kU,2023-03-05,156.0,0.0,773.0,-0.9977350234985352,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
r2NTA1shaFY,2023-03-17,213.0,9.0,9945.0,0.9961519837379456,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
Ut1nGPDHBaI,2023-03-10,170.0,2.0,2365.0,-0.9994205236434937,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
TKFtggR7hIE,2022-12-25,145.0,0.0,1233.0,0.992700695991516,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
Cudcww-L_A4,2022-06-27,259.0,0.0,1701.0,-0.9901081323623656,Sakshi,Devineni Avinash,1,0,0,0,0,1,1,0,1,0,0,0,1
0a5Dxjt50AY,2023-01-10,353.0,18.0,7033.0,-0.9958239793777466,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
dHGj2MavTsw,2023-03-02,175.0,3.0,567.0,0.99305659532547,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
TOPPBzFmtmI,2023-03-14,66.0,0.0,486.0,0.9983600974082948,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
95bItalXhyI,2023-04-02,99.0,0.0,796.0,0.9969003200531006,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
7bpIsF-1E0g,2023-02-28,328.0,0.0,224.0,-0.8711227178573608,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
Dh4DLjVgrvk,2022-11-05,303.0,0.0,1215.0,0.9975011944770812,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
tM360Sb0Fb4,2022-10-29,175.0,3.0,569.0,-0.9979052543640136,ABN,Devineni Avinash,1,0,0,0,0,0,0,0,0,0,0,0,0
3JFlRSCub8k,2023-01-11,6150.0,4.0,4488.0,0.9968451261520386,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
SHGAB0Jis4Q,2021-02-21,272.0,1.0,15505.0,0.9874677658081056,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
8znacEXZy-U,2022-10-24,307.0,2.0,1001.0,-0.9993428587913512,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
SolSWthurHw,2022-12-25,94.0,4.0,2919.0,0.9988504648208618,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
3enUVBv8m90,2023-01-10,142.0,19.0,2591.0,-0.999277651309967,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
P8U2i9ToI_c,2022-09-01,85.0,2.0,1565.0,-0.9756851196289062,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
PQ7-1nEMF2Q,2023-01-11,284.0,2.0,1413.0,0.9983342289924622,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,1,0,0,0
9V5uGr8Oiws,2023-02-08,271.0,17.0,8340.0,0.9973760843276978,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
1Ca0YxpX6zk,2022-12-26,229.0,4.0,57483.0,0.9852489829063416,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
3SO3vA3Reu4,2023-02-03,266.0,10.0,5904.0,-0.9961419701576232,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,1,0,0
p1Y_-6GcOfs,2022-11-27,212.0,4.0,1762.0,-0.9862337112426758,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
IfaKwmB_EQE,2023-01-10,512.0,6.0,7728.0,0.9884780049324036,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
ywQpww8K7fE,2022-12-05,8650.0,7.0,43281.0,-0.9963195323944092,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
tQ9Ej5IxRqw,2023-02-27,285.0,0.0,384.0,0.9961066842079164,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
7ZssfwK_LNM,2022-10-30,200.0,343.0,195489.0,0.6480545997619629,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
P9W6EJj3zXc,2023-04-17,227.0,4.0,3283.0,0.9980192184448242,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
9BH-vpte5nE,2022-11-02,280.0,0.0,905.0,-0.9955745935440063,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
gecse3cE55Q,2023-01-31,235.0,4.0,3886.0,0.9973402619361876,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
BP-ak7XL7FA,2022-11-10,70.0,1.0,931.0,-0.9968326687812804,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
K7mdMsu93e0,2023-02-11,192.0,1.0,1328.0,0.9956740736961364,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
awgLBVzcepk,2022-12-06,73.0,12.0,15230.0,-0.996409833431244,TV5,Devineni Avinash,0,0,0,0,0,0,0,1,0,0,0,0,0
HM85XkwTt1w,2022-12-02,398.0,2.0,2505.0,-0.9984951019287108,TV5,Devineni Avinash,0,0,0,0,0,1,0,0,0,0,0,0,0
dUspmUO4FeY,2022-10-28,80.0,0.0,783.0,0.9978669285774232,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
gE42qqX1K28,2023-03-19,130.0,0.0,469.0,0.9988332390785216,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,1,0,0,0,0
WB4sTVYVZCI,2023-03-17,126.0,78.0,256563.0,-0.994750440120697,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
aKZjroPBfrk,2023-01-10,139.0,22.0,10743.0,-0.9949265718460084,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
s5MIhHlQhcU,2022-12-30,197.0,6.0,97073.0,-0.9917207956314088,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
ks9CyGp1l9M,2023-04-17,197.0,0.0,1781.0,0.9913495779037476,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
efEdZ0xav40,2023-01-28,499.0,328.0,240131.0,0.9975602626800536,TV5,Devineni Avinash,0,0,0,0,1,1,0,0,1,1,0,0,0
z32XqNvgykw,2023-04-18,245.0,59.0,39878.0,-0.9979742169380188,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
9ykqwArEL-s,2022-12-30,811.0,170.0,101652.0,-0.9884520173072816,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
viUK0RXT7gE,2023-01-23,106.0,16.0,16814.0,-0.9917102456092834,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
Lz9W8_DRCww,2023-04-12,70.0,1.0,479.0,0.9983554482460022,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
SwgpQFwOe30,2023-02-02,352.0,0.0,803.0,0.9984902143478394,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
_HSg397jiHQ,2023-02-24,111.0,3.0,13834.0,0.9974954724311828,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
