ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,venkatagiri.png,urvakonda.png,alur.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,eluru.png,venkat_krishna.png,palakollu.png,gajapathinagram.png,penamaluru.png,Rajam.png,pulivendula.png,kanigiri.png,kalayan_durg.png,kaikuluru.png,madugula.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,tuni.png,rayachoti.png,pamarru.png,nandikotkur.png,tadepalligudem.png,tekkali.png,denduluru.png
l9gp9Qbn4sQ,2023-04-15,270.0,9.0,1159.0,0.9763237833976746,TV9,panchayat elections,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1nuNVaiChk8,2021-02-14,255.0,2.0,3681.0,0.9966036081314088,Sakshi,panchayat elections,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zq-E286lU_w,2022-12-17,280.0,30.0,26803.0,-0.9989294409751892,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
n7dZ1asdT4Q,2022-02-18,272.0,25.0,13611.0,-0.9960774779319764,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xkrYAntP12U,2023-03-20,263.0,16.0,9696.0,-0.9986783862113952,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDfkfV9iWzc,2023-03-22,120.0,33.0,22008.0,0.9940897226333618,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RchFB4-relk,2021-02-14,72.0,11.0,18831.0,0.99848735332489,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRgw3hFNO9M,2021-02-14,63.0,3.0,4155.0,0.998421311378479,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFJt8zQwsJA,2021-02-21,183.0,0.0,1249.0,0.998317003250122,Sakshi,panchayat elections,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
TqqD9ZQeunc,2023-03-02,321.0,12.0,7939.0,0.9832151532173156,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wt6ubWb-yKU,2021-02-19,228.0,53.0,13315.0,0.9963006973266602,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zj7PE5wifXQ,2023-01-20,273.0,0.0,3625.0,-0.9909965991973876,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xgFMk2hvXCA,2023-04-20,322.0,1.0,1465.0,-0.9883099794387816,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm_JTqVgnjI,2021-02-18,199.0,0.0,1982.0,0.9984086155891418,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9Njjfok_aM8,2023-04-16,41.0,42.0,83479.0,0.9895301461219788,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eEylafWJrzs,2021-02-13,586.0,0.0,1405.0,0.9985118508338928,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbGCw5WvGKg,2023-04-04,223.0,2.0,1202.0,-0.9976231455802916,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7k4Kpwe2FAs,2022-05-09,188.0,50.0,15915.0,-0.9988425374031068,Sakshi,panchayat elections,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6kOuNTvWMYA,2022-12-09,309.0,2.0,2516.0,-0.9955397248268129,TV9,panchayat elections,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vnagNEsr3J8,2021-02-21,231.0,1.0,676.0,0.997171938419342,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCJBq--FVE,2023-03-09,328.0,9.0,3606.0,-0.9977388381958008,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AVqyi-5mYro,2021-02-16,174.0,0.0,935.0,0.998467981815338,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SxloH_Px_Mo,2021-02-18,160.0,2.0,2918.0,0.9882798194885254,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Pgprx1Rdx4,2021-02-18,440.0,71.0,97975.0,-0.9979221224784852,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1UxRW4B70oY,2020-03-11,173.0,4.0,1677.0,0.996228575706482,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1r4kcsSlR7o,2023-04-06,132.0,1.0,2664.0,-0.9966817498207092,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4UmDJ77shBo,2023-02-04,156.0,3.0,1710.0,0.9944772124290466,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AsVjdMklvw4,2023-04-03,190.0,1.0,2563.0,-0.9951985478401184,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R8jBgXcEeC8,2021-02-13,469.0,1.0,2026.0,0.995914876461029,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YTI4dUgxJ0U,2023-04-21,72.0,0.0,717.0,0.9987565279006958,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGbH-zFK8Ys,2021-02-20,296.0,0.0,1288.0,0.998175859451294,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbtANNzzAew,2021-02-25,250.0,2.0,3890.0,0.9977091550827026,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7wCIrNbqDUg,2022-10-28,337.0,1.0,4968.0,-0.9981511235237122,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iBuVXtP_sEM,2021-02-17,240.0,1.0,9928.0,0.9971060156822203,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ou751MFBMag,2022-12-29,213.0,2.0,934.0,-0.995275855064392,ABN,panchayat elections,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7YV7dp_UK1A,2021-02-16,187.0,0.0,716.0,0.9947258830070496,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PGui_ZbThA8,2023-03-31,261.0,2.0,791.0,-0.9965559244155884,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2CQIVmAw444,2023-01-23,327.0,7.0,5241.0,-0.9972295165061952,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X4aD93tK_Xw,2021-02-18,61.0,1.0,2038.0,-0.9983672499656676,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huhU7OegUrA,2022-12-19,56.0,0.0,1764.0,-0.9969611763954164,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7wchjCpLOU,2021-02-17,285.0,1.0,1770.0,0.9953663349151612,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRM7YlAcX80,2023-01-09,110.0,2.0,1357.0,-0.998814582824707,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SeBoJ2CbIYM,2023-01-03,327.0,33.0,12955.0,-0.9913323521614076,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_IDfkkPymwk,2023-04-19,226.0,1.0,3148.0,-0.998454213142395,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GmpuWh9EDLk,2022-11-18,285.0,24.0,9689.0,0.9802360534667968,TV5,panchayat elections,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7IBnzwDWmw,2021-02-16,223.0,1.0,2113.0,0.9950441122055054,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR9EDAw9uVc,2023-04-05,267.0,0.0,745.0,-0.9990409016609192,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h557HidO3N8,2022-11-06,245.0,1.0,6538.0,0.9926775693893432,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9DJE6qW99Gs,2023-03-22,280.0,54.0,59477.0,-0.9988840222358704,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bdpVwCjB4wA,2021-02-17,290.0,0.0,1671.0,0.997408092021942,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RopkRsgHxBY,2022-12-14,265.0,3.0,2845.0,-0.9980169534683228,ABN,panchayat elections,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
d0pZdJhC_I4,2021-02-13,1410.0,13.0,22646.0,0.9944816827774048,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3NDH2ZwjsUk,2022-11-22,360.0,24.0,2223.0,-0.99469393491745,TV5,panchayat elections,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6BYQh9dkM0,2022-11-02,124.0,1.0,621.0,-0.9972209930419922,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rEFcFKiXTYs,2022-12-26,195.0,4.0,5526.0,0.9928470253944396,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xDTKR0mxN4E,2022-11-01,268.0,1.0,1291.0,-0.9902064204216005,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-nK07przPR4,2022-11-12,296.0,30.0,11802.0,0.9509148001670836,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OFWFS_vjOaQ,2021-02-16,350.0,0.0,1415.0,0.9966237545013428,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wcNH4CBc-YE,2021-02-17,168.0,92.0,73404.0,-0.9948487877845764,Sakshi,panchayat elections,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
uPSZMAIgYzw,2022-12-28,250.0,0.0,1538.0,0.9935330152511596,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
up32HHynjCk,2022-04-13,178.0,215.0,88470.0,-0.99780935049057,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8DbQlSc2Ru8,2022-12-26,167.0,56.0,36063.0,0.9968008995056152,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC3k4z2DX9k,2021-11-15,318.0,1.0,3488.0,0.9971492886543274,Sakshi,panchayat elections,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
4BuC37wG0K0,2021-02-17,219.0,0.0,5462.0,-0.9910826683044434,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aDWK0IyjgEE,2023-02-12,69.0,2.0,504.0,-0.9994924068450928,TV9,panchayat elections,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUWpT1GKW_U,2022-10-25,169.0,2.0,766.0,-0.998369038105011,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tD3F777C9yY,2023-04-12,55.0,0.0,1274.0,-0.9893826246261596,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_NkFLsKm2S0,2023-02-22,201.0,2.0,768.0,-0.9983484745025636,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nsbi931axQA,2021-02-16,267.0,0.0,418.0,0.9967024922370912,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cXKO9ju-54c,2023-01-06,89.0,0.0,759.0,-0.9983114004135132,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_YJj0cnltMw,2021-02-15,326.0,0.0,3108.0,0.994706928730011,Sakshi,panchayat elections,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
nAl_ysRQB3M,2023-04-19,118.0,6.0,1139.0,-0.9982397556304932,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jh-01bPtL-0,2020-03-09,241.0,0.0,583.0,0.9984196424484252,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ewvigWj27O4,2021-02-16,281.0,1.0,983.0,0.9965388774871826,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WklqJsfFb0E,2023-03-19,205.0,16.0,4934.0,-0.9859744906425476,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7zrlTHvtMog,2022-12-20,74.0,5.0,9983.0,-0.9965541362762452,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J-CTzEOr8ac,2023-03-31,167.0,1.0,611.0,0.9937811493873596,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TBpr_OG9cnc,2023-01-04,222.0,8.0,2503.0,-0.9984816908836364,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qs5umEQWhM8,2023-02-04,208.0,0.0,1019.0,0.9963665008544922,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qsYI4H4LZBk,2023-03-02,285.0,1.0,1343.0,0.9648566842079164,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kqBBigBFWYI,2023-03-19,251.0,7.0,3992.0,0.9758042693138124,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YfXrRV5hS8A,2023-01-15,149.0,2.0,4826.0,-0.9935104250907898,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S3xjwmoDFHo,2021-02-17,373.0,3.0,9573.0,0.995627760887146,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0QixrFSjzeY,2023-04-04,255.0,63.0,47847.0,-0.9953051805496216,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nywpf_YAR28,2021-02-21,647.0,102.0,178325.0,0.998306393623352,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oBZPezmKmK4,2021-02-19,58.0,8.0,3764.0,0.982109546661377,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XZO97vDXq0k,2022-12-03,210.0,0.0,5365.0,-0.989945352077484,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p2oaraHhlzE,2021-02-21,267.0,1.0,2013.0,0.9939165711402892,Sakshi,panchayat elections,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BJxtQdZibOw,2021-02-15,192.0,0.0,2580.0,0.997225821018219,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haKxWFV_ctY,2023-03-20,335.0,1.0,1011.0,-0.9948614239692688,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
q8pf-ZA58Qk,2022-12-01,327.0,30.0,8827.0,0.998685896396637,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1rTBmNCXHWY,2022-08-30,100.0,3.0,673.0,0.9604634642601012,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1ABiyx-1IM,2021-02-16,73.0,6.0,10137.0,0.9980700612068176,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FeWnL70fJ3s,2023-04-04,100.0,8.0,5177.0,-0.9986467957496644,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gvaDdUoemI0,2021-02-18,291.0,4.0,4608.0,-0.9933155179023744,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGsPQ1jAl60,2022-10-31,291.0,0.0,2405.0,0.9967039227485656,TV5,panchayat elections,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tK40xtaDAwE,2020-03-09,178.0,7.0,5118.0,0.9962384700775146,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rXItwBNxgSg,2022-10-22,85.0,7.0,2562.0,-0.998091995716095,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jNKKQ9fluwg,2022-10-20,205.0,97.0,51284.0,-0.9982250332832336,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2J0Uh2pcxvA,2022-12-25,214.0,2.0,2333.0,0.9968518614768982,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q-BKM59mMJ0,2021-02-17,315.0,9.0,13145.0,0.9974488615989684,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_W2mbOhM6fo,2022-11-04,286.0,0.0,502.0,-0.9942619800567628,TV5,panchayat elections,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-LWHZJ0S-h8,2021-02-17,419.0,0.0,5972.0,0.995519757270813,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8sRs0bHnaEA,2022-10-18,291.0,4.0,4685.0,0.9983772039413452,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
