ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,vizianagaram_.png,gannavaram_vamsi.png,jaggayyapeta.png,kodur.png,venkatagiri.png,urvakonda.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,rajahmundry_rural.png,visakapatnam.png,eluru.png,venkat_krishna.png,palakollu.png,gudivada.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,vijayawada_east.png,hindupur_l.png,nandyal_l.png,paderu.png,nandikotkur.png,vizianagaram.png,sambasivarao.png,tekkali.png,jammalamadugu.png
YTFCFU3Usk0,2023-03-10,231.0,2.0,1027.0,0.9914283156394958,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-SW6mOccVc,2023-04-21,118.0,1.0,1307.0,-0.9991230368614196,ABN,gorantla ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tdYR_JYxOIE,2023-03-11,178.0,6.0,1285.0,-0.9986138343811036,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lm4SdataqhA,2023-03-23,224.0,4.0,6692.0,-0.9985639452934264,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32TiQYULohY,2022-08-30,17140.0,3.0,44777.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXyUiq1gdV0,2021-12-16,334.0,1.0,2064.0,0.9970034956932068,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mvrYl5PTkZg,2023-03-02,251.0,0.0,452.0,-0.9972679615020752,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wwWa2Yc7PbE,2023-03-26,100.0,2.0,6239.0,0.608409583568573,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deUaKSqKx34,2023-01-18,296.0,1.0,1028.0,-0.997672975063324,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goJu_9CQdg8,2023-02-27,53.0,5.0,9637.0,-0.9989812970161438,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29DSFqjRyuQ,2022-11-08,365.0,8.0,4527.0,-0.9979775547981262,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nKQ-lCoScys,2022-09-28,185.0,6.0,2937.0,-0.998436152935028,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbGCw5WvGKg,2023-04-04,223.0,2.0,1202.0,-0.9976231455802916,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G7aktIglqRk,2023-02-08,68.0,0.0,511.0,-0.9970011115074158,TV9,gorantla ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
-BzTX1jaPcE,2022-10-02,755.0,235.0,101758.0,0.9906278848648072,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dDCMqNMZ_xg,2023-04-05,174.0,8.0,3771.0,0.9976874589920044,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cni5Gmqvrc,2022-09-14,42896.0,2.0,67318.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mb4kKJBT9r0,2022-12-02,190.0,5.0,2330.0,-0.9982016086578368,ABN,gorantla ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jO5sNMzvejM,2023-04-03,255.0,3.0,6687.0,-0.994099736213684,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S0_tXQDawcI,2023-01-27,121.0,6.0,4164.0,-0.9977426528930664,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KPEM4ZQYBg0,2023-04-09,278.0,5.0,1643.0,-0.9948803186416626,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYkJeto1SfU,2023-01-04,197.0,0.0,1722.0,0.9634328484535216,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTHhRzwn4Lg,2023-04-10,281.0,1.0,1619.0,-0.9973779916763306,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1WP8_AVTrXw,2023-02-13,205.0,3.0,1489.0,0.9866220355033876,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VELqfglKwxc,2022-10-22,217.0,16.0,7658.0,-0.9926080703735352,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBz2Ma3k2fs,2022-09-06,280.0,117.0,53868.0,-0.9989060163497924,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OsuRUN6KKcQ,2022-12-13,357.0,0.0,2240.0,-0.9948548078536988,TV9,gorantla ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yMD-6dl4Yc0,2023-01-21,310.0,4.0,2984.0,-0.9802416563034058,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mz6kW5Kl6Eg,2022-12-16,379.0,1.0,1419.0,-0.9925934672355652,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K4c4Dkzj82I,2023-01-31,100.0,2.0,2689.0,-0.9862592220306396,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CazPoXj-Jvg,2022-08-20,150.0,83.0,5769.0,-0.9971103668212892,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
m9ZojTQwV2g,2022-09-28,330.0,59.0,11516.0,-0.9992631077766418,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nAEhBltWYa8,2023-03-21,301.0,2.0,1170.0,0.9861456155776978,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srMvGuBw9yw,2022-08-31,19186.0,5.0,39060.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7BEEBQMgzBM,2022-12-20,1055.0,7.0,4476.0,0.9973095655441284,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUfNH3U6Ydw,2022-08-22,189.0,6.0,1489.0,-0.99825257062912,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFy5leoZ5yw,2023-03-08,266.0,2.0,295.0,0.998777449131012,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dghiCE6YIZ4,2022-08-04,124.0,321.0,74506.0,0.9921907782554626,Sakshi,gorantla ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VRapmos14iw,2023-02-25,345.0,11.0,10015.0,-0.9969786405563354,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PhFHcsXHTdw,2022-11-30,222.0,5.0,1813.0,-0.9973928928375244,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r7XLgJn96L4,2023-04-08,320.0,9.0,4632.0,-0.9981338381767272,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QvJ02okZw-c,2022-11-25,201.0,5.0,1497.0,-0.998263657093048,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRXtJ7NoR-A,2023-02-04,156.0,1.0,2428.0,-0.9970243573188782,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2HizxWI0Qwk,2022-08-09,167.0,72.0,15207.0,0.9522041082382202,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOKrWGAAn-U,2022-09-03,318.0,15.0,13584.0,-0.994561493396759,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dIkfqSfAusg,2022-08-19,340.0,78.0,32769.0,-0.9993957281112672,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mCz-3VIhk-k,2023-03-13,283.0,1.0,3289.0,-0.9967034459114076,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WELWHwXG43k,2022-08-18,107.0,52.0,25203.0,-0.9982080459594728,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mSvaBAIx8Uk,2022-10-02,70.0,12.0,4196.0,0.9986067414283752,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-I2ne0kCkk,2023-04-09,304.0,4.0,1297.0,-0.9993231296539308,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QqhqulhJhrM,2022-09-01,465.0,5.0,3919.0,0.9986881613731384,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ib1VkWOzJh0,2023-02-08,56.0,22.0,2412.0,0.9863609075546264,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jHXCFxGNo2s,2023-03-27,221.0,3.0,3822.0,0.9495095014572144,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9rHDy70ffk,2023-03-31,56.0,1.0,683.0,0.9965201616287231,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZHkUn1Mo4Hs,2022-09-07,284.0,2.0,2342.0,-0.992299497127533,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBlyls4jLJs,2022-08-25,125.0,92.0,48231.0,-0.9993282556533812,TV5,gorantla ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
r3ZmUUTHPKg,2022-08-29,440.0,107.0,75125.0,0.9982738494873048,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5g8VStvGZ3k,2022-08-14,78.0,502.0,117689.0,0.9986044764518738,Sakshi,gorantla ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sr6oaxXr3Wc,2022-12-19,298.0,90.0,11951.0,-0.9942771792411804,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BnLnxqc8fts,2022-12-01,123.0,0.0,929.0,0.9981789588928224,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y8OlfTq-Dj4,2023-04-20,149.0,1.0,2464.0,0.998002827167511,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kVOGPYFDOtc,2023-02-15,291.0,1.0,626.0,-0.9979027509689332,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5aUQwaCrOE,2023-01-08,330.0,23.0,5012.0,-0.9988189339637756,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5sZJELgji8,2023-02-23,201.0,4.0,3276.0,-0.9987939596176147,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tX1fT1-5TxA,2022-09-12,155.0,1.0,688.0,-0.9820043444633484,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RqnEirrPsY4,2022-08-20,226.0,19.0,3872.0,-0.9976237416267396,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
V0r7DDsBHmM,2023-02-25,202.0,0.0,1842.0,0.9962230920791626,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9bS7cNda5YA,2023-01-25,140.0,3.0,1191.0,-0.9977056384086608,ABN,gorantla ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
caksUGu7Idw,2023-02-24,66.0,1.0,1321.0,-0.9958701729774476,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yBMFgKSGhJg,2023-02-08,371.0,2.0,1017.0,-0.9892669916152954,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_dT8bQu0nyI,2023-01-23,241.0,3.0,1624.0,-0.9939634203910828,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
aDWK0IyjgEE,2023-02-12,69.0,2.0,504.0,-0.9994924068450928,TV9,gorantla ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cR6bYs7XSZ0,2023-02-02,295.0,0.0,530.0,-0.9908213019371032,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9sokOJ_AlvU,2022-12-08,386.0,3.0,7850.0,-0.9943238496780396,TV9,gorantla ,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vT6GOJj8F3Y,2023-03-09,340.0,0.0,436.0,-0.9874337315559388,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ykqFExwpOzs,2023-01-24,210.0,151.0,132864.0,-0.9940640330314636,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yLl1_tLGSwo,2022-12-31,215.0,12.0,7434.0,0.9984439015388488,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uzG5SZQqw0I,2023-03-13,331.0,6.0,2400.0,-0.9981867671012878,TV5,gorantla ,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
j8P3Cg8OUeM,2023-03-08,157.0,11.0,4396.0,-0.9988260865211488,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
rsKZEbtEyNg,2023-01-24,305.0,0.0,843.0,-0.997969686985016,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VETaYo8lcqI,2022-12-30,220.0,7.0,2961.0,0.9975449442863464,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ToikmYy9_-A,2023-04-01,92.0,22.0,57086.0,0.9828709363937378,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1EiVFCrP4dg,2022-12-22,223.0,1.0,2699.0,-0.998310923576355,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTrMWkdTLJ8,2023-03-27,271.0,476.0,163841.0,0.9953540563583374,Sakshi,gorantla ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vADAXvBkvww,2022-11-24,172.0,2.0,841.0,-0.9989110231399536,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BT9P9B4LQ8,2023-01-07,324.0,6.0,811.0,-0.997314989566803,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qi7N9DeaWuo,2022-05-29,399.0,138.0,66175.0,0.9922637939453124,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cyv5d4bVKXw,2022-11-29,296.0,1.0,468.0,0.9936326146125792,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QB9RjXa3xcY,2023-03-29,319.0,37.0,20845.0,-0.9978271126747132,TV9,gorantla ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7-Xoa5yOwYM,2022-08-18,301.0,167.0,85940.0,-0.9981752634048462,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sUApx1fDj6o,2022-12-24,14805.0,13.0,21361.0,0.998138666152954,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cF_axPLK9pQ,2023-04-14,174.0,4.0,1551.0,-0.998272180557251,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9E7JpMLdWtk,2022-12-01,41.0,1.0,850.0,0.9973995685577391,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1HI17mEctHM,2022-11-08,125.0,8.0,11629.0,-0.999144434928894,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pV7_M88t32o,2022-12-05,223.0,0.0,978.0,0.9978148937225342,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lM8TaqOExXA,2022-10-12,229.0,39.0,16120.0,0.9977903366088868,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ezISEYCZJLU,2022-09-12,17668.0,11.0,45927.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUwOda9A5OY,2022-11-30,330.0,35.0,38529.0,-0.992400288581848,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_ZRZSi6cn2M,2023-03-22,125.0,3.0,1025.0,0.9985862970352172,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a-HFprdHPI8,2022-10-02,227.0,3.0,857.0,0.9988080263137816,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ig3-EuLsfM,2022-12-30,1267.0,0.0,969.0,0.5493936538696289,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L971Gb0svvY,2022-12-27,82.0,0.0,1082.0,-0.9961256384849548,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8WTTeY_1VXM,2022-11-20,382.0,0.0,749.0,0.9987308382987976,TV9,gorantla ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RPlI1lrQxSw,2023-02-13,315.0,1.0,1661.0,-0.9944420456886292,ABN,gorantla ,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
YgaBLp684vs,2022-09-28,125.0,192.0,56407.0,-0.9994807839393616,TV5,gorantla ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zXLmxU93NRg,2023-03-21,310.0,14.0,11757.0,0.9935221076011658,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
U3xTDs8tab0,2023-02-28,240.0,14.0,13622.0,-0.9980510473251344,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
