ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,Srungavarapukota.png,tenali.png,dharmavaram.png,kodur.png,srikakulam_.png,venkatagiri.png,urvakonda.png,alur.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,eluru.png,venkat_krishna.png,palakollu.png,rajinikanth.png,narasaraopet.png,kondapi.png,gajapathinagram.png,penamaluru.png,myudukur.png,pulivendula.png,kanigiri.png,vinukonda.png,sarvepalli.png,kalayan_durg.png,madugula.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,bhimavaram.png,rayachoti.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,tekkali.png,jammalamadugu.png,denduluru.png,pawan.png,Narasannapeta.png,tirupati_l2.png
WkG9b9Cp4rY,2022-12-11,265.0,3.0,3045.0,-0.9976281523704528,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85u9GkMly7k,2022-12-20,179.0,8.0,2412.0,-0.9853047728538512,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rrKQlntgREo,2022-12-13,191.0,1.0,2112.0,0.9957966804504396,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9Vva7bOY6Y,2023-02-14,171.0,2.0,3402.0,0.9891390204429626,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deWvOpYXh1M,2023-01-09,132.0,1.0,2953.0,0.9707648158073424,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cr7kq72VS90,2022-10-29,85.0,38.0,52631.0,-0.999097228050232,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9gPMa103MA,2022-10-17,220.0,0.0,2242.0,0.9804008603096008,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN0irmrXb8I,2023-03-03,321.0,45.0,4833.0,0.9974356293678284,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toP9I4SM_4M,2023-01-10,49.0,4.0,4540.0,-0.9916576743125916,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPmd274IDc8,2022-09-03,75.0,0.0,1208.0,0.9865325689315796,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nwbGGMO4OyI,2022-08-23,264.0,7.0,2270.0,-0.9936935305595398,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eR8ysUfuBYc,2023-02-11,59.0,5.0,9891.0,0.996776282787323,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaoKSko-Y4g,2023-01-16,229.0,0.0,895.0,0.9984515905380248,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CjMAsy9Es4w,2022-11-04,60.0,37.0,95484.0,-0.9989452958106996,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02cF16GXpek,2022-12-05,176.0,38.0,19050.0,0.998195469379425,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wXsarzLNxy8,2021-11-18,406.0,3.0,5086.0,0.9971897006034852,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vqox8CteN5A,2023-02-04,483.0,0.0,869.0,0.9980872273445128,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90YvFcdBOhA,2022-12-27,280.0,19.0,9763.0,0.9953946471214294,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uwEeLXB_sVQ,2022-10-14,325.0,10.0,4886.0,-0.9841719269752502,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2VUZ2gaJ4s4,2023-02-08,434.0,14.0,6343.0,-0.9993880987167358,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T9i8Cgg0Xes,2022-12-12,120.0,92.0,28934.0,-0.996730089187622,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qM_xePR1vrM,2023-02-14,339.0,0.0,631.0,0.9967690706253052,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adOJUjL3hCs,2023-02-09,102.0,1.0,1579.0,-0.9987768530845642,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oqmG62bd5I4,2023-02-14,268.0,5.0,1560.0,-0.992003321647644,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dfdMoQpyj5Q,2023-01-14,492.0,8.0,39446.0,-0.9678807854652404,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HrngTbkvDUA,2023-01-31,310.0,18.0,7708.0,-0.9868403673171996,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R3wnWRonnO0,2022-12-16,230.0,1.0,2726.0,-0.976262867450714,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bG43efwIxeU,2022-08-29,55.0,353.0,1206311.0,-0.9989049434661864,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcJsXmwP7Vk,2023-01-08,179.0,5.0,1576.0,-0.9923285841941832,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rb4nrgdBgm0,2022-09-15,324.0,4.0,4436.0,-0.9978528022766112,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
oAZuNtY2CJY,2022-08-31,220.0,3.0,2102.0,0.9981770515441896,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9tFqSbFRgR0,2022-09-26,65.0,0.0,1715.0,0.9984283447265624,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LnbvkA7pdmk,2022-08-22,75.0,1.0,1435.0,-0.9888811707496644,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLHbO4xD7ak,2023-02-14,265.0,0.0,337.0,0.9979926347732544,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eVhuW4sdelM,2022-10-03,101.0,0.0,354.0,0.9924303889274596,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3BsHMILZ34g,2023-01-23,205.0,7.0,3241.0,-0.9984968900680542,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
difUpiwr4no,2023-02-09,285.0,27.0,8766.0,0.9974693059921264,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
X5Uvz1CGt9M,2023-01-30,310.0,81.0,58633.0,-0.9943990111351012,ABN,Kethireddy Venkatarami Reddy,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
jgoP1wfeR-k,2023-02-14,261.0,1.0,766.0,0.9977853298187256,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SdqoN7kIPck,2022-10-31,210.0,30.0,19715.0,-0.9994844198226928,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUEUMc5F12A,2021-02-17,90.0,3.0,664.0,0.9982345104217528,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ntoIP2fQhgM,2023-01-11,264.0,3.0,3752.0,-0.99013090133667,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-ToZGmrFOQ,2022-10-21,123.0,0.0,354.0,-0.9981720447540284,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llvRjwGq-hE,2022-10-03,3360.0,18.0,7098.0,0.9913846254348756,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XrmeJQfxjZA,2022-11-25,113.0,2.0,2745.0,0.9975014328956604,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5Va8SEw2-LI,2023-01-10,226.0,6.0,726.0,-0.997954249382019,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPqTb4mnmjU,2023-02-15,253.0,1.0,2000.0,-0.9973838925361632,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMV9haVIe18,2022-10-13,240.0,1.0,1620.0,-0.950314998626709,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zxPXcBUiSrY,2022-10-02,101.0,1.0,279.0,0.9986929297447203,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x1iyrJWD8Dk,2023-01-20,166.0,0.0,745.0,-0.9925454258918762,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yGSQpnCEa7s,2022-10-13,56.0,1.0,370.0,-0.9971972703933716,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kk3mDje2gP4,2022-12-12,206.0,17.0,12942.0,0.9854933619499208,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Hw0zcna7cHs,2021-07-23,386.0,28.0,28067.0,-0.990359902381897,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a47sLpKmd-A,2023-02-02,99.0,20.0,10791.0,-0.9967417120933532,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8bt9aS2OOlw,2018-09-03,61.0,0.0,8892.0,0.9982602000236512,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01iseZCgSrE,2023-02-12,195.0,0.0,556.0,-0.9975637197494508,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VrJMb6qceyk,2023-02-02,203.0,3.0,322.0,0.9978540539741516,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HZ4n_WAqvPg,2020-03-12,199.0,19.0,9073.0,0.997016429901123,Sakshi,Kethireddy Venkatarami Reddy,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIOUw4LdEoI,2022-12-14,61.0,2.0,2151.0,0.9985289573669434,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tS_NW3llXa0,2023-02-13,315.0,0.0,2064.0,-0.6901544332504272,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_6eTzSfS0rM,2022-12-10,65.0,0.0,831.0,0.9854640364646912,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swCHc18ii2w,2022-12-09,277.0,3.0,1650.0,-0.9954184293746948,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sjDrPOAUj20,2022-10-06,304.0,3.0,7952.0,-0.99539315700531,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9YynIeYrOL4,2022-12-18,229.0,1.0,2480.0,-0.9952206015586852,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7X0TyPmRXyg,2023-03-11,34.0,10.0,24655.0,0.990659236907959,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK9m6SwARTE,2022-12-03,258.0,2.0,1503.0,-0.9968981742858888,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qZUKBVqJqkA,2023-03-08,46.0,326.0,325178.0,-0.9991236329078674,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Lbik1LMmjE,2022-08-24,289.0,272.0,331771.0,-0.9907726049423218,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZuFVugxC3Ys,2022-11-01,260.0,4.0,1934.0,-0.995621144771576,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VTgT_5SwU14,2022-12-05,166.0,3.0,940.0,-0.9983555674552916,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S3pp15IfP1Y,2022-12-14,413.0,5.0,2213.0,0.9939769506454468,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLnECwk1o2s,2023-01-02,347.0,2.0,2165.0,0.9578300714492798,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTuXPCfz_HA,2022-09-03,259.0,34.0,7556.0,0.990047574043274,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EdM433l5bWI,2022-10-13,136.0,2.0,516.0,-0.9030259251594543,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uM0d4RWaGFc,2022-12-21,119.0,55.0,17009.0,-0.9943813681602478,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sAVal64xuCY,2022-10-13,172.0,9.0,4000.0,-0.9958343505859376,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5IM3IlvbzcA,2023-01-11,130.0,33.0,58652.0,-0.9973492622375488,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sKHNl206as8,2019-12-21,104.0,0.0,503.0,0.9984605312347412,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY94r8d_hO8,2023-01-04,214.0,4.0,3254.0,-0.9803707599639891,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93z_KqO_2Fg,2023-02-03,177.0,1.0,3626.0,-0.9985707998275756,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
f6vfBXfzN14,2023-01-09,268.0,1.0,513.0,-0.995457410812378,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V6GDgWjbkmU,2023-02-17,77.0,1.0,730.0,0.998376488685608,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n5kHRsLPoiM,2022-02-15,235.0,92.0,60671.0,0.9927086234092712,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1NyxzwEzWYw,2023-01-18,225.0,3.0,1735.0,0.9944273233413696,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
orpRUJV1xmA,2022-12-13,306.0,289.0,566533.0,-0.9919305443763732,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vT4-wO4sB3c,2022-12-10,102.0,3.0,1684.0,0.9981071949005128,TV9,Kethireddy Venkatarami Reddy,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
