ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,machillipatnam.png,tenali.png,kodur.png,venkatagiri.png,alur.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,eluru.png,palakollu.png,gudivada.png,myudukur.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,paderu.png,sambasivarao.png,tekkali.png
SwCNT-FFt98,2023-03-14,186.0,2.0,5250.0,0.9982428550720216,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l48wECnKYYg,2023-03-03,294.0,2.0,4080.0,0.9887323379516602,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8sRs0bHnaEA,2022-10-18,291.0,4.0,4685.0,0.9983772039413452,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNmzaUm1tHQ,2023-03-15,312.0,1.0,815.0,-0.9957003593444824,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-FTrlU_kUI,2023-04-10,325.0,2.0,446.0,0.9778452515602112,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qjP0WIEsH7o,2023-03-15,233.0,294.0,29454.0,-0.9994575381278992,Sakshi,Machilipatnam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R1hbvlbmCUg,2022-11-10,295.0,0.0,545.0,0.9941325783729552,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XHQ_zieCsjM,2023-03-14,283.0,3.0,4689.0,0.9916623830795288,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVDZeX9UKwk,2023-03-14,305.0,19.0,2399.0,-0.9932560920715332,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyllEw-0rwE,2023-03-30,123.0,0.0,846.0,0.9976525902748108,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G6jeEFdTbCU,2023-02-24,281.0,2.0,2672.0,-0.9916881918907166,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8S9smhYeSI,2023-03-14,250.0,0.0,1204.0,0.5733584761619568,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-SZgz7JN1Bs,2023-01-18,228.0,21.0,156663.0,0.986585021018982,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW_jw9JrQfg,2023-03-14,266.0,3.0,2370.0,-0.9978723526000975,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1DvLTGJ1iGI,2022-11-07,143.0,4.0,2709.0,-0.998030126094818,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVWKURxqFnk,2022-09-18,160.0,13.0,2631.0,-0.998710870742798,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c4-P3W_j_E,2023-02-11,407.0,2.0,2101.0,-0.9333906769752502,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6j-4UCq9Vg,2023-03-14,230.0,1.0,2686.0,0.997873067855835,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cd7DiOIiHOQ,2023-02-13,82.0,1.0,1877.0,-0.9966292977333068,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zFKZ3X7mkZM,2023-03-24,317.0,376.0,177596.0,-0.9750091433525084,Sakshi,Machilipatnam,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
D1BvY11kKYc,2022-12-11,68.0,0.0,596.0,-0.9879941940307616,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N66y-uomxpE,2022-03-09,196.0,29.0,20062.0,0.9957159161567688,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
X4GWoq6qn7k,2022-05-13,313.0,870.0,109300.0,0.9983704686164856,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D0uY32ayU4g,2022-09-18,174.0,5.0,19771.0,-0.9982494115829468,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uBXTO-8kn9Y,2023-02-03,299.0,3.0,2001.0,-0.9192546010017396,TV9,Machilipatnam,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2HcMRSDT-lY,2023-02-05,179.0,0.0,893.0,0.6743084788322449,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2uJFQQPuX84,2023-04-12,115.0,1.0,1386.0,-0.9972388744354248,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u5DDrnnDqBI,2023-03-21,343.0,6.0,5230.0,-0.98853600025177,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0MghXwlmj00,2022-11-09,365.0,0.0,3044.0,-0.9955291152000428,ABN,Machilipatnam,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
YaOI2ZAXJwc,2023-03-14,148.0,3.0,665.0,-0.9972975850105286,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x7tsa709t2I,2023-03-14,75.0,3.0,3150.0,0.9983035326004028,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NQIVb6iEe5o,2022-12-17,111.0,41.0,13203.0,-0.9988301396369934,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RyOHoaasA2s,2023-03-15,267.0,23.0,3803.0,-0.9963665008544922,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w31rzj3d2Lw,2021-12-26,291.0,6.0,2964.0,0.9978517293930054,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WWvqIrGztyY,2022-10-30,232.0,26.0,9329.0,0.9651053547859192,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VzLLLTleJ3w,2022-12-30,80.0,16.0,21080.0,0.998104214668274,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fA8P5e33FI8,2023-04-13,108.0,2.0,2149.0,-0.9969327449798584,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppUwBbhC7c8,2022-12-05,457.0,3.0,3085.0,0.9798453450202942,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eg4yO-RftiA,2022-06-09,290.0,175.0,40111.0,-0.9993481040000916,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q8qXRjwsse4,2023-04-12,197.0,150.0,159236.0,0.9971001744270324,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zYmFlgOmnew,2023-03-14,219.0,8.0,2869.0,-0.9938296675682068,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3p06UyISfo8,2023-03-04,226.0,144.0,64449.0,-0.9981185793876648,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cPonbmBsLgo,2023-02-21,104.0,5.0,4854.0,-0.9975475668907166,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XbeBcqirymU,2023-03-03,520.0,6.0,8081.0,0.9942704439163208,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1GSFR-UctQ,2022-09-05,95.0,0.0,1029.0,0.9671708345413208,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qENVec6lekg,2023-04-14,311.0,3.0,3036.0,0.9924960136413574,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
QWn7qeVbxa8,2023-03-15,493.0,132.0,20593.0,0.9978252649307252,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAwLrpvEdyA,2023-03-14,63.0,0.0,3170.0,0.9980065226554872,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MglN9NOLJHQ,2022-12-17,89.0,0.0,486.0,-0.9983637928962708,ABN,Machilipatnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR3mK7c9v2s,2023-03-14,249.0,1.0,607.0,0.995633900165558,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1VnP9aElJ0,2022-11-30,373.0,1.0,1423.0,-0.994565725326538,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z-tA4Tq4MZ0,2022-05-19,300.0,244.0,194714.0,-0.9940688610076904,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C3CamUlLEMQ,2022-11-08,49.0,10.0,3817.0,0.9971523284912108,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
zgqUz7Zc67Y,2020-03-07,143.0,5.0,3446.0,-0.9993252754211426,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-IXF4CD8T7o,2023-02-13,270.0,5.0,4282.0,0.9984591007232666,TV5,Machilipatnam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
YUjDEvG9CDY,2023-03-14,42.0,0.0,4980.0,0.9985080361366272,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5lsYgjd4gbY,2022-11-30,200.0,5.0,11657.0,0.9885253310203552,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mplwlL3vj9c,2022-11-30,134.0,2.0,2059.0,-0.9987620115280152,TV9,Machilipatnam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oYqRt6u3Yd8,2023-01-17,153.0,9.0,4839.0,0.9965496063232422,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kW60ea1GePA,2023-01-05,316.0,19.0,4831.0,0.9801733493804932,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zxbA1wPg9LU,2023-03-14,325.0,0.0,1266.0,0.9954036474227904,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MZoEQ9yDLco,2023-03-24,155.0,85.0,63734.0,-0.9984930753707886,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uu1pwtDDHnc,2022-05-13,248.0,436.0,134068.0,-0.9989149570465088,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KLK8EHmYB8k,2023-04-07,304.0,10.0,1196.0,-0.9994636178016664,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1JWxjUaHPhA,2023-03-25,345.0,14.0,16924.0,0.9983139038085938,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gvacAjgs9CI,2023-01-12,285.0,0.0,762.0,0.986100733280182,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k6BlUDsjZHQ,2022-12-25,183.0,1.0,2377.0,0.9964465498924256,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVCWC1K16hM,2023-01-04,335.0,5.0,928.0,0.9940696954727172,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
YM3b7_lGXlU,2023-04-06,331.0,84.0,23908.0,0.9974714517593384,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BHeUeW7noos,2022-03-23,317.0,117.0,163817.0,0.9979718327522278,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zZeHNJhgSdM,2022-06-08,133.0,24.0,7605.0,-0.9976589679718018,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Dk3y1q35wY,2022-09-14,70.0,3.0,3297.0,-0.9931600093841552,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gHk1jla_byg,2023-02-23,210.0,30.0,21022.0,-0.998721182346344,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wJyEvwiNXLE,2023-02-13,329.0,3.0,3052.0,-0.9910474419593812,Sakshi,Machilipatnam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1tEvNdG8two,2023-03-14,405.0,1.0,2706.0,0.9927819967269896,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-EvWmB4sQfQ,2023-04-12,110.0,38.0,26295.0,0.9981689453125,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dNg2x5tXZTk,2023-04-12,160.0,5.0,3149.0,-0.9994416832923888,TV5,Machilipatnam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ritoy4Ysg4g,2023-03-14,59.0,41.0,20501.0,0.9887276887893676,Sakshi,Machilipatnam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EbRNHVVwGlM,2023-01-21,147.0,3.0,2761.0,0.9983497858047484,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VjweHZyBjSo,2023-03-14,231.0,0.0,539.0,0.9959101676940918,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5,Machilipatnam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kTF4v7yB7cQ,2023-03-15,346.0,13.0,6374.0,-0.99576735496521,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xxe-DrAT0MQ,2023-03-14,185.0,19.0,7025.0,-0.9944297671318054,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cNS6Bo6-m2c,2023-04-11,147.0,3.0,4813.0,0.996694803237915,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2rmxKHsm5Bo,2023-03-14,350.0,111.0,70262.0,-0.9965522289276124,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pKuxrZdHYew,2023-03-14,19335.0,15.0,223919.0,0.9962764382362366,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bdZY8JUNUKI,2023-04-02,197.0,153.0,103706.0,-0.9888445734977722,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5eGKXygMYI,2023-03-14,102.0,0.0,728.0,0.9936726093292236,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v19i1jXt8Eg,2022-11-12,59.0,8.0,7261.0,0.998540997505188,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PgDdEDIhQM8,2023-04-12,105.0,18.0,14635.0,-0.999190390110016,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UgoSRwxueCk,2023-04-12,120.0,7.0,3987.0,0.9968456625938416,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_dVeHBAgBKI,2023-03-14,155.0,13.0,28417.0,0.9935333728790284,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0sH1C9U0UUo,2023-03-27,268.0,4.0,3571.0,-0.9977542757987976,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cHvoGk9wB-c,2023-03-03,92.0,913.0,541714.0,0.9985478520393372,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ojj-7OEp3jw,2022-09-16,180.0,5.0,3138.0,0.9492734670639038,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BdMJciOv7Bo,2023-03-08,120.0,1.0,1269.0,-0.9991132616996764,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2CrulBOUnRs,2023-03-14,255.0,0.0,625.0,-0.990006685256958,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ZthpdwGRkw,2023-02-10,333.0,32.0,60836.0,-0.9841132760047911,Sakshi,Machilipatnam,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
54i6RHQ3Kvg,2023-02-14,241.0,23.0,10920.0,0.9987239241600036,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uOksrZUia-w,2023-03-14,305.0,26.0,8959.0,0.9818388223648072,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o_BeDZs4HYk,2023-03-06,264.0,2.0,773.0,-0.9994000196456908,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wCxmwD2vGG4,2023-03-14,345.0,2.0,4048.0,0.9971219897270204,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dHGj2MavTsw,2023-03-02,175.0,3.0,567.0,0.99305659532547,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jNfD4BG0pHw,2023-03-17,90.0,60.0,105018.0,0.9944414496421814,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bOjbRQB7HMs,2023-03-28,130.0,19.0,4534.0,-0.9812365770339966,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
QwPlAe0XZ3c,2022-10-07,246.0,3.0,856.0,0.992521584033966,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cojnqx-wVU,2022-12-17,218.0,1.0,1796.0,-0.9979785084724426,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XuriVLUgCxc,2022-03-21,129.0,1.0,907.0,0.9886244535446168,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
qDzB8_BwrGk,2023-02-07,134.0,0.0,1301.0,-0.9976298809051514,ABN,Machilipatnam,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
mXCsTjblKYQ,2022-09-23,395.0,34.0,28592.0,-0.997471570968628,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1Y_-6GcOfs,2022-11-27,212.0,4.0,1762.0,-0.9862337112426758,TV9,Machilipatnam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mW7jkQQfix4,2023-02-02,433.0,4.0,6028.0,0.9824146628379822,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9BH-vpte5nE,2022-11-02,280.0,0.0,905.0,-0.9955745935440063,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qRyNKve55IY,2022-10-10,90.0,1.0,4827.0,0.8717524409294128,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kBWMW_F3tQg,2023-02-06,279.0,2.0,3210.0,0.9944604635238647,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rAnnDBEFlL8,2023-03-14,272.0,3.0,6664.0,0.9728497266769408,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HM85XkwTt1w,2022-12-02,398.0,2.0,2505.0,-0.9984951019287108,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
J29YvPD5sZc,2023-03-14,130.0,37.0,19149.0,0.9929990768432616,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WgeZtZBUZeU,2022-11-24,213.0,1.0,1240.0,-0.99464213848114,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vZJifACS-sc,2022-12-29,303.0,5.0,2311.0,0.9949953556060792,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gE42qqX1K28,2023-03-19,130.0,0.0,469.0,0.9988332390785216,ABN,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
W02fIBLcsWY,2023-03-15,229.0,52.0,22397.0,0.9893630146980286,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4xZuSjiS7k,2023-03-14,160.0,245.0,204188.0,0.9980149269104004,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDMhAV9y74w,2023-03-14,284.0,98.0,17127.0,-0.9984111785888672,Sakshi,Machilipatnam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BqTwlWqH1YI,2023-03-14,130.0,0.0,551.0,0.9975818395614624,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7YuV4tpOHc,2022-12-10,218.0,2.0,1033.0,-0.9963738322257996,TV9,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pjyWc7K0WFs,2023-03-14,115.0,0.0,810.0,-0.997788429260254,TV5,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jfUiXbj__1A,2022-06-29,294.0,42.0,35350.0,-0.9914011359214784,Sakshi,Machilipatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
