ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,machillipatnam.png,jaggayyapeta.png,kodur.png,venkatagiri.png,vishakapatnam_west.png,kakinada.png,palakollu.png,rajinikanth.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,repalle.png,sattenapalli.png,paturi_nagabhusnam.png,rayachoti.png,paderu.png,nandikotkur.png,vizianagaram.png,tekkali.png,pawan.png
sV3UpduYe1U,2023-04-14,90.0,3.0,585.0,-0.9928183555603028,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R6CNz9s86eY,2023-01-31,265.0,2.0,2105.0,-0.9948370456695556,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_BW8o4NKxUM,2023-04-20,209.0,0.0,837.0,-0.9898994565010072,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
yThdQBGAKFs,2021-02-20,1902.0,10.0,5859.0,0.9870655536651612,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_vtXwYggzf4,2022-12-29,311.0,0.0,1546.0,-0.9968630075454712,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L9MQ4eMfl0E,2023-04-01,275.0,2.0,695.0,0.96655011177063,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92lVm_9qnmI,2021-02-20,185.0,1.0,479.0,0.994944989681244,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9nLz31eEeaU,2021-02-20,1149.0,2.0,14040.0,0.989566683769226,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5Z4I7PKmOU,2023-04-13,260.0,40.0,9824.0,0.997646152973175,TV9,vizag steel plant,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0ntmQnC3Shs,2023-04-10,95.0,0.0,1304.0,-0.9929397106170654,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCi9_u7-TB4,2022-12-16,318.0,2.0,2849.0,-0.9975130558013916,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oRv2kpV1XaI,2023-04-10,747.0,5.0,1184.0,0.9975016713142396,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e11x323euO0,2023-04-14,189.0,0.0,434.0,0.9977614879608154,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2sh0IWZsKA,2022-09-15,130.0,182.0,74674.0,0.9562625885009766,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VJkXptSMjbE,2023-04-11,219.0,3.0,35194.0,-0.9984394907951356,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hu5XMpHYjEQ,2023-04-12,298.0,2.0,1171.0,-0.992958664894104,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZxjsDZR4YS4,2021-02-20,377.0,0.0,5413.0,0.9954124093055724,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMBoQnwWKWE,2021-02-20,196.0,2.0,713.0,0.9963204860687256,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lD1VRyi7xu8,2023-04-11,100.0,8.0,2507.0,-0.992205798625946,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYk571W1dHE,2022-09-10,280.0,19.0,4183.0,-0.9862646460533142,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oR6EhmJihq4,2023-04-16,63.0,1.0,1204.0,-0.9976487755775452,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zRFybRtY_ig,2023-04-13,123.0,4.0,485.0,-0.997290015220642,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qQSvI329U2A,2023-04-10,255.0,2.0,3118.0,-0.9905067086219788,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nnExCM1UwX8,2022-11-03,328.0,5.0,6503.0,-0.997252881526947,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tXlHIYvrI8c,2023-04-14,280.0,2.0,1547.0,-0.9975409507751464,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5XcnNAg8cZ0,2023-04-12,20.0,1.0,632.0,-0.9962459206581116,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FWHPDJr9QTA,2023-04-13,132.0,0.0,766.0,0.9971677660942078,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Md_2CZAq9tI,2023-04-10,150.0,11.0,1549.0,-0.9973922967910768,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dwOGpiVEBRk,2023-03-13,120.0,1.0,1020.0,-0.99848610162735,TV9,vizag steel plant,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xvIYQk-mDTU,2023-04-13,205.0,79.0,31815.0,-0.9966678023338318,TV9,vizag steel plant,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
DIk5dYAObVc,2023-01-30,382.0,0.0,2183.0,0.987363874912262,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-rbGOn1i0_I,2023-04-19,315.0,10.0,3762.0,-0.9873713254928588,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae1o4wfOf0I,2023-04-15,184.0,7.0,4017.0,0.9970880150794984,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TliiQTm4vj0,2023-04-11,273.0,1.0,687.0,-0.9932965636253356,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OZnZiamGdc0,2023-04-16,237.0,2.0,22082.0,-0.9985139966011048,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R7OkjXAn-YE,2023-04-10,320.0,14.0,2706.0,-0.9906116127967834,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPMZ8Dg9Vjc,2021-12-07,116.0,3.0,2183.0,0.996597945690155,Sakshi,vizag steel plant,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
nqvsdHLScQw,2022-11-20,165.0,5.0,1583.0,0.984311044216156,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WaYchb7WXQ8,2021-02-20,231.0,20.0,4581.0,0.9959845542907716,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6cMyui9Vzw,2019-12-20,215.0,7.0,1010.0,0.9984815716743468,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Ka5gbegJhU,2022-10-27,225.0,3.0,2845.0,-0.9992475509643556,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yicDEoXiwJc,2023-04-14,295.0,5.0,2526.0,-0.9970546960830688,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LW5MBjLsQZE,2021-02-20,121.0,1.0,1973.0,0.9965099692344666,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8TMEybBYsEs,2021-02-18,191.0,17.0,15066.0,-0.9965452551841736,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NVJIFbh0_bE,2023-01-11,165.0,2.0,3112.0,0.997438669204712,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PdrzWAkWpjg,2023-04-20,234.0,69.0,33249.0,-0.9985396862030028,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kW60ea1GePA,2023-01-05,316.0,19.0,4831.0,0.9801733493804932,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6nfIFEEzRME,2023-03-30,310.0,2.0,4253.0,-0.990327775478363,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55Pr7grOOaQ,2023-04-11,20.0,2.0,587.0,0.9950600266456604,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uwF9FYlJPfk,2023-01-18,184.0,1.0,2169.0,0.9564987421035768,TV9,vizag steel plant,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEmFwXOFYQk,2022-11-12,574.0,1.0,1815.0,0.9154523015022278,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ya2oTPToyKk,2023-03-28,83.0,2.0,1754.0,-0.9453631639480592,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ndOS5B_ukM,2022-11-07,70.0,1.0,861.0,0.9793037176132202,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0VZEFPGUdq0,2021-12-10,261.0,2.0,1692.0,0.8783113956451416,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FxAnXHpntaI,2022-11-13,322.0,12.0,3526.0,-0.999273121356964,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sf4pPadq2dE,2022-12-29,224.0,2.0,950.0,-0.9993292093276978,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
upVQFeM01P0,2023-02-11,310.0,0.0,3285.0,-0.9929949641227722,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3xnhJWT6C_8,2023-04-10,3720.0,1.0,7586.0,-0.9864283204078674,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VjweHZyBjSo,2023-03-14,231.0,0.0,539.0,0.9959101676940918,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdvaJAgDJc0,2023-04-13,207.0,2.0,2775.0,-0.9985986351966858,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pup4lbbCCH4,2023-04-15,210.0,0.0,2030.0,0.978951930999756,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5KIOSmGPFk,2023-04-20,257.0,4.0,2278.0,-0.9903414249420166,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9TnNMQqaQtU,2023-03-02,278.0,14.0,3606.0,-0.9987051486968994,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onzEWBCibro,2023-04-14,173.0,8.0,1382.0,-0.998448610305786,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9k-9PZXkTVU,2023-04-10,205.0,8.0,4760.0,-0.9982250332832336,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CazfzoNUigk,2021-02-20,3464.0,12.0,6629.0,-0.9981579184532166,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9Nb_noGOx8g,2021-02-20,248.0,1.0,1765.0,0.9980565905570984,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yeZI5vyrAVU,2023-04-13,97.0,4.0,1032.0,-0.9987181425094604,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHB0UxhO5KE,2023-04-03,280.0,1.0,583.0,-0.9981491565704346,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YuL_hSVaTn0,2023-04-15,86.0,0.0,1622.0,-0.5002647042274475,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3zrVsnN194,2022-11-11,270.0,0.0,1645.0,-0.998330295085907,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dHGj2MavTsw,2023-03-02,175.0,3.0,567.0,0.99305659532547,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ol1PyNmJT64,2021-03-09,584.0,25.0,5019.0,-0.9953476786613464,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mia-B5Owr74,2023-02-05,125.0,6.0,1259.0,-0.995000422000885,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oj2bJnKqFXo,2021-12-13,33060.0,54.0,30335.0,-0.9857059717178344,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lag6JK9AHYE,2022-11-15,355.0,62.0,9960.0,-0.9989093542099,TV5,vizag steel plant,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ShNDcaapA2I,2021-02-17,272.0,12.0,10600.0,0.996887981891632,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3n8pxp1D8gA,2022-11-08,258.0,3.0,1578.0,0.9954729676246644,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HQSIKXbpMV4,2022-10-30,127.0,1.0,950.0,-0.993311643600464,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W9J1HjWl4ws,2023-02-01,298.0,1.0,4624.0,0.9720078706741332,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AcUtW9yWwUg,2023-02-03,328.0,0.0,1851.0,-0.9894888997077942,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W3FwXepp7hM,2023-04-13,337.0,223.0,79389.0,-0.9988715052604676,TV9,vizag steel plant,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
bSleSMlZ5Gc,2023-04-10,198.0,0.0,756.0,0.9875407814979552,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X6opj7v9Xas,2022-10-03,285.0,48.0,16142.0,-0.9988069534301758,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uTuYKKMLzp4,2023-04-12,344.0,34.0,6610.0,0.9738359451293944,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9q73a0LYkjY,2023-04-10,285.0,3.0,757.0,0.997284173965454,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GP-vsJv9OJQ,2022-12-29,68.0,3.0,2697.0,0.9939590692520142,TV9,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltKmQdsCe6A,2021-02-20,230.0,5.0,3699.0,0.9944291114807128,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i1LZ-OYn2ko,2023-04-13,169.0,6.0,1280.0,-0.9981210827827454,TV5,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B4RFOiZ_vE,2023-03-13,209.0,5.0,2976.0,0.991438090801239,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zmg2C8nv_MM,2021-02-20,165.0,2.0,2377.0,0.9843701124191284,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCbkzLnPNVg,2022-04-05,249.0,4.0,2550.0,0.9865755438804626,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JX0SA8qJcE8,2023-04-12,310.0,1.0,967.0,0.9906209707260132,ABN,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSQAZ02UJRQ,2021-12-13,149.0,104.0,11362.0,-0.9970865845680236,Sakshi,vizag steel plant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
