ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,penukonda.png,vizianagaram_.png,thamballapalle.png,amalapuram.png,Srungavarapukota.png,kodur.png,srikakulam_.png,venkatagiri.png,guntur_east.png,alur.png,vishakapatnam_west.png,undi.png,kakinada.png,eluru.png,venkat_krishna.png,palakollu.png,kondapi.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,sarvepalli.png,kalayan_durg.png,pedana.png,kaikuluru.png,madugula.png,sattenapalli.png,Etcherla.png,Venkata_Mahesh.png,vizianagaram.png,tekkali.png
SaQ3XlQSUWI,2023-01-29,223.0,11.0,5728.0,-0.9993647933006288,Sakshi,jogi ramesh ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4j9x_GxS6Ek,2021-05-27,1043.0,109.0,20953.0,0.9921019673347472,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CfI8aHE3Hbk,2022-07-08,157.0,79.0,64253.0,0.9921603798866272,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbGCw5WvGKg,2023-04-04,223.0,2.0,1202.0,-0.9976231455802916,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BJy-zT5t2Bc,2022-12-15,219.0,10.0,2371.0,-0.9986823201179504,Sakshi,jogi ramesh ,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SbmrzNMfULk,2023-01-04,334.0,7.0,1127.0,0.9955833554267884,Sakshi,jogi ramesh ,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
O_Jdva1dLGI,2022-12-09,288.0,2.0,322.0,-0.9989863038063048,TV9,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1SBCu9RkgxA,2023-04-03,285.0,13.0,10052.0,0.9929330348968506,TV9,jogi ramesh ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
dDCMqNMZ_xg,2023-04-05,174.0,8.0,3771.0,0.9976874589920044,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2V1Em3z-LiE,2023-04-12,205.0,10.0,4165.0,-0.9923864603042604,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uyl3UAE_LAQ,2023-04-06,335.0,65.0,39189.0,-0.9798473119735718,ABN,jogi ramesh ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nKKtOk99dJY,2022-11-29,500.0,10.0,925.0,0.9867522716522216,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
wcHpuzYutik,2022-05-28,275.0,18.0,8376.0,-0.9994530081748962,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
j7ud_asReGI,2022-05-26,735.0,129.0,46899.0,0.9907438158988952,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MnJC0XlBSiY,2023-01-29,190.0,0.0,751.0,-0.9989711046218872,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R2cL0rLXxxY,2022-05-26,512.0,293.0,108468.0,0.9955610036849976,Sakshi,jogi ramesh ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
D2hnHq2paJ0,2022-11-03,499.0,19.0,4568.0,0.98685884475708,Sakshi,jogi ramesh ,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
BhBiZj9-Aa4,2023-04-19,269.0,9.0,64006.0,-0.9991434812545776,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1euehxwNwfg,2022-06-13,1095.0,23.0,8620.0,0.9906793236732484,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n2rqa_URwtw,2023-04-15,175.0,1.0,1957.0,-0.9971714615821838,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lNf1ez8B810,2023-04-18,270.0,18.0,4395.0,-0.9974507689476012,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vSIVMAl3lkc,2022-12-15,133.0,3.0,1690.0,-0.998765468597412,Sakshi,jogi ramesh ,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wj6ZSi3kLd0,2022-10-13,270.0,1.0,2810.0,-0.9657455682754515,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pFRzOMpHdKc,2023-03-24,37.0,0.0,720.0,-0.9979427456855774,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7hiJK-j00sE,2022-07-10,559.0,12.0,7920.0,0.9976097345352172,Sakshi,jogi ramesh ,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
PtEi49TSu0o,2023-04-08,121.0,33.0,10891.0,-0.9971912503242492,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZUp63ylS198,2023-03-22,86.0,14.0,10630.0,0.9981809854507446,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g7GDfpIFewU,2022-07-09,220.0,4.0,1578.0,0.9987754225730896,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
bby19Z275wo,2023-03-23,289.0,144.0,42823.0,0.9950437545776368,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puNvITwB24c,2022-10-18,250.0,14.0,2680.0,-0.9951174259185792,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OhB4ps-luAs,2023-04-15,2809.0,5.0,5269.0,0.9950315952301024,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9WFxOlJECVQ,2023-03-23,290.0,0.0,2817.0,-0.9929897785186768,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2HizxWI0Qwk,2022-08-09,167.0,72.0,15207.0,0.9522041082382202,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fqzJ-egO9uU,2022-12-28,290.0,5.0,2642.0,-0.99504953622818,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X-xNN8rZOyg,2023-03-10,328.0,0.0,813.0,0.993587613105774,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gqWiyyQVg4U,2022-02-12,1470.0,24.0,10637.0,0.9926345944404602,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pMTDLTRyfLA,2022-07-08,159.0,2.0,2321.0,0.9984908103942872,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EYbx0I37x6Y,2022-03-05,191.0,131.0,20534.0,-0.9985112547874452,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcMHBzAxmBo,2022-11-17,91.0,0.0,1042.0,-0.9987064599990844,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kXMLYNWKV44,2023-04-02,292.0,1.0,1890.0,-0.9974195957183838,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GULMxtCnO_k,2023-01-04,335.0,5.0,4407.0,-0.9985590577125548,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IrazKnqmUoA,2022-04-02,263.0,14.0,2340.0,-0.999026656150818,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
uF-g4YLlDuo,2022-03-15,157.0,6.0,2845.0,0.668643057346344,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
oXO3lZPR5bQ,2022-10-21,285.0,43.0,13876.0,-0.9981766939163208,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hs6NqLNKnX8,2022-12-31,218.0,7.0,61519.0,-0.994743585586548,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z3a2bY3MW8c,2022-11-09,511.0,61.0,3568.0,-0.9976473450660706,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
LxoFRsnS9hk,2022-06-28,283.0,214.0,160732.0,0.9979068040847778,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
u_B5_eQnjyU,2023-03-22,241.0,1.0,1470.0,0.9987761378288268,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTQXOnZkknA,2022-09-24,19144.0,34.0,27413.0,0.9920859932899476,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-bqBa5dt1JU,2023-04-15,332.0,7.0,1589.0,-0.9971973896026612,TV9,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sOOgMgMeQZg,2022-10-19,42897.0,36.0,214291.0,0.9980273842811584,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11B4uNL6744,2022-06-17,2166.0,7.0,5794.0,0.9943962097167968,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-aNDGhfRFe0,2022-12-11,573.0,6.0,1204.0,0.9983469247817992,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z4y4G4whc0U,2022-04-12,219.0,35.0,22953.0,0.9983944296836852,Sakshi,jogi ramesh ,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
lawMIy3zrIk,2022-11-16,243.0,2.0,2250.0,-0.998119294643402,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8OUvLHMcZ9I,2022-12-07,207.0,2.0,1824.0,0.9986782670021056,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gGx8dSwz0FM,2022-09-05,269.0,0.0,3996.0,-0.9877201914787292,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z8uVMGvWMxs,2022-06-04,4977.0,6.0,7179.0,0.9943962097167968,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oWfiAKQhZ54,2022-12-31,505.0,10.0,1625.0,-0.997634768486023,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pS-_jwmVqNQ,2023-01-04,1449.0,14.0,5032.0,0.9903809428215028,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tEeXcHIjTes,2022-10-18,270.0,252.0,81901.0,-0.9825835824012756,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WTixIj0C0B4,2023-03-08,155.0,3.0,2307.0,-0.987297296524048,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1kvPwOzvoYQ,2022-12-15,120.0,26.0,11158.0,0.9934406876564026,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r7qdM0U5twQ,2022-08-24,224.0,33.0,18783.0,0.9950716495513916,Sakshi,jogi ramesh ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0H_c648A_n8,2022-08-28,23600.0,13.0,25644.0,0.992136001586914,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I7-no6oIU50,2022-11-22,311.0,5.0,1006.0,0.9952057003974916,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
qoYhJjn2ym0,2022-09-08,120.0,101.0,85484.0,0.9736103415489196,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FGt3xM7GKc4,2022-03-26,570.0,0.0,1455.0,0.9923891425132751,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cyv5d4bVKXw,2022-11-29,296.0,1.0,468.0,0.9936326146125792,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fW4ljxdYdGc,2022-06-19,8320.0,4.0,9030.0,0.9928694367408752,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uN8jCTYm9Bs,2023-02-24,1299.0,1.0,7908.0,0.9903809428215028,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2jczpDPVMM,2022-05-31,73.0,134.0,99749.0,0.9985914826393129,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y0r4nTqUpNs,2022-05-28,472.0,65.0,38917.0,0.9838395714759828,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaM9O4tXlew,2023-03-12,307.0,8.0,7239.0,0.9981022477149964,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eb2jVURgk_8,2023-03-19,209.0,2.0,47468.0,-0.9895499348640442,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VbHr2u6b2_U,2022-07-30,245.0,34.0,12228.0,-0.9935582280158995,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
uk4Ts71VRKA,2022-09-24,725.0,111.0,21505.0,-0.994607150554657,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_rv9ZjSAE3Q,2022-08-21,5837.0,50.0,20476.0,0.991609513759613,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KONI6-0aUII,2023-02-21,345.0,5.0,1363.0,0.9973293542861938,TV9,jogi ramesh ,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
et0g9aeQbL4,2023-03-01,219.0,7.0,2080.0,-0.999226450920105,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I2EkQVwKFTY,2022-12-31,481.0,52.0,7508.0,0.9835262894630432,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1AAqM12v824,2022-05-21,4009.0,5.0,5609.0,0.9943962097167968,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHZU49mOXBM,2022-05-28,170.0,123.0,21342.0,0.9977084398269652,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D00iqCCtpUc,2023-03-23,247.0,19.0,10283.0,0.9723727107048036,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
zq1UzPK4dZI,2022-07-27,184.0,15.0,10450.0,0.99600487947464,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gbANEamEswU,2023-03-25,277.0,11.0,1781.0,-0.9981837868690492,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ZUKfbzogLQ,2022-10-18,230.0,6.0,6121.0,0.9878458380699158,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_vtXwYggzf4,2022-12-29,311.0,0.0,1546.0,-0.9968630075454712,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uoylY-4f4KY,2022-12-19,251.0,50.0,5183.0,-0.9918963313102722,TV9,jogi ramesh ,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
K57pveF-yDE,2022-10-18,251.0,57.0,3565.0,-0.9903642535209656,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
KJ09OPdlSU8,2022-06-28,608.0,61.0,23689.0,-0.99624902009964,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eKqJCO-XXcg,2023-01-19,188.0,168.0,21977.0,0.9986559152603148,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEOmGrCgcrk,2023-01-02,368.0,50.0,15552.0,-0.9987347722053528,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z0BocJMKGCY,2022-09-21,315.0,3.0,1091.0,0.9957113265991212,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
F_3R7mSjE1o,2023-03-20,179.0,31.0,29487.0,-0.7184345722198486,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mbHrHBOKPxs,2022-12-04,14900.0,7.0,7982.0,0.9933362007141112,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pjqd7pc7b48,2023-01-15,198.0,36.0,5876.0,-0.9990531802177428,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSoLCo0ZnDI,2023-04-14,110.0,14.0,1801.0,0.9751264452934264,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0j2cYQ7rMc,2023-04-15,545.0,1.0,1920.0,0.990799367427826,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c03du4GezAI,2023-03-24,404.0,76.0,44239.0,0.9962294697761536,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XKO6ypdQ59c,2023-03-03,238.0,0.0,1565.0,0.997853457927704,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4PEampbKVzY,2022-12-22,142.0,0.0,1050.0,0.998224675655365,Sakshi,jogi ramesh ,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
GgmB5QNI5ow,2022-10-18,12644.0,34.0,88760.0,0.9633931517601012,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8S9tBqgMOKk,2021-08-11,1420.0,11.0,5455.0,-0.9966093301773072,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0MghXwlmj00,2022-11-09,365.0,0.0,3044.0,-0.9955291152000428,ABN,jogi ramesh ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_AgsBdf2uf0,2022-11-20,909.0,20.0,8494.0,0.9906033873558044,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iOWuBwXSKEU,2023-04-08,246.0,7.0,3730.0,0.9780529737472534,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Vb8OllB4Pj0,2022-11-26,610.0,2.0,530.0,0.995920181274414,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gNnME7Kegho,2023-01-08,594.0,387.0,39733.0,-0.9977788329124452,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sYOOAi1pl8o,2022-10-27,221.0,25.0,5314.0,0.9985256791114808,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Xf1qX1UGGEI,2023-02-20,1625.0,3.0,4326.0,0.9903809428215028,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bzG27h45qk,2022-12-15,1445.0,13.0,3557.0,0.9903809428215028,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
