ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,punganur.png,raptadu.png,kurnool.png,vizianagaram_.png,tenali.png,kodur.png,venkatagiri.png,urvakonda.png,Advocate _Sravan Kumar.png,guntur_east.png,narsapuram_l.png,eluru.png,venkat_krishna.png,palakollu.png,pedakurapadu.png,macherala.png,Nellimarla.png,penamaluru.png,myudukur.png,pulivendula.png,vinukonda.png,sarvepalli.png,kaikuluru.png,unguturu.png,mangalagiri.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,rayachoti.png,pamarru.png,nandikotkur.png,tadepalligudem.png,sambasivarao.png,tekkali.png,hindupur.png,denduluru.png,pawan.png,kakinada_city.png,Narasannapeta.png
8VvjrkwpMK8,2022-11-30,162.0,0.0,701.0,-0.9854162335395812,TV9,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X87rF9AH5HQ,2023-01-31,159.0,2.0,2324.0,-0.9976478219032288,ABN,raghurama ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6gbLPF5eRO0,2022-10-26,295.0,1.0,2004.0,0.9797871112823486,ABN,raghurama ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EkDZMuwJNLg,2023-01-02,159.0,3.0,1652.0,-0.9986966252326964,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_TpU68wh7Tg,2022-11-21,265.0,7.0,1901.0,-0.998910427093506,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2snxP3vh2Sw,2023-02-01,40.0,9.0,13687.0,-0.9911854863166808,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s_zYF5OFZ3Q,2022-11-14,305.0,6.0,7610.0,-0.9994447827339172,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qhx9ggAi9Mc,2023-02-20,275.0,87.0,58521.0,-0.9992908239364624,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
go3BxDe5gF0,2023-02-08,29351.0,9.0,37546.0,0.9840775728225708,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tIdtkRS6xvA,2023-02-20,325.0,128.0,237001.0,0.998518407344818,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FhBLxIWXBNw,2022-10-17,130.0,3.0,4713.0,0.9986912608146667,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_vjXW-L6JHw,2023-01-06,130.0,2.0,959.0,-0.9993366599082948,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VHjBJdT-qls,2022-10-11,203.0,2.0,3596.0,-0.994470477104187,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4s7L5aVwQJg,2023-01-06,135.0,2.0,805.0,-0.9977695941925048,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56ag6cqBOgU,2022-12-29,300.0,3.0,4662.0,-0.9974092841148376,ABN,raghurama ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
xxusvv3rslc,2023-01-14,190.0,6.0,5047.0,0.998415470123291,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2igmC69f9nY,2022-08-26,107.0,34.0,15053.0,-0.9954162836074828,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EdYYrmsZqBA,2019-12-24,85.0,8.0,3378.0,0.998289167881012,Sakshi,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
wb4y3GvxjP8,2022-11-01,155.0,10.0,3915.0,-0.9986442923545836,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aAz5wOrDDqs,2022-12-06,295.0,8.0,2128.0,-0.975936233997345,ABN,raghurama ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
X0oSukkCTmI,2023-02-09,425.0,67.0,48406.0,-0.9637248516082764,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tiVqGIyEWOg,2023-01-12,220.0,149.0,94575.0,0.9968860745429992,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Hm-GIXq0yw,2023-01-02,148.0,3.0,1103.0,0.9969559907913208,TV9,raghurama ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
wbmMq7_mMKw,2022-11-24,95.0,4.0,3306.0,-0.9927780032157898,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xk5XZrzHVvM,2022-12-05,32755.0,34.0,71254.0,0.9860183000564576,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-D_YWF5l5Vs,2023-02-14,234.0,30.0,10295.0,-0.9992183446884156,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRrX5fAQuPc,2023-01-09,160.0,12.0,6929.0,-0.9979395270347596,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUag9utcWgc,2022-11-29,107.0,15.0,8657.0,-0.9977204203605652,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x1SF8XXFMw0,2022-08-29,95.0,5.0,3219.0,-0.9794229865074158,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fD6vxRNzJM,2023-01-24,265.0,15.0,7682.0,-0.9858105778694152,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6J-pf1d5Qrw,2022-11-23,145.0,30.0,16373.0,-0.9935582280158995,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fw5GDGC3Zls,2022-12-05,235.0,25.0,4961.0,-0.99949848651886,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
L_VjQ-v8a5s,2022-09-30,160.0,13.0,5993.0,0.990221619606018,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JL8avAc9lFE,2022-11-28,200.0,47.0,11736.0,-0.9994513392448424,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15JeMFvOdwc,2023-02-06,130.0,0.0,174.0,-0.9972207546234132,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T6b5pm2WurM,2022-11-19,21414.0,8.0,62043.0,0.9883732199668884,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03kEKB9RUrk,2022-11-21,190.0,1.0,1255.0,-0.9984020590782166,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lL45LgAfGto,2021-11-06,101.0,9.0,5499.0,0.9964290261268616,Sakshi,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ol3JkxGk_Wg,2022-12-05,220.0,4.0,1128.0,-0.992708384990692,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
w_wOpGE-ZZg,2023-01-02,180.0,4.0,7675.0,-0.9861635565757751,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfdMoQpyj5Q,2023-01-14,492.0,8.0,39446.0,-0.9678807854652404,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LO1_flNmwuQ,2022-10-10,230.0,21.0,4022.0,0.9837448596954346,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2tEp_KdLgNo,2022-10-24,192.0,35.0,26899.0,-0.996324360370636,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rb4nrgdBgm0,2022-09-15,324.0,4.0,4436.0,-0.9978528022766112,TV5,raghurama ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZUeBzm5v-5g,2023-01-16,100.0,4.0,590.0,-0.9920921325683594,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppOPY8LVg_g,2022-09-27,285.0,62.0,24730.0,-0.998040497303009,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
QfSdSZYbbGY,2023-01-14,365.0,36.0,55697.0,-0.9925518035888672,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
NLNKq-S4CQc,2022-09-23,230.0,33.0,12563.0,-0.999099850654602,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRh4oziJigc,2022-12-15,205.0,0.0,1204.0,-0.99761700630188,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emf5L5iij6g,2022-09-27,222.0,9.0,4696.0,-0.9975737929344176,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nh1VB6kGQXo,2022-10-12,220.0,3.0,3281.0,-0.9990233182907104,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdq-0l2eKDY,2023-02-01,365.0,4.0,17991.0,0.9952360987663268,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
JyGaF4yGums,2021-11-26,141.0,7.0,3439.0,0.9987205266952516,Sakshi,raghurama ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
hn_Bkka4L48,2022-12-08,350.0,41.0,24107.0,-0.9888727068901062,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
UbrOD8XBGlU,2022-10-08,195.0,6.0,7051.0,0.9925763607025146,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J-ZoZy3rqGA,2022-11-05,85.0,5.0,4397.0,-0.997398853302002,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wcF8fxYnerA,2023-02-13,235.0,1.0,964.0,-0.9985268115997314,TV5,raghurama ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rreo2i_zsfw,2023-01-09,42896.0,9.0,46584.0,0.985366940498352,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VaE-bkMmyYI,2023-01-27,340.0,27.0,23139.0,-0.616478681564331,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
gGu7vgDhxVk,2023-02-10,29856.0,12.0,30859.0,0.9840775728225708,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXLc-g5hg1U,2022-12-29,245.0,8.0,7467.0,-0.9976289868354796,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LWEAMAGG2lI,2023-01-20,115.0,10.0,10018.0,-0.9980977177619934,TV5,raghurama ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68Ogm_6fc2s,2022-03-22,328.0,94.0,28070.0,-0.9949579834938048,Sakshi,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBoQUFiLZdI,2022-11-25,42895.0,13.0,121575.0,0.9883732199668884,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdCAWOBfxsc,2022-12-03,31521.0,15.0,69363.0,0.9857957363128662,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xKdnO-YKTKQ,2023-01-06,29800.0,1.0,34900.0,0.985366940498352,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OhSNd5EAFY,2022-11-21,200.0,16.0,10612.0,-0.987380862236023,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IdlR_36azg8,2023-02-20,175.0,187.0,95730.0,-0.999496340751648,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96tORV5cSiQ,2022-12-10,230.0,17.0,8219.0,-0.9947234392166138,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jPfZ5eSZY9Y,2022-12-29,320.0,119.0,247552.0,-0.9867760539054872,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BZDrK-vJZ4o,2022-10-23,185.0,13.0,7822.0,-0.9991063475608826,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zbjjk04IqAM,2022-01-01,207.0,60.0,10636.0,-0.9967430233955384,Sakshi,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kx-3Zc5aZ5o,2023-02-20,18470.0,7.0,19578.0,0.9837897419929504,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_s3ijAgFCb8,2022-10-25,335.0,32.0,30541.0,-0.994331955909729,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fy4k7apBhmY,2022-09-29,270.0,8.0,4297.0,-0.9993390440940856,TV5,raghurama ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5mziA7W7TLg,2022-10-03,210.0,13.0,7207.0,-0.9984363913536072,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73sB9FapvE4,2022-09-30,240.0,388.0,114558.0,-0.9772980213165284,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psfEl8f-U2w,2022-12-23,225.0,7.0,3045.0,-0.9979254007339478,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
ly3baIBDdI8,2022-11-09,565.0,41.0,48970.0,-0.992527723312378,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3l9ssQ-QgN0,2022-11-21,270.0,5.0,1553.0,-0.988397181034088,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cwSDtbH9ZJI,2022-11-01,281.0,19.0,15456.0,-0.9978378415107728,ABN,raghurama ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UgRDLqNn600,2022-10-02,165.0,98.0,36766.0,-0.9979655742645264,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aNhffUf0sCs,2022-11-01,258.0,10.0,11981.0,-0.99905925989151,ABN,raghurama ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NfBJw28iOzQ,2023-01-09,71.0,1.0,2194.0,-0.9964045286178588,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xrnobbfRTmw,2022-11-21,395.0,221.0,129405.0,-0.9793180227279664,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESJciIBTqYI,2022-11-10,250.0,2.0,1667.0,0.9889244437217712,ABN,raghurama ,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
yiW1VMMzusQ,2022-09-28,350.0,10.0,2768.0,-0.9979040622711182,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LdDbHaCURjQ,2022-12-14,155.0,16.0,11667.0,-0.9980649352073668,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hIZJQq9L2aE,2022-09-14,824.0,156.0,59426.0,-0.9976757168769836,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMIeT16C7ag,2022-12-14,43.0,0.0,825.0,0.9952954649925232,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0STKft8umuk,2022-08-26,274.0,6.0,3549.0,-0.99739009141922,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hE36pPqOClI,2023-02-02,374.0,13.0,15340.0,-0.9979344606399536,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o9d-YZQklE,2022-10-26,25254.0,15.0,73786.0,0.9889819025993348,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3zc1DnED39w,2022-11-23,145.0,1.0,636.0,-0.9990617632865906,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZJXmtDllbiw,2022-11-29,210.0,51.0,22513.0,-0.9991549253463744,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIFg7pbp6l4,2022-11-04,17785.0,19.0,87304.0,-0.9521095752716064,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cjz2o8AtJB4,2022-10-08,200.0,7.0,3921.0,0.9325182437896729,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MnnTmsThEc,2022-11-16,25.0,1.0,6336.0,0.9976921081542968,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-BRMxAgBXok,2022-09-30,240.0,15.0,8775.0,-0.9982271790504456,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sKHNl206as8,2019-12-21,104.0,0.0,503.0,0.9984605312347412,Sakshi,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85n99VVWWsU,2022-10-26,275.0,0.0,5440.0,-0.9991729855537416,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-tj2-9pm2EQ,2022-09-19,153.0,6.0,2650.0,-0.9958308339118958,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OsEGeTB5DTA,2022-12-03,152.0,0.0,925.0,-0.9943969249725342,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
