ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,vizianagaram_.png,kodur.png,venkatagiri.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,venkat_krishna.png,palakollu.png,gudivada.png,myudukur.png,pulivendula.png,kalayan_durg.png,sattenapalli.png,paturi_nagabhusnam.png,tekkali.png
PnbvQdcCa8o,2022-08-27,215.0,0.0,1311.0,-0.9897848963737488,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_VPlsidsdfs,2023-01-23,105.0,12.0,8547.0,0.9979815483093262,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BaJwChHagg4,2022-12-26,269.0,0.0,1889.0,0.9951173067092896,TV9,kodi kathi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yK2ZhIP-hP0,2022-11-22,322.0,1.0,2190.0,-0.9945949912071228,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sf4pPadq2dE,2022-12-29,224.0,2.0,950.0,-0.9993292093276978,TV9,kodi kathi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Ml9RIbhfMaE,2023-04-14,114.0,1.0,1514.0,-0.996038556098938,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fRRm089tQPo,2022-09-13,75.0,18.0,9678.0,0.997570812702179,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4TvsV4yTeeM,2022-11-29,82.0,1.0,541.0,0.9980791807174684,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5,kodi kathi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mPmAyKJ_1jI,2023-04-13,93.0,6.0,7503.0,0.9938255548477172,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZG-3UBIvbVk,2022-09-21,322.0,2.0,2791.0,0.9947119951248168,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I5mqnWKzON0,2023-02-03,73.0,0.0,746.0,-0.998652160167694,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Vvo9s4X_RQ,2022-12-17,154.0,3.0,1195.0,0.9975774884223938,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
A2Z6wKmJ0T8,2022-12-09,405.0,5.0,2180.0,0.9917669892311096,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aCCU7vn1lBA,2022-11-18,291.0,107.0,164175.0,0.9981772899627686,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4N7zYPUYiB4,2023-02-23,75.0,7.0,2939.0,-0.9965593218803406,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bWLl1lKScfA,2022-12-03,340.0,14.0,9839.0,0.998205542564392,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gYc1KPpngdE,2022-11-22,308.0,0.0,2251.0,0.98618084192276,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gy8tRG69vvo,2023-03-15,266.0,25.0,6959.0,-0.9865872263908386,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dHGj2MavTsw,2023-03-02,175.0,3.0,567.0,0.99305659532547,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qsrpFtl8BTw,2021-08-11,308.0,18.0,5103.0,0.998386025428772,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dh4DLjVgrvk,2022-11-05,303.0,0.0,1215.0,0.9975011944770812,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pqPT2Ed-RIc,2022-10-26,450.0,2.0,1696.0,0.9978544116020204,ABN,kodi kathi,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tM360Sb0Fb4,2022-10-29,175.0,3.0,569.0,-0.9979052543640136,ABN,kodi kathi,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sh0r6vr3pnU,2022-12-21,219.0,0.0,830.0,0.994379699230194,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4anynEll64s,2022-08-30,227.0,0.0,709.0,0.9943023920059204,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHGAB0Jis4Q,2021-02-21,272.0,1.0,15505.0,0.9874677658081056,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AgXUawoqu8,2023-02-03,335.0,0.0,1497.0,0.9987414479255676,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ke3oSi2yjG4,2023-01-14,295.0,44.0,52250.0,-0.997757852077484,ABN,kodi kathi,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mXCsTjblKYQ,2022-09-23,395.0,34.0,28592.0,-0.997471570968628,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nxPycW4phOE,2023-04-20,90.0,1.0,2140.0,-0.998624324798584,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1Y_-6GcOfs,2022-11-27,212.0,4.0,1762.0,-0.9862337112426758,TV9,kodi kathi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bsef_6pY0aY,2023-01-17,219.0,5.0,14279.0,0.9882441759109496,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
um2tv0828XI,2022-02-21,303.0,2.0,2867.0,0.9964655637741088,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5jpf_48xQLo,2022-12-15,45.0,3.0,6944.0,0.9987176656723022,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFAeY4VMSTQ,2022-12-08,380.0,24.0,17962.0,0.9839625954627992,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7K27eWW514k,2022-11-19,331.0,1.0,3583.0,-0.9882583618164062,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9BH-vpte5nE,2022-11-02,280.0,0.0,905.0,-0.9955745935440063,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HM85XkwTt1w,2022-12-02,398.0,2.0,2505.0,-0.9984951019287108,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WiEyFvVwk6c,2022-12-16,284.0,1.0,1411.0,0.9969758987426758,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nC1u17JKqec,2022-11-21,378.0,0.0,2222.0,-0.9892048835754396,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Oc5R-K9Q54,2023-04-12,200.0,0.0,1481.0,-0.9986538887023926,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Ykhy17QfDo,2021-02-15,267.0,2.0,2518.0,0.9796199202537536,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5skpjLenURE,2023-01-06,173.0,0.0,3479.0,0.9875918626785278,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lz9W8_DRCww,2023-04-12,70.0,1.0,479.0,0.9983554482460022,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kL5MaahVTt8,2022-12-23,147.0,19.0,5543.0,0.9981215596199036,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m0MHQSWnqsU,2023-01-13,205.0,1.0,4010.0,0.9813566207885742,ABN,kodi kathi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
