ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,gandhar_nellore.png,vizianagaram_.png,machillipatnam.png,kodur.png,venkatagiri.png,alur.png,rajinikanth.png,myudukur.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,Venkata_Mahesh.png,nandikotkur.png,tekkali.png
bxRpvtZZlKo,2022-04-07,260.0,14.0,18874.0,0.9978412389755248,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0JTVcntsMpI,2023-04-05,190.0,3.0,1047.0,-0.9969580173492432,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e36e7igrSDE,2022-11-01,188.0,0.0,2227.0,-0.9867141842842102,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z2WI8fP0Pco,2022-11-12,70.0,1.0,2243.0,0.9984435439109802,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jl-lug_DXhM,2023-02-27,618.0,7.0,8480.0,-0.9941668510437012,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tle-yuAY58Q,2022-11-26,290.0,0.0,1398.0,0.9967737793922424,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vUTF4GCvHtY,2023-02-26,8645.0,3.0,49392.0,-0.9971879124641418,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cN2L68maA-s,2023-04-19,159.0,0.0,1400.0,-0.997689962387085,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C6tuK1m7AyM,2023-02-24,256.0,12.0,18086.0,0.9822686910629272,TV9,Preethi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Oa2NIcWGX9c,2022-11-28,70.0,0.0,1539.0,-0.8897180557250977,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cZS1761v8Qc,2023-02-24,357.0,21.0,7333.0,-0.9958491325378418,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0aGruTyvpEA,2023-02-23,331.0,5.0,4046.0,-0.998522698879242,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jSeQ44G05zc,2022-03-10,182.0,18.0,59154.0,0.9981745481491088,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFy5leoZ5yw,2023-03-08,266.0,2.0,295.0,0.998777449131012,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5TQeTHs1CJ0,2023-04-05,190.0,3.0,2301.0,-0.998198926448822,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QDJN5ZoVYts,2023-02-01,166.0,3.0,4364.0,-0.9973464012145996,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nxU_oQRZcjk,2022-11-21,66.0,0.0,693.0,0.9964499473571776,TV9,Preethi,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4u6rQ_tbUZc,2022-11-30,64.0,1.0,1114.0,-0.9979175925254822,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScvVRkPH4QA,2023-02-26,757.0,5.0,2509.0,0.9976305961608888,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dOaMhzM-6Qo,2023-03-24,157.0,5.0,3090.0,-0.986229419708252,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MZD5SJwxTv4,2023-01-30,183.0,1.0,2487.0,0.9971815347671508,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xDmjCSqJHCU,2023-02-28,227.0,35.0,34572.0,0.9948348999023438,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Njeva8EpVQ,2023-02-27,248.0,0.0,7328.0,-0.99748033285141,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dP34gPGHzvk,2023-02-27,11680.0,2.0,59652.0,-0.9927648901939392,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CXXDhf_F-g,2023-03-08,325.0,0.0,633.0,-0.9842557311058044,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HDH5lJiJYeU,2022-09-29,120.0,0.0,1360.0,-0.9954662322998048,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
btgNXNbs9Z4,2023-02-26,303.0,8.0,7324.0,-0.9865946769714355,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICGxV6qnfCY,2023-02-27,90.0,290.0,116311.0,-0.9892751574516296,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GVgWI9UhUMw,2022-11-01,346.0,106.0,97780.0,0.9985674619674684,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vsr2DHkPCIc,2023-04-02,182.0,11.0,8162.0,0.9983080625534058,Sakshi,Preethi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B0TRePvIcEQ,2023-02-26,124.0,1.0,3765.0,-0.9961563944816588,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZzsBeaNA1rQ,2023-02-27,300.0,5.0,2805.0,-0.9983966946601868,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ckQcOJOE5P0,2023-01-18,360.0,0.0,2740.0,0.9969239830970764,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ANXtFm_MqiI,2023-04-15,293.0,1.0,839.0,-0.9981145858764648,Sakshi,Preethi,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
XwrVEE3ltMw,2023-03-14,319.0,2.0,3028.0,-0.9957633018493652,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odr9IfaXTQU,2023-01-01,415.0,1.0,3232.0,0.9971157312393188,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UvUvGLAjOEM,2023-04-19,200.0,2.0,2920.0,-0.9956055283546448,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U5oVfIn5_Ks,2023-03-08,315.0,4.0,2886.0,-0.997992753982544,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ruTkcJuP1A,2023-04-11,266.0,6.0,3083.0,-0.9990473389625548,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZHkUn1Mo4Hs,2022-09-07,284.0,2.0,2342.0,-0.992299497127533,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61tjX-ef3RA,2023-03-10,251.0,2.0,1421.0,-0.9978487491607666,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gyfd14tNUmc,2023-02-23,164.0,0.0,297.0,0.993286907672882,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lOxCYSlxWks,2023-02-27,42.0,1.0,896.0,0.9981991648674012,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TjubaJDLGdM,2023-03-06,431.0,2.0,8603.0,-0.9978329539299012,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AoaJfKBih0,2023-04-20,37.0,2.0,1442.0,0.9955323934555054,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MeTQEkr-Oc4,2022-10-19,132.0,3.0,3820.0,-0.9888582229614258,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7lwSUUDxqg,2023-02-08,155.0,30.0,10069.0,-0.988497257232666,TV9,Preethi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kKXofjDzlnQ,2023-02-26,53.0,0.0,664.0,0.9865304827690125,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U3mg3oZighc,2023-03-14,300.0,0.0,849.0,-0.9910076260566713,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDW3hBRUBN0,2022-11-18,197.0,0.0,3050.0,-0.9975638389587402,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1j42FwWKfM,2023-02-02,75.0,3.0,3469.0,-0.9917076230049132,TV5,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
y8OlfTq-Dj4,2023-04-20,149.0,1.0,2464.0,0.998002827167511,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AD8OfgklDHU,2023-02-27,146.0,1.0,2102.0,-0.976616144180298,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
XkcA-23HBF8,2023-02-24,282.0,22.0,2380.0,-0.9987033605575562,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNrold4ZZuM,2023-02-24,310.0,2.0,2655.0,-0.997992992401123,TV9,Preethi,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1IgCQ-ZAKrM,2023-03-13,213.0,0.0,845344.0,-0.9923458099365234,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cIzyDg_Z9qI,2023-02-28,145.0,5.0,3325.0,-0.9977638721466064,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L0oyHKZQpOs,2023-02-26,312.0,8.0,7273.0,0.9927865862846376,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KF-22sprZWo,2023-03-27,342.0,12.0,1387.0,-0.9936645030975342,TV9,Preethi,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
wca8tne-xVY,2023-02-26,788.0,1.0,5771.0,-0.9937427639961244,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jVLWy-JWVks,2023-02-27,168.0,3.0,3484.0,-0.9865824580192566,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT7qsnXX5sk,2023-04-21,126.0,3.0,4163.0,-0.9309335947036744,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6A_sKCU2Fzk,2021-12-31,309.0,2.0,1644.0,0.9977861642837524,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EqmwCBXoksk,2023-04-12,244.0,0.0,1426.0,0.9874508380889891,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zdsux7UGh_A,2023-02-28,262.0,0.0,440.0,-0.9923094511032104,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CixTgR51GAc,2022-08-12,174.0,3.0,10855.0,0.9983770847320556,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ToikmYy9_-A,2023-04-01,92.0,22.0,57086.0,0.9828709363937378,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o9mFaYPPDhM,2023-02-23,260.0,1.0,1992.0,-0.997065007686615,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bFsXDT3wHGg,2023-04-05,324.0,6.0,2129.0,-0.998079776763916,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JeyRgpZV0zs,2023-02-27,56.0,8.0,27007.0,-0.958063542842865,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3MF3zgMTDWo,2023-02-27,11205.0,17.0,125713.0,0.9949836730957032,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceYfIUNSM-8,2023-03-01,200.0,1.0,21532.0,-0.9916894435882568,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qi7N9DeaWuo,2022-05-29,399.0,138.0,66175.0,0.9922637939453124,Sakshi,Preethi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F-qUb6KzfD0,2023-02-27,254.0,1.0,749.0,-0.9855440258979796,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
esXkOaE31D0,2023-02-26,2950.0,5.0,9920.0,0.9984411597251892,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I8AYweNOHVg,2022-08-23,184.0,6.0,3552.0,-0.9978692531585692,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yvF2xX6N7zY,2023-04-05,173.0,4.0,4076.0,-0.9975087642669678,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUA9P5qfhao,2023-02-26,407.0,5.0,12398.0,-0.9892908930778505,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDrPf4osSck,2023-02-27,162.0,3.0,11808.0,-0.998231828212738,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
houXMogjFi0,2023-02-24,279.0,30.0,14616.0,0.9875367283821106,TV9,Preethi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1M28IKsRkbs,2023-02-24,1146.0,29.0,148968.0,0.9903062582015992,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9E7JpMLdWtk,2022-12-01,41.0,1.0,850.0,0.9973995685577391,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07BlZMktATQ,2023-04-19,122.0,3.0,1797.0,0.9832199215888976,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4ruq8y9cLA,2023-02-26,297.0,0.0,381.0,0.9984707236289978,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShInYFYjrQk,2023-01-26,57.0,5.0,10947.0,-0.9962968230247498,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SqX1poR9x1s,2023-02-27,99.0,0.0,3186.0,-0.9947115182876588,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_KdVoiePsaw,2023-02-27,56.0,4.0,9769.0,-0.99816232919693,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zqk4I24piQA,2023-02-27,972.0,19.0,27737.0,-0.9974666833877563,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
__mCL5MivHY,2023-03-05,274.0,12.0,4937.0,-0.9919448494911194,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tNNERXLFraY,2023-02-26,180.0,4.0,6599.0,-0.9961089491844176,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JaKXoYp2v3g,2022-10-17,83.0,12.0,1739.0,-0.99944406747818,ABN,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aeocY22MCCE,2023-03-02,305.0,3.0,5190.0,-0.98512065410614,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHKa4a7-p4o,2023-03-17,113.0,0.0,545.0,-0.9958783388137816,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8WTTeY_1VXM,2022-11-20,382.0,0.0,749.0,0.9987308382987976,TV9,Preethi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RPlI1lrQxSw,2023-02-13,315.0,1.0,1661.0,-0.9944420456886292,ABN,Preethi,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
MJ1_jnroOp0,2023-01-02,256.0,83.0,20654.0,-0.9988682270050048,Sakshi,Preethi,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
LyrFZuBTsw8,2022-11-25,550.0,0.0,595.0,0.9986750483512878,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KbrHVz1Rnmo,2023-02-26,215.0,2.0,3620.0,-0.9989126920700072,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cBhBtj7RH7g,2022-09-14,232.0,18.0,2618.0,-0.9972021579742432,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4epVY78Wt-s,2023-03-17,237.0,3.0,3820.0,0.9873276352882384,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l48wECnKYYg,2023-03-03,294.0,2.0,4080.0,0.9887323379516602,TV9,Preethi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hRJk5P5635o,2023-02-26,27510.0,3.0,48900.0,0.9863939881324768,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A4AjE3SOs5c,2023-03-14,246.0,1.0,1557.0,0.998253047466278,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8sRs0bHnaEA,2022-10-18,291.0,4.0,4685.0,0.9983772039413452,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_j7zgpkFhtY,2021-11-09,393.0,16.0,2496.0,-0.9942346215248108,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EaFL1jTEv0U,2022-12-31,239.0,2.0,36144.0,-0.9927859902381896,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FOA64Os-ko,2023-03-01,408.0,2.0,2264.0,0.9925496578216552,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3r7gcaMcgg,2021-12-30,160.0,37.0,17018.0,-0.9920414090156556,Sakshi,Preethi,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
nOHJ7jk-Wjs,2023-02-27,631.0,0.0,5489.0,0.9968743324279784,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oyjepOEemsI,2023-01-18,68.0,0.0,545.0,-0.9942639470100404,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QMTjnMBVxno,2023-02-26,183.0,11.0,4172.0,-0.984232783317566,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R08fR6NPCUs,2023-04-21,171.0,0.0,1230.0,-0.9942355751991272,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_RsbIflraqw,2022-12-05,123.0,0.0,1373.0,-0.997467279434204,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDgt6pRiuk4,2023-02-26,207.0,3.0,3178.0,-0.9988686442375184,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mOsvkGK11iM,2023-03-18,186.0,0.0,630.0,0.9319189786911012,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yc9gGyYT5iA,2023-02-26,119.0,5.0,5233.0,-0.9994613528251648,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oYsveZRQ-1w,2023-02-27,271.0,1.0,904.0,-0.998332679271698,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lpe99STLtZ8,2023-03-05,190.0,0.0,1192.0,-0.6954507827758789,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4a4P6Dnb6o,2023-02-23,61.0,0.0,119.0,-0.9945948719978333,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vljbFKU2Aio,2023-02-26,85.0,0.0,2108.0,0.9801739454269408,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFYwa5Y74YM,2022-12-23,88.0,0.0,1154.0,-0.9484846591949464,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0MVQv7HMTFs,2023-03-01,85.0,0.0,1219.0,0.9893261194229126,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HqSqMcRVpZ4,2023-02-27,272.0,2.0,2746.0,0.964185893535614,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K6gOnM0S6RA,2023-02-27,98.0,0.0,637.0,-0.9975998997688292,ABN,Preethi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
x8TrUL6UyRk,2022-01-07,224.0,39.0,26876.0,0.9923098087310792,Sakshi,Preethi,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0VAiNOq4KwA,2023-01-14,259.0,1.0,3409.0,0.992994487285614,ABN,Preethi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nbcqgV5xqro,2022-10-15,223.0,9.0,2536.0,-0.9967827796936036,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-6gfRoGb5s,2023-02-24,230.0,3.0,1756.0,-0.9900879263877868,TV9,Preethi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
XKO6ypdQ59c,2023-03-03,238.0,0.0,1565.0,0.997853457927704,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UoYlCDZSp14,2022-12-10,200.0,1.0,2300.0,-0.9901661276817322,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CWJMyvJNEdQ,2022-07-07,279.0,25.0,7351.0,0.9971446394920348,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I9G9sletuJ8,2023-02-24,329.0,9.0,6306.0,-0.9803167581558228,TV9,Preethi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
u8lOIkwimsw,2023-04-16,112.0,2.0,2178.0,-0.9983832836151124,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxnx9gBWkw,2023-03-07,203.0,0.0,975.0,-0.9919592142105104,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xKwJlSu5P5A,2023-02-26,168.0,10.0,10731.0,-0.9519832730293274,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BFzMwUxGMc,2023-02-27,226.0,0.0,2534.0,-0.9884070754051208,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xmtIJlG2zs,2023-02-27,252.0,2.0,2088.0,-0.9967525005340576,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IebPrBb4KeI,2023-01-27,269.0,54.0,22299.0,-0.9990348815917968,Sakshi,Preethi,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RUnrMpu8Taw,2023-03-06,571.0,0.0,317.0,0.9882038831710817,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDdQFuYIIls,2023-01-20,108.0,2.0,1307.0,-0.9764786958694458,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zk6cVsjQO5g,2022-06-27,189.0,63.0,60416.0,-0.9926589131355286,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nd9kPQugdGQ,2023-03-27,187.0,20.0,3153.0,-0.9892237782478333,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8RAs6yxtAU,2022-10-08,272.0,3.0,1703.0,0.9904026985168456,TV5,Preethi,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
ywYnZz2KIDA,2023-02-27,232.0,2.0,4055.0,-0.9990699887275696,TV9,Preethi,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
WWvqIrGztyY,2022-10-30,232.0,26.0,9329.0,0.9651053547859192,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zX7C5IKngFQ,2022-01-22,203.0,208.0,57317.0,-0.9987241625785828,Sakshi,Preethi,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
jis5r8AHXmE,2023-03-06,170.0,28.0,26901.0,-0.9985489249229432,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wQGXvHbxzDo,2023-03-23,233.0,10.0,23264.0,0.9986687898635864,Sakshi,Preethi,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A2AjksAtDCs,2022-06-20,93.0,1.0,3435.0,0.9977549910545348,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wuRuoRIfCPA,2023-02-27,224.0,1.0,3422.0,-0.9993149042129515,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I4IuCvUucbs,2023-04-09,130.0,16.0,17851.0,-0.9902716279029846,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ySTxdai1xuA,2022-12-09,109.0,7.0,9175.0,0.9437050223350524,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47qZeUh2Qcs,2023-02-28,27.0,1.0,488.0,0.9947240948677064,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eYrYjYgGYUM,2023-02-23,65.0,0.0,500.0,-0.9965443015098572,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OJ1Q5be3wvU,2023-02-26,189.0,5.0,6794.0,-0.9952847361564636,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zasvLgTprZQ,2022-10-23,314.0,1.0,1183.0,0.9982607960700988,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YpXsMYRBqi0,2022-11-18,228.0,3.0,33617.0,-0.9658622145652772,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibeI5tNhrpE,2023-03-02,409.0,0.0,1555.0,0.5104680061340332,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKa6M7otgQw,2023-02-24,11125.0,1.0,87440.0,-0.9958219528198242,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O3tGMXFmmEc,2022-06-27,63.0,32.0,29461.0,-0.9986489415168762,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
yw4ba4NH3HY,2023-04-04,178.0,0.0,381.0,-0.988781750202179,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
w24MhDmJU6A,2022-08-25,85.0,0.0,2293.0,0.9919450879096984,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFWTfkfQ_RI,2023-02-27,318.0,1.0,9073.0,0.9979795813560486,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RulvT8iNo7I,2023-02-25,295.0,2.0,6620.0,0.9919121265411376,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_P6sVZT4fo,2023-02-23,73.0,5.0,2669.0,-0.9959851503372192,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
