ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,gandhar_nellore.png,vizianagaram_.png,gannavaram_vamsi.png,machillipatnam.png,jaggayyapeta.png,kodur.png,srikakulam_.png,venkatagiri.png,urvakonda.png,alur.png,vishakapatnam_west.png,kakinada.png,guntakal.png,eluru.png,palakollu.png,rajinikanth.png,gudivada.png,guntur_west.png,ankapalle.png,mandanapalli.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,vishakapatnam_south.png,kalayan_durg.png,kaikuluru.png,madugula.png,unguturu.png,sattenapalli.png,Etcherla.png,Venkata_Mahesh.png,palamaner.png,prathipadu.png,paturi_nagabhusnam.png,bhimavaram.png,rayachoti.png,nandyal_l.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png,kadiri.png,denduluru.png,pawan.png
FFckIm1lu9o,2022-05-09,259.0,159.0,55970.0,-0.9879421591758728,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tYsrkdbZ4Io,2022-10-13,215.0,7.0,6634.0,-0.9958322644233704,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dUM2QL4G4tA,2023-03-08,226.0,0.0,46766.0,-0.9899062514305116,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TyVA1jp3UPY,2022-10-13,138.0,2.0,2115.0,-0.9984681010246276,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Wrwl-9d854,2023-03-06,116.0,13.0,1378.0,-0.9846479892730712,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
vXB_rcBSA8U,2022-07-02,108.0,56.0,53905.0,0.989463210105896,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZXACYktp9pY,2022-11-21,60.0,0.0,2354.0,0.972578227519989,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xG9Q9g5mmF4,2022-12-09,245.0,4.0,2185.0,-0.9947564601898192,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
P84A6lwPG7o,2022-09-15,1744.0,194.0,131455.0,0.995149314403534,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lDkQZ-Ryyds,2022-08-27,42895.0,31.0,148023.0,0.9984147548675536,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FmMmfSc8KE4,2022-05-10,235.0,494.0,204810.0,-0.9993543028831482,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J40Oq1PbdmY,2023-03-04,373.0,15.0,16242.0,0.998258411884308,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aEIDnQd9_mc,2023-02-24,260.0,3.0,1737.0,-0.978715181350708,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCt3uuMdyEQ,2021-12-28,103.0,50.0,25263.0,-0.9967141151428224,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VThMJf46BzY,2023-02-25,205.0,4.0,2040.0,-0.997082531452179,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eqsp8MEc9fo,2022-10-12,316.0,42.0,15494.0,0.998273491859436,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryN4M4U88Xg,2022-09-16,269.0,165.0,204725.0,-0.997118592262268,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PdjYbq_g_wQ,2023-02-05,3475.0,281.0,153638.0,0.9986653327941896,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGC8rmn1R0,2022-02-27,384.0,28.0,10226.0,0.9961205124855042,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lTlNPplOt6s,2022-04-09,257.0,414.0,172138.0,-0.99817955493927,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0sAvThdz2BA,2022-03-17,126.0,96.0,42400.0,-0.9955340623855592,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5mDmG3WFAY0,2022-12-26,39.0,13.0,60938.0,0.989594340324402,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fi4yhNtQg-U,2022-01-22,124.0,90.0,33911.0,-0.9960814118385316,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3MzlmiXyF4,2023-01-16,341.0,182.0,442484.0,0.9933841824531556,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yaq3-e4TJ8o,2022-12-26,128.0,0.0,2042.0,0.997260570526123,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Hih70BRuZc,2022-04-27,119.0,143.0,171631.0,0.9761777520179749,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emJVPRwJjtw,2022-07-09,284.0,7.0,9835.0,0.994222104549408,Sakshi,Kodali Nani ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QhEoLHbVvhg,2023-02-24,140.0,19.0,4683.0,0.9794434309005736,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-yzmt9ztjl0,2023-01-28,1601.0,32.0,10810.0,-0.9972978234291076,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XJ7Prw5cJcw,2023-02-19,71.0,4.0,4437.0,-0.9970279335975648,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOTijYQIA_Y,2022-11-26,5550.0,11.0,39840.0,0.9967674016952516,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K4gI8ImJZXU,2022-01-25,1607.0,59.0,95815.0,0.9921140670776368,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lPlYGQlmAKg,2023-03-07,22175.0,16.0,214068.0,0.9668484330177308,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2XLUjF8K5Zs,2023-02-06,55.0,28.0,26871.0,-0.9965204000473022,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twdlnLxxuUA,2022-04-27,133.0,17.0,14787.0,0.9947381615638732,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fHMRrAEVp-U,2023-03-30,335.0,64.0,80760.0,0.9969252943992616,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MR_-tdJi8yk,2022-08-13,42895.0,31.0,196539.0,0.998384952545166,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eUJyeaQoMl8,2022-10-13,119.0,3.0,1926.0,-0.9981127977371216,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7sCMPWxvRsM,2022-06-13,395.0,481.0,286492.0,-0.9739736318588256,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q6JB6SF42pE,2022-12-17,45.0,3.0,2648.0,-0.9943751096725464,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gJ4JIjhV8kA,2023-01-05,150.0,4.0,1293.0,0.9975540041923524,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28yguNYhidM,2023-04-13,179.0,42.0,48194.0,-0.996362030506134,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x1dDU8o-Fos,2023-03-06,164.0,3.0,3647.0,0.9938740134239196,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
6Y-tndPrr_I,2022-09-12,158.0,17.0,7009.0,-0.9994743466377258,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TZfYYzJYyeg,2021-11-09,1963.0,122.0,78443.0,0.9860223531723022,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HJSrhDMConk,2022-01-06,122.0,353.0,98867.0,-0.9917978048324584,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q29urPG5o7E,2021-11-09,247.0,37.0,7953.0,-0.9991907477378844,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VQDX3gDN41o,2022-10-12,293.0,362.0,97369.0,-0.9948556423187256,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoosoA0f9dk,2021-12-20,22006.0,30.0,62835.0,-0.983619749546051,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Nd-jqO9nKc,2022-12-09,1623.0,104.0,55305.0,0.9981285929679872,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iAMsEI5kiog,2023-02-25,363.0,3.0,2750.0,0.9968581199645996,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fPIceOE-FbQ,2022-09-15,276.0,148.0,45282.0,-0.9863231182098388,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e2SNe1mBz4,2022-11-21,702.0,34.0,16566.0,-0.995575785636902,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ylk0L6vnXbw,2022-06-09,17620.0,65.0,78051.0,-0.9866233468055724,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5FPQmViBQVc,2023-02-16,1068.0,182.0,65439.0,0.9919122457504272,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lUNNeHHaSHU,2023-04-14,396.0,14.0,4881.0,0.9922083020210266,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Di2QaBFO3q4,2022-03-29,1639.0,80.0,95372.0,0.994817078113556,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UlLuljpxKXA,2022-02-17,351.0,44.0,24413.0,-0.9917690753936768,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14aIiTA02SU,2021-12-22,225.0,90.0,35286.0,-0.9994831085205078,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Ix37HElgUM,2022-12-26,196.0,8.0,23975.0,0.9968085885047911,Sakshi,Kodali Nani ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Tq7A1LcxU0,2022-03-15,88.0,84.0,63585.0,-0.9889758825302124,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gVHHJytWzrU,2023-02-28,468.0,75.0,40220.0,0.9981449842453004,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7nofk8AIFB0,2022-06-29,356.0,9.0,6435.0,-0.9981928467750548,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FvvHsyoednE,2023-01-02,310.0,55.0,33013.0,0.998139500617981,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kBWbEeFyItw,2022-10-13,42900.0,14.0,36158.0,-0.997954487800598,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rnuLGEdeTYs,2023-01-14,130.0,47.0,73926.0,0.9988932013511658,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wuHM-QWmt-c,2022-03-29,131.0,218.0,239060.0,-0.998566210269928,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yLb7w4RQ9Q,2021-12-06,94.0,22.0,14042.0,0.9973491430282592,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Acrb9hf1xY,2022-02-27,330.0,238.0,52138.0,-0.9971017241477966,Sakshi,Kodali Nani ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32wZohcPty0,2023-04-15,4720.0,18.0,24965.0,-0.906401515007019,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qFHoI3uqWRI,2022-12-26,139.0,0.0,921.0,-0.9926084876060486,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u3a-LpkjBYg,2023-03-29,266.0,21.0,2860.0,-0.9968107342720032,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7h3MEp1gV68,2023-02-02,231.0,7.0,2207.0,0.9950736165046692,TV9,Kodali Nani ,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiItpzoAW-Q,2022-09-12,42898.0,28.0,157108.0,0.9973076581954956,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rjf_yb43GHw,2022-08-13,268.0,95.0,28581.0,-0.99914813041687,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e831V1BIiuk,2023-02-13,55.0,92.0,157291.0,-0.9981619715690612,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H1OySJjSwn8,2022-01-04,214.0,271.0,79914.0,-0.998001754283905,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
KpHHZqVfXxg,2022-11-04,134.0,45.0,10315.0,-0.966463565826416,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DvrHLLsUzqY,2022-04-27,199.0,13.0,4011.0,0.997844696044922,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faoh3y5x6jk,2022-08-22,189.0,1.0,2262.0,-0.9990909099578856,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHLT8AzS6OQ,2023-02-07,523.0,48.0,40020.0,0.9974988102912904,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y6ZGZsECyHY,2023-03-29,271.0,1.0,1083.0,0.9964415431022644,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLX3GijBYD8,2023-02-04,123.0,58.0,14058.0,-0.9961208701133728,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VgoZ5UF5_to,2022-05-27,370.0,175.0,48345.0,-0.9939680099487304,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H43LZBe0iIc,2022-12-23,209.0,12.0,127954.0,0.9782228469848632,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1hXWItDNYBE,2021-11-09,614.0,31.0,7108.0,0.9977412223815918,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kz_teM-VIqE,2022-12-16,196.0,40.0,34333.0,0.9916568994522096,Sakshi,Kodali Nani ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97eZC__-FL8,2022-10-21,4780.0,4.0,11981.0,0.9909175038337708,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIawMknKxPs,2023-04-10,31280.0,6.0,44753.0,0.9978315234184264,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
