ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,penukonda.png,vizianagaram_.png,machillipatnam.png,Srungavarapukota.png,srikakulam_.png,venkatagiri.png,vishakapatnam_west.png,kakinada.png,palakollu.png,rajinikanth.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,sattenapalli.png,Venkata_Mahesh.png,nandikotkur.png,tekkali.png,kadiri.png
oRv2kpV1XaI,2023-04-10,747.0,5.0,1184.0,0.9975016713142396,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e11x323euO0,2023-04-14,189.0,0.0,434.0,0.9977614879608154,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VJkXptSMjbE,2023-04-11,219.0,3.0,35194.0,-0.9984394907951356,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZxjsDZR4YS4,2021-02-20,377.0,0.0,5413.0,0.9954124093055724,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMBoQnwWKWE,2021-02-20,196.0,2.0,713.0,0.9963204860687256,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lD1VRyi7xu8,2023-04-11,100.0,8.0,2507.0,-0.992205798625946,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4drS2LlkcTc,2023-03-28,348.0,0.0,2130.0,0.985934317111969,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GYpo70Tya9U,2022-11-19,254.0,0.0,397.0,0.9986409544944764,TV9,privatization,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
Q7UPFKstjtI,2022-11-12,445.0,4.0,3351.0,-0.998798370361328,ABN,privatization,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tXlHIYvrI8c,2023-04-14,280.0,2.0,1547.0,-0.9975409507751464,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tjia3TT_kXU,2021-02-20,401.0,4.0,838.0,0.9832284450531006,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5XcnNAg8cZ0,2023-04-12,20.0,1.0,632.0,-0.9962459206581116,TV9,privatization,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FWHPDJr9QTA,2023-04-13,132.0,0.0,766.0,0.9971677660942078,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Md_2CZAq9tI,2023-04-10,150.0,11.0,1549.0,-0.9973922967910768,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8PxlM0qsu6k,2022-09-06,90.0,0.0,1923.0,0.9924272894859314,Sakshi,privatization,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-MiIGFCs09o,2023-02-28,74.0,1.0,811.0,-0.9954079985618592,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UxxU7kxcM7k,2023-04-08,90.0,0.0,678.0,-0.9906485676765442,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dwOGpiVEBRk,2023-03-13,120.0,1.0,1020.0,-0.99848610162735,TV9,privatization,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xvIYQk-mDTU,2023-04-13,205.0,79.0,31815.0,-0.9966678023338318,TV9,privatization,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
yB_bRdKX_XA,2023-02-21,260.0,4.0,1513.0,-0.9994159936904908,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dqm2mPpSx44,2023-04-07,146.0,4.0,3204.0,-0.989029049873352,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eJxY2CfJjWI,2022-11-12,365.0,8.0,2174.0,-0.9980241060256958,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gyl_cyVweio,2023-04-11,541.0,18.0,7736.0,-0.990742027759552,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae1o4wfOf0I,2023-04-15,184.0,7.0,4017.0,0.9970880150794984,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IePFHgUYbJc,2023-04-05,297.0,2.0,499.0,0.9981402158737184,TV9,privatization,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R7OkjXAn-YE,2023-04-10,320.0,14.0,2706.0,-0.9906116127967834,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPMZ8Dg9Vjc,2021-12-07,116.0,3.0,2183.0,0.996597945690155,Sakshi,privatization,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WaYchb7WXQ8,2021-02-20,231.0,20.0,4581.0,0.9959845542907716,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3H4c5ALKs1I,2023-04-09,197.0,10.0,136413.0,-0.9970779418945312,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LW5MBjLsQZE,2021-02-20,121.0,1.0,1973.0,0.9965099692344666,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8TMEybBYsEs,2021-02-18,191.0,17.0,15066.0,-0.9965452551841736,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kW60ea1GePA,2023-01-05,316.0,19.0,4831.0,0.9801733493804932,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zih-jm7JRrU,2023-04-08,122.0,1.0,369.0,-0.9833726286888124,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8PWirQFVxB8,2023-03-17,238.0,12.0,9906.0,0.9971103072166444,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KkcML1vqyaA,2023-04-01,229.0,1.0,52663.0,-0.9969171285629272,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXumu_WOypg,2022-07-26,277.0,5.0,3263.0,-0.9977838397026062,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
55Pr7grOOaQ,2023-04-11,20.0,2.0,587.0,0.9950600266456604,TV9,privatization,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uwF9FYlJPfk,2023-01-18,184.0,1.0,2169.0,0.9564987421035768,TV9,privatization,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i9pNL8qAKTw,2023-01-25,132.0,0.0,580.0,-0.9966968297958374,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W3--htV4dRk,2022-10-24,100.0,0.0,889.0,-0.9953256845474244,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0VZEFPGUdq0,2021-12-10,261.0,2.0,1692.0,0.8783113956451416,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C-hH0X7jFpg,2023-01-18,267.0,4.0,2065.0,0.8938974142074585,TV9,privatization,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
d8BszukuJlI,2023-01-02,185.0,0.0,706.0,-0.9791805148124696,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S87r0rluV4U,2021-08-02,320.0,3.0,3354.0,0.9980242252349854,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf4pPadq2dE,2022-12-29,224.0,2.0,950.0,-0.9993292093276978,TV9,privatization,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdvaJAgDJc0,2023-04-13,207.0,2.0,2775.0,-0.9985986351966858,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iKNzvvGFNeA,2023-04-08,200.0,2.0,14851.0,-0.9955097436904908,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ojzcax2w8Lg,2023-03-21,169.0,11.0,4218.0,-0.9993096590042114,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evZOXxRnfnY,2023-03-15,310.0,1.0,1007.0,-0.9978380799293518,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pup4lbbCCH4,2023-04-15,210.0,0.0,2030.0,0.978951930999756,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5KIOSmGPFk,2023-04-20,257.0,4.0,2278.0,-0.9903414249420166,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onzEWBCibro,2023-04-14,173.0,8.0,1382.0,-0.998448610305786,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CazfzoNUigk,2021-02-20,3464.0,12.0,6629.0,-0.9981579184532166,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9Nb_noGOx8g,2021-02-20,248.0,1.0,1765.0,0.9980565905570984,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yeZI5vyrAVU,2023-04-13,97.0,4.0,1032.0,-0.9987181425094604,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uYvuK0XGE_g,2023-04-01,312.0,4.0,14103.0,-0.9950679540634156,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UllnrgOsiCw,2023-04-07,239.0,3.0,13390.0,0.9926080703735352,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RfiiS83vpPc,2023-03-20,160.0,1.0,3838.0,-0.9904402494430542,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHB0UxhO5KE,2023-04-03,280.0,1.0,583.0,-0.9981491565704346,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YuL_hSVaTn0,2023-04-15,86.0,0.0,1622.0,-0.5002647042274475,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9QBSaTWlVkU,2022-11-09,554.0,1.0,1147.0,-0.9981060028076172,TV5,privatization,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Lv2lXV_9QWI,2023-04-08,173.0,1.0,2380.0,-0.998119056224823,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3zrVsnN194,2022-11-11,270.0,0.0,1645.0,-0.998330295085907,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nRBnRZpxIjw,2023-04-08,325.0,1.0,710.0,-0.997760534286499,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LsZ32KcVgr4,2021-11-08,312.0,13.0,2442.0,-0.999014377593994,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ol1PyNmJT64,2021-03-09,584.0,25.0,5019.0,-0.9953476786613464,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oj2bJnKqFXo,2021-12-13,33060.0,54.0,30335.0,-0.9857059717178344,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNdtKlLjIME,2022-12-31,88.0,1.0,37408.0,-0.9979115128517152,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-hzTkjK3Lw,2023-02-10,172.0,4.0,1904.0,-0.9966249465942384,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j4_ir3PMGJM,2023-01-18,200.0,7.0,18803.0,-0.996573805809021,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FD2n09X_iCQ,2022-11-19,230.0,2.0,1413.0,-0.9923980832099916,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0b_ah4WaXM,2023-01-21,277.0,2.0,845.0,-0.9790873527526855,ABN,privatization,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3n8pxp1D8gA,2022-11-08,258.0,3.0,1578.0,0.9954729676246644,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HQSIKXbpMV4,2022-10-30,127.0,1.0,950.0,-0.993311643600464,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDtD-__mOqY,2023-02-24,74.0,52.0,38252.0,-0.9971447587013244,TV9,privatization,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AcUtW9yWwUg,2023-02-03,328.0,0.0,1851.0,-0.9894888997077942,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W3FwXepp7hM,2023-04-13,337.0,223.0,79389.0,-0.9988715052604676,TV9,privatization,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
bSleSMlZ5Gc,2023-04-10,198.0,0.0,756.0,0.9875407814979552,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qs1F38WXhfU,2023-02-14,273.0,3.0,467.0,-0.9907622933387756,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W-UAMIDHn20,2021-02-19,1195.0,100.0,247655.0,-0.9706675410270692,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltKmQdsCe6A,2021-02-20,230.0,5.0,3699.0,0.9944291114807128,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5HOWAPWD20,2023-04-15,267.0,5.0,2222.0,-0.9940282106399536,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LcYUdwPsoQs,2022-03-28,328.0,8.0,3316.0,0.996272087097168,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JSfLyJEgU0w,2022-11-08,115.0,2.0,2918.0,0.9977056384086608,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kAopDJqxyn4,2022-10-15,330.0,5.0,3288.0,-0.9923276305198668,TV5,privatization,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
iDImXg5dGhY,2023-04-11,347.0,29.0,3100.0,0.996773898601532,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VyXWK5XFaZE,2023-02-08,309.0,1.0,1453.0,0.997215747833252,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B4RFOiZ_vE,2023-03-13,209.0,5.0,2976.0,0.991438090801239,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tdyuszreOA0,2023-01-22,60.0,0.0,641.0,0.9972203969955444,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zmg2C8nv_MM,2021-02-20,165.0,2.0,2377.0,0.9843701124191284,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JX0SA8qJcE8,2023-04-12,310.0,1.0,967.0,0.9906209707260132,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
