ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,venkatagiri.png,urvakonda.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,eluru.png,palakollu.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,rayachoti.png,paderu.png,nandikotkur.png,tadepalligudem.png,tekkali.png,jammalamadugu.png,pawan.png
ta0x0Hg9TYk,2023-01-08,189.0,2.0,44765.0,0.9888544082641602,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vGRSc_sVZ6U,2021-02-14,1154.0,1.0,925.0,-0.9979416728019714,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cW7IpylJco,2022-12-31,32.0,0.0,2206.0,0.5852477550506592,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hl5sPH2yQpY,2021-10-22,299.0,4.0,1982.0,0.9975157976150512,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TwoeBNDu7XQ,2020-03-05,780.0,0.0,309.0,-0.997931718826294,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3HAdXZQ6t0,2022-10-23,373.0,12.0,32825.0,0.9912621974945068,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fSUg_cmttQg,2023-01-08,266.0,0.0,550.0,0.8784206509590149,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QvJ02okZw-c,2022-11-25,201.0,5.0,1497.0,-0.998263657093048,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Gz8n-hG-98,2022-10-20,297.0,14.0,32306.0,-0.9843794703483582,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vy6fQhQuGuQ,2023-01-23,32.0,1.0,863.0,-0.996154487133026,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOg6LytNQPU,2022-08-21,125.0,2.0,1479.0,0.9956158399581908,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ObeODJmMN_8,2023-04-17,91.0,1.0,669.0,-0.9610390663146972,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OtfcxQwDYvY,2022-12-23,390.0,1.0,1720.0,-0.9989771842956544,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kzeNwFn_zfI,2023-03-27,90.0,1.0,765.0,-0.990546703338623,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a78uLVJLFbc,2023-03-08,301.0,21.0,9107.0,-0.966238796710968,Sakshi,Corona,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HDH5lJiJYeU,2022-09-29,120.0,0.0,1360.0,-0.9954662322998048,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ivjeLo7swqw,2023-01-11,347.0,4.0,2256.0,-0.9973673224449158,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pMTDLTRyfLA,2022-07-08,159.0,2.0,2321.0,0.9984908103942872,Sakshi,Corona,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R7JKrwwcwao,2022-02-10,161.0,276.0,310426.0,0.9791725277900696,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ56kTHbOxo,2023-03-11,225.0,14.0,3149.0,-0.9994757771492004,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-dw_yL75pmQ,2022-12-20,23244.0,39.0,124099.0,-0.979152500629425,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cScIxnfOfTI,2023-04-17,336.0,3.0,3781.0,-0.998027503490448,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12QBGDp751U,2021-08-30,309.0,2.0,2650.0,0.9953230023384094,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IkJoSRKAuvs,2023-04-10,139.0,0.0,1047.0,-0.997528612613678,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qe-Rw2PKvdU,2023-04-14,98.0,0.0,572.0,0.9957834482192992,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s0V0-s2MpZQ,2022-12-02,122.0,0.0,739.0,-0.997872829437256,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t3uE58pyK3Y,2023-04-01,100.0,0.0,510.0,0.9930347204208374,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_vxCFn55DS4,2023-01-05,84.0,1.0,9214.0,-0.9989722967147828,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i2wNIFtH658,2023-01-12,93.0,0.0,520.0,0.998057186603546,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V9inUXAnM_Y,2022-10-10,242.0,0.0,562.0,-0.994945466518402,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b44gBjlvVuc,2020-03-05,62.0,2.0,2985.0,0.9887741804122924,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vKYMzACgmoQ,2022-12-28,308.0,0.0,2287.0,0.998646318912506,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DydrELsJfAE,2022-11-22,160.0,1.0,1111.0,-0.9963493347167968,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eImdBT1c7IY,2022-09-02,196.0,1.0,1842.0,0.9969910383224488,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-uH4bogkvGw,2022-04-02,151.0,10.0,28963.0,0.9968416690826416,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p_XJZbmevQY,2022-11-19,262.0,2.0,1798.0,-0.9948112964630128,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JrHQ5ZCAJFw,2023-04-07,187.0,47.0,24596.0,-0.993833065032959,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb1qRI3sT8,2023-03-27,21980.0,3.0,137721.0,-0.7745112776756287,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1D7H8rWrAY4,2023-01-06,95.0,2.0,5225.0,-0.9959335923194884,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RwMqx7sbEHg,2022-10-23,257.0,27.0,713.0,0.9956199526786804,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3EtuSURJ0lY,2023-03-15,258.0,0.0,343.0,0.9983515739440918,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DQijfEXFpZ0,2023-04-15,80.0,0.0,1266.0,-0.9978194236755372,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uPSZMAIgYzw,2022-12-28,250.0,0.0,1538.0,0.9935330152511596,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ogxSmNn7N2g,2020-03-03,511.0,1.0,21813.0,-0.992667019367218,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabp4vQ7XcY,2022-12-28,124.0,0.0,1374.0,0.9984276294708252,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sQEmuukvCZc,2020-03-03,316.0,0.0,2500.0,-0.9912657141685486,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tEyjiRUjy6g,2022-12-22,155.0,1.0,2014.0,-0.987398624420166,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6A_sKCU2Fzk,2021-12-31,309.0,2.0,1644.0,0.9977861642837524,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moMwy_A3qpQ,2022-12-05,100.0,1.0,3461.0,0.9640449285507202,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgbJg5pFUr0,2023-03-28,185.0,0.0,442.0,0.976369321346283,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AvZf9IQCgvk,2023-04-22,210.0,5.0,109346.0,-0.9851527214050292,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ztZs_SOz3pQ,2022-11-13,187.0,0.0,1501.0,-0.9989112615585328,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsKZEbtEyNg,2023-01-24,305.0,0.0,843.0,-0.997969686985016,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xrYYe7sxMj8,2022-10-19,231.0,1.0,814.0,0.997384250164032,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4oS2VIDbj-0,2022-12-28,290.0,34.0,6550.0,0.9979504942893982,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
iOK8dFxdl0A,2021-09-24,291.0,6.0,4711.0,0.9963184595108032,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UsTL8f6pjxI,2022-01-19,331.0,6.0,2017.0,0.9922279715538024,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nlDFD8FQp2s,2023-03-31,55.0,1.0,869.0,0.9973852038383484,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c35oMaKmY-g,2022-01-20,314.0,32.0,2883.0,-0.9587773084640504,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MxGgawz0lGg,2020-03-16,774.0,4.0,3412.0,-0.9990028738975524,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tXfuSJ0rE2A,2023-03-27,60.0,1.0,19208.0,0.9866099953651428,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyv5d4bVKXw,2022-11-29,296.0,1.0,468.0,0.9936326146125792,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jU6pafLrYuY,2022-12-12,74.0,2.0,3133.0,-0.9920058846473694,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aYMv08MDWUE,2022-12-27,10218.0,1.0,37896.0,-0.983336329460144,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wh0JmAtU9C4,2023-03-22,123.0,6.0,2508.0,0.9968898892402648,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bVbsbp0doas,2023-03-08,109.0,7.0,2347.0,-0.995352864265442,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hjfqsQN6X20,2022-11-01,476.0,1.0,1506.0,-0.9980626702308656,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2kYAhssU1zs,2023-02-18,323.0,39.0,11850.0,-0.9977084398269652,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
xvXB2HUzqJg,2020-03-13,130.0,0.0,372.0,-0.9986308217048644,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R86Gf9nW9xs,2023-03-08,306.0,0.0,562.0,0.9979812502861024,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vvkp9pbW6ak,2023-01-30,280.0,1.0,1118.0,0.9825423955917358,ABN,Corona,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DweB4FggO0Y,2022-12-22,281.0,0.0,1612.0,0.9969410300254822,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
zY4NGJO80Q8,2022-12-22,39710.0,9.0,98061.0,0.9954478144645692,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
du16ZeC4JVI,2023-04-18,16075.0,17.0,132854.0,-0.9964305758476256,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31bGPmop8hA,2023-03-23,122.0,0.0,908.0,0.997257649898529,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vLc6nZSSsuY,2023-04-05,172.0,0.0,663.0,-0.9992152452468872,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_qsQOvx4Zyc,2023-02-14,101.0,0.0,1558.0,0.9805155992507936,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_FNxusUEugc,2022-12-26,20485.0,4.0,220981.0,-0.983336329460144,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98Nvkto6UwU,2023-03-15,261.0,1.0,934.0,-0.992434024810791,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zXcMm--JNqw,2023-03-12,311.0,3.0,872.0,-0.996892273426056,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K-pBNw0bmi0,2023-01-09,150.0,0.0,412.0,0.995574951171875,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qwoB3NmpcaM,2022-12-24,266.0,0.0,16498.0,-0.9832789301872252,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTWRtMqHkm8,2023-01-29,256.0,0.0,2608.0,-0.9971576929092408,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wCUuKQEbVe0,2023-01-19,349.0,0.0,1371.0,0.9980721473693848,TV5,Corona,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2TX2Cb-Ia64,2023-02-09,261.0,0.0,804.0,-0.9926766157150269,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jInP0Psm8pQ,2023-01-10,272.0,0.0,1217.0,0.9966602325439452,ABN,Corona,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS671MOiIuI,2020-03-03,227.0,0.0,935.0,-0.9952900409698486,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HwWpIqaI98c,2022-02-10,105.0,187.0,80216.0,0.9977675676345824,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kbyZYyGeTDA,2022-12-06,72.0,1.0,1968.0,-0.9940919280052184,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QOFai_jH3C0,2023-03-31,183.0,0.0,659.0,0.9766986966133118,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vtPNs-YpUxY,2022-06-30,492.0,3.0,2989.0,-0.9970909357070924,Sakshi,Corona,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IvQztlTnrik,2023-04-20,109.0,19.0,31231.0,-0.998267412185669,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m2tdXjcyDog,2023-04-05,247.0,5.0,3704.0,-0.9986456036567688,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weR3jVUeVlU,2023-02-26,247.0,2.0,792.0,-0.9994727969169616,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37O3gdbBRkM,2023-02-10,197.0,0.0,651.0,-0.9986063838005066,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rVloqE3Uq2U,2022-11-16,305.0,27.0,7922.0,-0.9994142055511476,TV5,Corona,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fusSbOnPLdY,2023-03-01,169.0,0.0,487.0,-0.9916675686836244,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAXe74OVzJg,2022-12-06,186.0,7.0,55003.0,-0.99838387966156,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eJrvmLayn2A,2023-03-30,104.0,0.0,2810.0,-0.9884477257728576,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dIce9KRgguE,2022-12-29,152.0,0.0,1599.0,-0.9870970249176024,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1hbvlbmCUg,2022-11-10,295.0,0.0,545.0,0.9941325783729552,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hwcNKUMEQoc,2020-03-14,138.0,1.0,1710.0,0.9946245551109314,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hngctX7DRgI,2023-04-19,80.0,0.0,2205.0,-0.9944473505020142,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WwbIaSnYoWk,2022-12-24,281.0,5.0,8544.0,0.9946241974830629,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ud7Dehq_j08,2023-03-06,269.0,0.0,4948.0,-0.9656546115875244,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9IdbMzNWkjA,2023-03-15,156.0,5.0,8847.0,-0.993341624736786,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rGL8lFjyO8o,2022-12-06,318.0,2.0,4779.0,0.9961896538734436,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zPmC9oOwrN8,2023-01-05,247.0,1.0,1271.0,-0.9977549910545348,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6mZMwnVdsow,2022-12-23,5535.0,3.0,46687.0,0.995433509349823,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HDB0U2kRHRE,2022-01-22,293.0,2.0,2546.0,0.9975411891937256,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RK5JxCFpmgo,2022-12-24,199.0,2.0,38466.0,0.9983845949172974,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feLqF8vNyPM,2022-12-26,71.0,1.0,2779.0,-0.9958202838897704,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snnasJUoLJI,2023-03-29,234.0,0.0,345.0,0.997763991355896,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KjFXKM9DffM,2023-03-07,246.0,0.0,748.0,0.9988176226615906,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JN-2w_X9F2g,2022-08-21,368.0,22.0,14749.0,0.975397765636444,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NlZr2exCSSA,2022-12-27,128.0,0.0,1823.0,0.985215663909912,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xu0ZsD1Vi7Q,2022-04-28,94.0,400.0,253016.0,-0.993151307106018,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1KYBbHf5BLk,2023-04-02,296.0,9.0,4626.0,0.697187602519989,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
BoOg0V7LpPA,2023-03-04,219.0,8.0,2376.0,0.9987632036209106,TV9,Corona,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zpBXq3sZwv8,2022-01-17,290.0,5.0,5647.0,0.9965698719024658,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36MeRWemhAQ,2023-03-28,167.0,1.0,4731.0,-0.985813558101654,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
